Frame,integer_motion2,integer_motion,psnr,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
695,4.511347,5.311820,47.034018,0.995254,0.970759,0.989916,0.973077,0.963708,0.957400,0.777232,0.939030,0.965122,0.976835,93.260529,
696,4.511347,4.511347,42.977765,0.987972,0.935293,0.969417,0.924911,0.911819,0.930100,0.672211,0.867999,0.917480,0.940568,80.692448,
697,4.938858,4.938858,43.416159,0.990160,0.951130,0.975996,0.937756,0.938061,0.951121,0.671331,0.881920,0.927413,0.947026,85.493521,
698,4.858500,4.987560,43.460073,0.990757,0.940928,0.979242,0.933937,0.919247,0.925131,0.679844,0.889727,0.934369,0.954082,84.051123,
699,4.584731,4.858500,45.725256,0.994723,0.959146,0.984375,0.956008,0.942013,0.951450,0.738205,0.929884,0.961219,0.974798,90.464035,
700,4.348588,4.584731,45.822359,0.993772,0.957366,0.980779,0.960533,0.938721,0.947720,0.741162,0.923275,0.956469,0.970733,89.248062,
701,4.348588,4.348588,45.533025,0.993077,0.949767,0.980686,0.946850,0.932400,0.936048,0.726328,0.913447,0.950207,0.965794,86.932972,
702,4.353008,4.353008,46.631342,0.995312,0.968653,0.989304,0.967945,0.959783,0.957893,0.753858,0.936193,0.965335,0.977763,92.670617,
703,4.812643,4.812643,45.938671,0.994910,0.965216,0.984190,0.964154,0.956633,0.956751,0.739254,0.927511,0.959613,0.973833,91.907628,
704,5.046394,5.255009,46.263060,0.995350,0.969884,0.986643,0.967826,0.954292,0.969371,0.747308,0.936738,0.966555,0.979697,94.000618,
705,4.785451,5.046394,44.892871,0.992564,0.957574,0.981735,0.959468,0.941985,0.947142,0.712128,0.907674,0.946424,0.963546,88.802138,
706,4.785451,4.785451,44.740958,0.992376,0.957023,0.980351,0.952835,0.938780,0.953905,0.708037,0.903338,0.942668,0.960753,88.298664,
707,4.982717,4.982717,43.668930,0.992132,0.965312,0.978990,0.953242,0.957292,0.970360,0.688984,0.899045,0.939619,0.958096,89.980569,
708,4.688047,4.995341,45.242067,0.992937,0.950299,0.980434,0.958534,0.925344,0.932056,0.731665,0.912637,0.949055,0.964790,87.335799,
709,4.121299,4.688047,45.847071,0.992664,0.940284,0.982084,0.940002,0.904605,0.923632,0.754858,0.914491,0.948745,0.964121,84.424970,
710,4.074651,4.121299,45.939727,0.992527,0.943284,0.982357,0.939937,0.912767,0.928551,0.764986,0.919248,0.950479,0.965040,85.167279,
711,4.074651,4.074651,45.626174,0.992383,0.941888,0.978437,0.947120,0.925035,0.913175,0.756545,0.913753,0.947584,0.962443,84.530550,
712,4.182829,4.182829,45.246202,0.992598,0.961935,0.979145,0.959183,0.951532,0.958199,0.742401,0.913508,0.947769,0.963097,89.038421,
713,5.584013,5.584013,43.570220,0.993197,0.964456,0.975807,0.959656,0.956387,0.966691,0.705282,0.907970,0.945262,0.962164,91.096773,
714,5.955346,5.955346,44.151774,0.993696,0.965754,0.983674,0.960042,0.954678,0.963842,0.716516,0.915527,0.951190,0.966957,92.472740,
715,5.549785,6.222528,44.021364,0.993695,0.963581,0.981053,0.957498,0.952436,0.963313,0.713025,0.916748,0.951926,0.968219,91.645509,
716,4.651522,5.549785,45.544263,0.993161,0.962799,0.984975,0.961469,0.956768,0.945791,0.745333,0.920068,0.953013,0.968715,90.483589,
717,4.540017,4.651522,45.657807,0.993979,0.965835,0.985278,0.960835,0.952121,0.962416,0.751382,0.926324,0.957362,0.970893,91.377467,
718,4.540017,4.540017,45.987925,0.993920,0.968336,0.987596,0.964106,0.949525,0.969764,0.768240,0.925818,0.956949,0.970782,91.898035,
719,4.763435,5.434006,48.845079,0.996750,0.975687,0.994496,0.977766,0.964802,0.962502,0.827185,0.959098,0.977528,0.985016,95.944395,
720,4.702415,4.763435,46.174129,0.993507,0.955654,0.984392,0.965087,0.933865,0.931771,0.777421,0.926509,0.955549,0.967578,89.049127,
721,4.543604,4.702415,46.028244,0.992939,0.954737,0.987590,0.960117,0.937797,0.929328,0.767891,0.923841,0.955048,0.968780,88.716277,
722,4.543604,4.543604,48.156298,0.996386,0.974788,0.992272,0.976223,0.961681,0.968522,0.816320,0.953573,0.974841,0.983793,95.226405,
723,5.940480,5.940480,46.285666,0.996118,0.978906,0.990226,0.975991,0.967765,0.981689,0.780478,0.943849,0.969042,0.980377,97.269967,
724,4.132071,6.040991,47.848856,0.995886,0.958526,0.990231,0.961163,0.934809,0.937707,0.806777,0.946772,0.970211,0.981078,90.726518,
725,4.067781,4.132071,48.700331,0.996288,0.972881,0.988222,0.968285,0.968270,0.963681,0.824991,0.950404,0.971983,0.981181,93.871132,
726,4.067781,4.067781,48.731564,0.996214,0.971235,0.993844,0.978284,0.959010,0.946451,0.834612,0.955442,0.974972,0.982934,93.807650,
727,4.409449,4.409449,49.030199,0.996451,0.971182,0.992509,0.973461,0.958927,0.954110,0.839505,0.959129,0.976829,0.984327,94.440365,
728,4.827931,4.936392,45.779740,0.993964,0.958913,0.983908,0.959383,0.939165,0.951120,0.768536,0.927287,0.956674,0.970005,90.145750,
729,4.351582,4.827931,47.307186,0.994306,0.956194,0.988242,0.965312,0.931733,0.929995,0.801357,0.935637,0.961999,0.973353,89.495626,
730,4.253367,4.351582,46.869105,0.994350,0.955669,0.985270,0.958246,0.933411,0.936435,0.787022,0.931005,0.958665,0.971221,88.928370,
731,3.987048,4.253367,46.830773,0.993585,0.957204,0.985719,0.966162,0.934403,0.935028,0.779755,0.925892,0.954927,0.967647,88.470212,
732,3.987048,3.987048,47.119419,0.994604,0.960662,0.988999,0.970914,0.933043,0.939451,0.799429,0.938024,0.963982,0.975191,90.240746,
733,4.130646,4.130646,47.244911,0.994390,0.957265,0.988508,0.962027,0.938063,0.932026,0.792632,0.934292,0.960919,0.973373,89.397070,
734,4.414997,4.414997,46.580466,0.994269,0.968541,0.986808,0.974499,0.952203,0.959939,0.774727,0.929743,0.959078,0.971985,91.986377,
735,4.660422,4.660422,46.551157,0.994325,0.971922,0.988106,0.972014,0.964112,0.962679,0.778135,0.931217,0.959802,0.972078,93.070466,
736,6.221971,38.248146,48.867157,0.997486,0.989539,0.985369,0.981272,0.990208,0.992775,0.860716,0.973000,0.985986,0.991790,100.000000,
737,6.112020,6.221971,46.170275,0.996000,0.977931,0.978365,0.959574,0.973177,0.985839,0.807762,0.946615,0.969473,0.980645,97.346265,
738,5.373391,6.112020,45.738230,0.995758,0.973206,0.975234,0.957312,0.968428,0.980593,0.802651,0.943705,0.968096,0.980647,95.329576,
739,5.373391,5.373391,45.497320,0.995696,0.981245,0.975822,0.955874,0.975283,0.992862,0.791622,0.941672,0.967392,0.979793,96.965736,
740,7.220502,7.220502,44.411500,0.994626,0.970836,0.970865,0.941909,0.965676,0.981993,0.744007,0.931133,0.962251,0.976121,96.345725,
741,9.709166,9.709166,46.255055,0.995693,0.976195,0.978991,0.959819,0.964348,0.986041,0.787184,0.946885,0.971654,0.982465,100.000000,
742,9.781371,22.552307,45.814226,0.996139,0.974748,0.976515,0.956051,0.966118,0.984934,0.779269,0.943551,0.970130,0.981342,100.000000,
743,9.781371,9.781371,45.680187,0.996088,0.977008,0.976261,0.954713,0.972909,0.986149,0.776902,0.945179,0.970809,0.981678,100.000000,
744,11.319525,11.525928,45.914554,0.995883,0.971943,0.975557,0.943177,0.967134,0.982989,0.784393,0.946748,0.972265,0.983400,100.000000,
745,9.690839,11.319525,45.815173,0.995760,0.979077,0.975397,0.956828,0.973173,0.990273,0.777259,0.947430,0.972312,0.983250,100.000000,
746,7.050865,9.690839,45.716653,0.995744,0.974284,0.975092,0.961495,0.963747,0.984329,0.776557,0.943455,0.969156,0.980344,97.604964,
747,6.899139,7.050865,44.710428,0.995556,0.975841,0.975369,0.953141,0.971770,0.985881,0.763825,0.937750,0.965857,0.978942,97.473422,
748,6.899139,6.899139,45.871013,0.995887,0.978826,0.974798,0.953350,0.972368,0.991283,0.784127,0.950121,0.974814,0.984873,99.053003,
749,8.513659,10.023802,47.291493,0.996805,0.980987,0.979679,0.963817,0.973766,0.990282,0.816867,0.964918,0.982851,0.989965,100.000000,
750,3.678658,8.513659,47.615685,0.997159,0.986672,0.982754,0.970972,0.983297,0.994004,0.827956,0.971050,0.985833,0.991843,97.923469,
751,3.678658,3.678658,47.675408,0.997301,0.986253,0.981461,0.965549,0.982883,0.995358,0.829803,0.971401,0.986108,0.991888,97.850439,
752,8.573110,10.377641,47.450549,0.997526,0.982879,0.979427,0.958245,0.978603,0.993776,0.818574,0.970518,0.985896,0.991908,100.000000,
753,4.445448,8.573110,47.458997,0.997702,0.989132,0.980387,0.973986,0.988996,0.995653,0.822277,0.972084,0.986317,0.992058,99.479171,
754,4.317521,4.445448,46.939288,0.997450,0.986792,0.979779,0.969694,0.986860,0.993677,0.814745,0.968521,0.984140,0.990630,98.573219,
755,4.317521,4.317521,46.601051,0.997158,0.988704,0.977659,0.965144,0.988657,0.998378,0.807404,0.965197,0.982731,0.989690,98.834335,
756,5.116594,6.879577,46.396892,0.997105,0.982264,0.975848,0.965222,0.977088,0.992104,0.804085,0.963785,0.982039,0.989750,98.397731,
757,5.116594,5.116594,46.449685,0.997335,0.984183,0.976209,0.961706,0.985464,0.992034,0.812779,0.962722,0.981673,0.989322,98.769996,
758,7.588662,7.588662,47.817736,0.997441,0.982377,0.984168,0.969083,0.977929,0.988594,0.828264,0.966424,0.983248,0.990164,100.000000,
759,12.696980,12.696980,48.667377,0.997398,0.986319,0.985814,0.971396,0.983168,0.992969,0.846820,0.969549,0.984471,0.990667,100.000000,
760,13.601007,14.974039,49.077687,0.997621,0.986248,0.986790,0.973048,0.983235,0.992547,0.851496,0.972616,0.986747,0.992164,100.000000,
761,13.601007,13.601007,49.226734,0.997457,0.984526,0.986918,0.972207,0.979030,0.990391,0.862468,0.970721,0.985028,0.990910,100.000000,
762,18.957666,33.356594,50.741113,0.998781,0.989140,0.995708,0.980772,0.986496,0.990762,0.891921,0.975703,0.986773,0.991668,100.000000,
763,18.957666,18.957666,49.265284,0.998269,0.986416,0.992065,0.968667,0.979477,0.993666,0.865811,0.968989,0.983771,0.990282,100.000000,
764,18.838160,19.147984,48.464725,0.998076,0.985187,0.989721,0.973077,0.979624,0.989992,0.852743,0.963959,0.981067,0.988647,100.000000,
765,18.838160,18.838160,47.525822,0.997756,0.985065,0.989965,0.971110,0.980604,0.989793,0.835569,0.957614,0.977615,0.986396,100.000000,
766,17.114225,23.148521,48.416268,0.998071,0.983120,0.989399,0.964690,0.977957,0.989026,0.850028,0.964337,0.981090,0.988563,100.000000,
767,11.906589,17.114225,47.611844,0.997789,0.982906,0.988845,0.966638,0.977390,0.988312,0.830220,0.957202,0.976718,0.985699,100.000000,
768,11.751420,11.906589,45.742696,0.997199,0.982007,0.986408,0.963529,0.977755,0.988386,0.790936,0.944051,0.969307,0.981645,100.000000,
769,11.751420,11.751420,46.701175,0.997458,0.982215,0.984511,0.966029,0.972125,0.991050,0.817156,0.951010,0.973822,0.984315,100.000000,
770,22.573195,40.748962,48.874931,0.998616,0.988492,0.989348,0.978700,0.986922,0.991620,0.871458,0.969691,0.983908,0.990279,100.000000,
771,22.573195,22.573195,46.752115,0.997528,0.986005,0.986605,0.971019,0.988231,0.988451,0.828134,0.950373,0.973575,0.984167,100.000000,
772,38.303101,38.303101,50.066697,0.998517,0.987121,0.994706,0.973675,0.982735,0.990840,0.877261,0.973557,0.986274,0.991885,100.000000,
773,37.675671,41.842171,49.979728,0.998192,0.984152,0.990341,0.982376,0.975619,0.986923,0.874389,0.971163,0.984842,0.990809,100.000000,
774,27.781551,37.675671,49.280776,0.997896,0.988216,0.994062,0.988878,0.975340,0.992576,0.865669,0.966339,0.981626,0.988578,100.000000,
775,18.373871,27.781551,45.663328,0.996139,0.978131,0.983124,0.962620,0.962422,0.988652,0.788103,0.931445,0.961883,0.976069,100.000000,
776,17.813974,18.373871,41.583009,0.991802,0.964454,0.970057,0.940835,0.943597,0.979265,0.685758,0.862830,0.913536,0.941863,100.000000,
777,17.813974,17.813974,42.847025,0.992276,0.973893,0.990365,0.950205,0.951678,0.986698,0.714525,0.877355,0.925094,0.950236,100.000000,
778,11.599028,20.888454,42.973937,0.992624,0.972930,0.986730,0.946420,0.959304,0.983102,0.714705,0.879578,0.926096,0.950289,98.051442,
779,11.599028,11.599028,42.996362,0.993255,0.971105,0.985136,0.940392,0.956494,0.983080,0.714043,0.886675,0.931519,0.955154,98.267642,
780,19.014263,19.014263,44.128620,0.993503,0.971453,0.989574,0.946596,0.958065,0.980024,0.747013,0.898788,0.938671,0.959303,100.000000,
781,23.914158,23.914158,44.043109,0.993219,0.972920,0.987628,0.944541,0.964603,0.981013,0.730838,0.899599,0.940699,0.961439,100.000000,
782,27.781384,27.781384,43.781659,0.992919,0.975462,0.990616,0.947421,0.972969,0.980239,0.722504,0.894104,0.936555,0.959436,100.000000,
783,2.275699,69.398499,43.873202,0.990242,0.961825,0.974794,0.942246,0.950181,0.974518,0.565421,0.873837,0.948660,0.975667,87.778798,
784,2.275699,2.275699,42.840505,0.986415,0.956019,0.965921,0.943490,0.939230,0.969686,0.534629,0.852310,0.936091,0.969814,85.611614,
785,2.342415,2.342415,41.867644,0.982479,0.953900,0.969308,0.932039,0.946793,0.963487,0.489905,0.809632,0.916333,0.960131,83.825595,
786,2.389654,2.413406,41.553343,0.981695,0.949808,0.966455,0.925052,0.933471,0.969020,0.464781,0.800913,0.915145,0.963233,83.291251,
787,2.389654,2.389654,41.498083,0.981965,0.948317,0.961914,0.923642,0.930499,0.970666,0.463772,0.803584,0.916041,0.961946,82.912582,
788,2.464441,2.464441,41.343885,0.980131,0.953381,0.967763,0.925403,0.932049,0.978253,0.461300,0.793625,0.911205,0.960562,83.790232,
789,2.556466,2.693413,41.308092,0.981291,0.946673,0.963470,0.914496,0.932648,0.968552,0.455741,0.794727,0.910128,0.959157,82.352579,
790,2.556466,2.556466,40.912644,0.979762,0.942588,0.957100,0.913593,0.921762,0.970531,0.442274,0.783837,0.902716,0.954453,80.912836,
791,2.650907,2.682200,41.178746,0.980947,0.946452,0.964731,0.918853,0.927141,0.968745,0.453785,0.792198,0.906924,0.956571,82.102004,
792,2.650907,2.650907,41.001616,0.980672,0.941563,0.960323,0.919239,0.920792,0.960721,0.447516,0.790706,0.906185,0.956516,81.067610,
793,2.588334,2.688402,41.294611,0.982148,0.945772,0.963254,0.919386,0.930053,0.964525,0.460917,0.805585,0.915704,0.961439,82.560544,
794,2.588334,2.588334,41.194397,0.982568,0.940725,0.959201,0.913103,0.925037,0.959547,0.454533,0.808807,0.917542,0.962277,81.651380,
795,2.637972,2.725783,41.524003,0.983523,0.947009,0.964743,0.917922,0.927864,0.970742,0.470560,0.818169,0.922442,0.964823,83.362862,
796,2.637972,2.637972,42.117339,0.986950,0.950340,0.963103,0.922386,0.935428,0.973751,0.501210,0.849152,0.937459,0.970694,85.033537,
797,2.677120,2.693725,42.966286,0.989578,0.960364,0.969843,0.938491,0.945842,0.981407,0.544057,0.875122,0.949602,0.977827,88.197204,
798,2.677120,2.677120,42.885213,0.990170,0.957409,0.965894,0.934093,0.947040,0.976841,0.543944,0.879853,0.950803,0.977353,87.583646,
799,2.736190,2.845115,43.256307,0.990689,0.961865,0.973128,0.946383,0.948119,0.977281,0.564041,0.887528,0.953849,0.979358,88.868468,
800,2.736190,2.736190,43.282535,0.991299,0.959543,0.968235,0.942475,0.953947,0.970962,0.567077,0.895436,0.957152,0.980313,88.592168,
801,2.763915,2.775993,43.526030,0.991259,0.963046,0.973422,0.948976,0.955978,0.972295,0.583878,0.904699,0.961418,0.982345,89.709849,
802,2.720629,2.763915,43.371665,0.991526,0.964280,0.970456,0.939269,0.959950,0.982736,0.570391,0.900469,0.958422,0.980789,89.682033,
803,2.720629,2.720629,43.428843,0.992091,0.962007,0.967679,0.943014,0.951469,0.980342,0.572757,0.905454,0.960509,0.982153,89.396413,
804,2.746854,2.746854,43.750823,0.992109,0.966771,0.973033,0.947732,0.957824,0.983049,0.592871,0.907956,0.961813,0.982848,90.540011,
805,2.778845,2.808063,42.806514,0.990272,0.960066,0.968673,0.938861,0.947532,0.980121,0.547921,0.885449,0.951679,0.978564,88.403464,
806,2.778845,2.778845,42.469870,0.989720,0.954880,0.960125,0.932515,0.947385,0.973832,0.534313,0.880592,0.947990,0.975516,86.920141,
807,2.740566,2.961279,43.031828,0.990310,0.958507,0.970732,0.939983,0.946763,0.972823,0.562625,0.889408,0.953140,0.977773,88.004700,
808,2.740566,2.740566,42.209114,0.988360,0.948911,0.963888,0.927795,0.941678,0.959718,0.522711,0.864248,0.939427,0.970857,84.898734,
809,2.776450,2.800767,41.859135,0.986763,0.949021,0.964283,0.922985,0.935721,0.968530,0.509081,0.853905,0.934797,0.969519,84.697618,
810,2.776450,2.776450,41.597493,0.986859,0.945767,0.955664,0.918953,0.931268,0.969711,0.491177,0.852146,0.934032,0.968326,83.923354,
811,2.796756,2.857859,41.927696,0.986776,0.949814,0.965156,0.926057,0.935655,0.967404,0.505213,0.854203,0.934807,0.967830,84.766119,
812,2.796756,2.796756,41.502227,0.986184,0.945280,0.956953,0.921918,0.934437,0.962899,0.485053,0.844949,0.929067,0.964438,83.356842,
813,2.863675,3.213172,41.296233,0.985155,0.941990,0.956371,0.914317,0.924506,0.966132,0.474306,0.832280,0.922444,0.961897,82.314211,
814,2.803554,2.863675,41.639486,0.985671,0.949012,0.965196,0.918390,0.937467,0.968568,0.487115,0.837391,0.924541,0.962463,83.817157,
815,2.803554,2.803554,41.496510,0.985912,0.944374,0.958313,0.913671,0.935548,0.963554,0.481240,0.837624,0.923942,0.961731,82.771166,
816,2.808275,2.835427,42.068955,0.987726,0.946433,0.964562,0.919666,0.936037,0.961881,0.513607,0.862867,0.938820,0.969634,84.350553,
817,2.808275,2.808275,41.258195,0.985533,0.940267,0.951982,0.910877,0.926168,0.964602,0.475771,0.841627,0.925618,0.962651,82.059302,
818,2.737333,2.842563,42.165894,0.988187,0.949596,0.963770,0.923370,0.937999,0.968363,0.515682,0.867527,0.940973,0.970384,85.081217,
819,2.737333,2.737333,41.472746,0.986667,0.941468,0.955093,0.914438,0.929186,0.962507,0.483493,0.849850,0.929314,0.963155,82.393278,
820,2.918126,2.918126,42.692553,0.989084,0.956688,0.970060,0.927953,0.943874,0.977264,0.534673,0.881944,0.946532,0.972227,87.151950,
821,3.024878,3.028337,42.393833,0.989075,0.951794,0.962369,0.926683,0.941587,0.969861,0.517484,0.875466,0.940120,0.966814,85.571169,
822,2.868459,3.024878,42.227453,0.987840,0.950481,0.964342,0.922463,0.938496,0.969755,0.513552,0.867597,0.937649,0.967050,85.029537,
823,2.868459,2.868459,41.753399,0.987315,0.947753,0.956644,0.920049,0.941812,0.966435,0.493643,0.860547,0.932060,0.961780,83.851207,
824,2.893824,2.893824,42.336012,0.988377,0.954822,0.969150,0.926880,0.945069,0.973213,0.517902,0.871336,0.939136,0.967693,86.085975,
825,2.897668,2.897668,41.581734,0.986561,0.945813,0.959307,0.917837,0.938161,0.962662,0.488182,0.849817,0.926032,0.960207,83.124187,
826,2.721719,3.213593,41.343392,0.985748,0.944065,0.959012,0.912262,0.935496,0.963546,0.473597,0.839754,0.921324,0.957295,82.177110,
827,2.721719,2.721719,41.123676,0.985902,0.944376,0.953289,0.912151,0.932289,0.971688,0.469360,0.846546,0.925132,0.959239,82.550233,
828,2.930507,3.034932,41.224289,0.984517,0.945376,0.962922,0.915229,0.929008,0.967254,0.476269,0.834509,0.919354,0.955131,82.449586,
829,2.903232,2.930507,41.114939,0.985707,0.945356,0.954875,0.910536,0.936591,0.969774,0.469713,0.843500,0.923462,0.956145,82.662934,
830,2.827896,2.903232,41.138965,0.984753,0.945020,0.960229,0.912058,0.934537,0.966469,0.474661,0.837357,0.920953,0.955694,82.363485,
831,2.827896,2.827896,40.811138,0.984669,0.939848,0.950481,0.910201,0.924279,0.965854,0.458165,0.834744,0.919323,0.954284,81.145070,
832,2.948562,2.948562,40.858524,0.983871,0.943702,0.957371,0.904889,0.928022,0.971614,0.460866,0.823188,0.913079,0.949559,81.492259,
833,3.065099,3.069863,40.301473,0.982343,0.933913,0.948135,0.895122,0.921405,0.959590,0.439223,0.809206,0.903487,0.942680,78.758122,
834,3.016970,3.065099,40.640507,0.983290,0.937266,0.954292,0.898925,0.919057,0.964291,0.454425,0.819327,0.910813,0.949890,80.180094,
835,3.016970,3.016970,40.360098,0.983565,0.932004,0.945897,0.892195,0.920524,0.958607,0.441663,0.818992,0.910286,0.948202,78.964037,
836,3.075115,3.075115,40.387612,0.980729,0.932107,0.955327,0.894387,0.917903,0.950766,0.441492,0.798052,0.898449,0.941481,78.129435,
837,3.062261,3.670629,40.719510,0.982747,0.936714,0.955991,0.895898,0.920669,0.961949,0.451271,0.816198,0.909420,0.948926,80.002263,
838,3.062261,3.062261,40.116876,0.981884,0.935954,0.943831,0.893768,0.922122,0.965933,0.431822,0.809748,0.905580,0.945261,79.478978,
839,3.208856,3.233641,40.808581,0.983109,0.944899,0.959202,0.904201,0.928406,0.970558,0.456011,0.821441,0.913206,0.950993,82.173695,
840,3.163556,3.208856,40.858549,0.985183,0.943878,0.954906,0.906846,0.933182,0.967208,0.464190,0.837592,0.921331,0.955394,82.528404,
841,3.079662,3.163556,40.698798,0.983519,0.943003,0.957891,0.904579,0.927499,0.966482,0.459378,0.827893,0.917381,0.953286,81.951093,
842,3.079662,3.079662,40.172198,0.983462,0.937243,0.944992,0.896003,0.925315,0.964373,0.436400,0.823945,0.914307,0.950429,80.465763,
843,3.223427,3.384895,40.601294,0.983139,0.940003,0.955415,0.906451,0.924104,0.961494,0.451258,0.819796,0.910523,0.948553,80.883524,
844,3.223427,3.223427,40.221696,0.983352,0.938077,0.947987,0.905280,0.923074,0.961312,0.436438,0.818745,0.909516,0.947753,80.419036,
845,3.132491,3.301444,41.031714,0.984729,0.948316,0.960242,0.913548,0.928667,0.974839,0.469845,0.835049,0.922123,0.956107,83.504795,
846,3.132491,3.132491,40.184447,0.982901,0.940166,0.949056,0.896821,0.919664,0.971197,0.434145,0.814930,0.908929,0.947105,80.694029,
847,3.163144,3.163144,40.887643,0.984584,0.949993,0.959553,0.912203,0.936066,0.975103,0.464029,0.831323,0.919408,0.953489,83.599977,
848,3.177966,3.177966,40.712205,0.985429,0.947283,0.952285,0.911203,0.929847,0.974288,0.459813,0.838862,0.923522,0.956596,83.452648,
849,3.166956,3.225306,40.677482,0.983647,0.945704,0.958373,0.906198,0.935686,0.966556,0.460213,0.820903,0.911787,0.949474,82.112094,
850,3.131973,3.166956,40.345184,0.983164,0.946164,0.951272,0.909138,0.932831,0.971265,0.447064,0.825024,0.915415,0.951735,82.512204,
851,3.001286,3.131973,40.780289,0.983613,0.950134,0.960703,0.911175,0.934783,0.973989,0.462387,0.825962,0.915507,0.951400,83.135885,
852,3.001286,3.001286,40.039273,0.981378,0.941531,0.950376,0.903070,0.925166,0.966517,0.428558,0.801901,0.900597,0.942765,80.217004,
853,2.997243,3.139363,40.675926,0.982927,0.951147,0.962528,0.915255,0.938431,0.973052,0.453791,0.817729,0.911756,0.950071,83.126178,
854,2.997243,2.997243,40.345273,0.983084,0.949712,0.953286,0.915746,0.939921,0.971455,0.438919,0.816791,0.910644,0.948245,82.679145,
855,3.008210,3.008210,40.912111,0.984242,0.956156,0.964192,0.920430,0.943573,0.977688,0.463848,0.829018,0.917151,0.952072,84.523087,
856,2.999892,3.110932,40.568439,0.984153,0.952722,0.956472,0.924627,0.945025,0.970155,0.448921,0.826257,0.914313,0.950647,83.604776,
857,2.999892,2.999892,40.930111,0.983994,0.957528,0.964874,0.928917,0.948417,0.973939,0.464608,0.826171,0.914539,0.951161,84.629523,
858,2.965375,3.036012,40.676898,0.984300,0.957377,0.958445,0.928638,0.948771,0.977233,0.451115,0.826662,0.914871,0.950319,84.536680,
859,2.965375,2.965375,40.962308,0.983338,0.960265,0.965764,0.931697,0.952304,0.978493,0.465348,0.823042,0.911093,0.947701,84.765189,
860,2.853129,3.794376,40.866896,0.983746,0.958059,0.963622,0.930665,0.952894,0.973761,0.452993,0.818903,0.911134,0.948298,84.252785,
861,2.853129,2.853129,40.772287,0.984413,0.961768,0.959857,0.933024,0.956736,0.980661,0.453313,0.829192,0.917508,0.951843,85.547931,
862,2.838432,2.974896,41.034431,0.983791,0.963798,0.967288,0.938690,0.958847,0.978048,0.463742,0.824550,0.914467,0.950767,85.735994,
863,2.822343,2.838432,40.510934,0.982903,0.957922,0.960118,0.931524,0.951799,0.974382,0.437169,0.813206,0.907346,0.945992,83.909654,
864,2.822343,2.822343,41.376310,0.985092,0.967370,0.968826,0.939924,0.962201,0.984716,0.471996,0.833800,0.921964,0.956256,87.171660,
865,2.775240,2.992844,40.831759,0.983381,0.962991,0.964401,0.938353,0.957374,0.979992,0.444478,0.817094,0.911637,0.949710,85.353317,
866,2.775240,2.775240,41.195985,0.983778,0.967079,0.967846,0.939027,0.964619,0.984029,0.459854,0.824697,0.915899,0.951918,86.510497,
867,2.757733,2.821376,40.545519,0.982243,0.960949,0.960803,0.935785,0.959144,0.976173,0.428629,0.808648,0.905961,0.944770,84.353649,
868,2.713512,2.757733,41.267855,0.983508,0.967594,0.969782,0.944218,0.962617,0.983074,0.457747,0.820400,0.914419,0.950939,86.422652,
869,2.693340,2.713512,41.060011,0.984070,0.964661,0.965405,0.938987,0.960903,0.981085,0.443995,0.823034,0.917535,0.953547,86.135331,
870,2.647865,2.693340,41.659315,0.985452,0.968055,0.970818,0.943396,0.960918,0.985085,0.474492,0.838230,0.925028,0.956586,87.253851,
871,2.647865,2.647865,41.456242,0.986513,0.965124,0.963331,0.942422,0.960168,0.981785,0.468021,0.846265,0.929185,0.959031,87.001570,
872,2.633815,2.740602,42.009476,0.987023,0.967793,0.971321,0.950274,0.960045,0.981115,0.494562,0.851611,0.932008,0.961045,87.766497,
873,2.633815,2.633815,41.688716,0.986950,0.965792,0.966933,0.940936,0.958901,0.983628,0.476721,0.849004,0.931605,0.961100,87.366820,
874,2.616242,2.751665,42.629930,0.989766,0.972042,0.971835,0.951081,0.964464,0.988838,0.524408,0.879353,0.946845,0.970655,89.974385,
875,2.616242,2.616242,42.312696,0.989924,0.970003,0.963738,0.947606,0.966874,0.987376,0.512881,0.880839,0.946672,0.970229,89.518877,
876,2.772819,2.854323,43.028021,0.991392,0.972370,0.970119,0.956187,0.966115,0.986815,0.547967,0.895114,0.953413,0.973874,90.744012,
877,2.663685,2.772819,42.839181,0.991588,0.971277,0.966154,0.949920,0.968880,0.987001,0.540139,0.898617,0.955035,0.974112,90.482601,
878,2.663685,2.663685,42.778155,0.990220,0.969356,0.968919,0.949667,0.966431,0.982238,0.539096,0.884934,0.947748,0.970988,89.501895,
879,4.572008,66.607780,51.883426,0.998854,0.993428,0.992859,0.984921,0.991180,0.997857,0.917355,0.982384,0.990544,0.993996,100.000000,
880,4.572008,4.572008,50.892920,0.998521,0.990316,0.989906,0.980138,0.988077,0.995309,0.906079,0.980582,0.989695,0.993445,100.000000,
881,5.098542,5.098542,49.617456,0.998102,0.988390,0.983819,0.974585,0.988300,0.994925,0.885998,0.975323,0.986960,0.991939,100.000000,
882,6.891897,6.891897,49.370548,0.998288,0.985987,0.980413,0.973994,0.982582,0.993855,0.880819,0.973590,0.986055,0.991433,100.000000,
883,7.322063,7.322063,48.769346,0.997710,0.986424,0.983502,0.973714,0.983078,0.994172,0.874158,0.969838,0.983642,0.989751,100.000000,
884,7.794906,11.199933,48.951314,0.997615,0.986551,0.983321,0.969469,0.984821,0.995037,0.876469,0.972092,0.985176,0.990524,100.000000,
