Frame,psnr,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,ssim,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
1042,42.310023,3.320378,3.944605,0.978085,0.975825,0.965735,0.974204,0.987314,0.990424,0.642718,0.886601,0.936929,0.960596,90.786602,
1043,41.719804,3.320378,3.320378,0.980070,0.977646,0.967005,0.976734,0.988814,0.988713,0.624671,0.869072,0.924980,0.952974,90.118363,
1044,43.513365,3.522633,3.630920,0.983750,0.980042,0.970654,0.985959,0.989631,0.993631,0.685837,0.919809,0.958573,0.975572,94.400613,
1045,42.419139,3.522633,3.522633,0.979674,0.977946,0.965870,0.979716,0.986553,0.990726,0.650370,0.890088,0.938543,0.961464,91.512495,
1046,43.063933,4.678359,4.678359,0.981912,0.982366,0.970160,0.979934,0.988201,0.990337,0.663244,0.885608,0.935553,0.960530,93.194779,
1047,44.490633,5.957548,6.141177,0.985796,0.981641,0.976295,0.985034,0.991859,0.993357,0.709717,0.916477,0.954244,0.971629,97.319848,
1048,43.067096,5.957548,5.957548,0.978570,0.978766,0.965297,0.979870,0.983356,0.990273,0.663538,0.882766,0.931872,0.956742,93.552726,
1049,42.856133,4.591027,6.250357,0.982179,0.980607,0.974216,0.980388,0.987665,0.990052,0.655805,0.884234,0.933866,0.957711,92.855065,
1050,43.703747,2.503884,4.591027,0.982300,0.978758,0.970792,0.981595,0.989345,0.993507,0.685197,0.919002,0.958193,0.975750,92.809607,
1051,42.091896,2.503884,2.503884,0.977379,0.975044,0.966379,0.975525,0.984429,0.989785,0.636548,0.879083,0.931349,0.956656,89.085287,
1052,42.939015,3.025600,3.992488,0.980869,0.978277,0.968948,0.979515,0.988191,0.992194,0.664093,0.902821,0.946759,0.966633,91.922375,
1053,42.161399,3.025600,3.025600,0.977159,0.975933,0.964003,0.973372,0.986154,0.989982,0.637026,0.879684,0.931661,0.956595,89.689659,
1054,41.943043,2.548390,3.680277,0.977286,0.975653,0.964741,0.974693,0.985225,0.989220,0.631513,0.872445,0.926544,0.954003,88.714288,
1055,42.678622,2.548390,2.548390,0.979119,0.979443,0.966479,0.975654,0.986914,0.991548,0.657216,0.893394,0.941538,0.965023,90.593836,
1056,50.174450,4.107322,93.129456,0.996708,0.992886,0.990458,0.996918,0.999264,0.999328,0.894537,0.990620,0.995591,0.997468,100.000000,
1057,48.420056,3.621786,4.107322,0.995032,0.992058,0.987208,0.994679,0.998153,0.998551,0.867838,0.980985,0.989866,0.993699,100.000000,
1058,48.939182,2.840690,3.621786,0.995904,0.992339,0.988663,0.995772,0.998883,0.998638,0.876521,0.984597,0.992166,0.995197,99.496786,
1059,48.320002,2.811599,2.840690,0.995324,0.991402,0.987431,0.995339,0.998557,0.998523,0.864828,0.982011,0.990792,0.994295,99.178418,
1060,49.242905,2.021743,2.811599,0.995873,0.991002,0.989119,0.996264,0.998784,0.999017,0.877991,0.988400,0.994527,0.996880,98.666853,
1061,48.056927,1.590719,2.021743,0.994931,0.991023,0.987186,0.994656,0.998300,0.998408,0.857055,0.979650,0.989417,0.993570,97.345187,
1062,48.448533,1.590719,1.590719,0.995064,0.991393,0.987060,0.995049,0.998265,0.998534,0.864757,0.982645,0.991177,0.994880,97.573402,
1063,47.518139,3.265397,3.265397,0.994063,0.989857,0.985248,0.993236,0.998105,0.998193,0.844139,0.977625,0.988333,0.992702,99.225100,
1064,47.918147,4.309775,4.309775,0.995266,0.989001,0.986724,0.995329,0.999082,0.998706,0.851249,0.984644,0.992789,0.995925,100.000000,
1065,47.219491,4.578245,4.659620,0.993621,0.989949,0.984934,0.993404,0.997130,0.998009,0.837122,0.974408,0.986407,0.991522,100.000000,
1066,47.664354,4.519433,4.578245,0.994345,0.990674,0.984875,0.994640,0.997742,0.998178,0.846808,0.977710,0.988388,0.992982,100.000000,
1067,47.420661,2.955684,4.519433,0.994109,0.990037,0.983812,0.994317,0.997842,0.998110,0.841227,0.977895,0.988757,0.993249,98.894590,
1068,47.798125,1.874229,2.955684,0.994485,0.988716,0.985608,0.994331,0.998431,0.998584,0.846396,0.983832,0.992377,0.995647,97.940025,
1069,46.894330,1.874229,1.874229,0.992032,0.988428,0.980700,0.990761,0.996910,0.997831,0.829517,0.971808,0.985310,0.991161,96.672674,
1070,46.670167,3.380982,3.380982,0.992424,0.987950,0.980515,0.992176,0.996969,0.997841,0.823599,0.972860,0.986482,0.992027,98.846583,
1071,46.303553,4.851451,4.851451,0.991420,0.987652,0.978188,0.991254,0.996185,0.997274,0.813886,0.964737,0.980795,0.988185,99.899410,
1072,46.764144,4.288727,7.558911,0.993159,0.988319,0.982983,0.993275,0.997292,0.997769,0.824656,0.973888,0.986714,0.992165,100.000000,
1073,47.475723,2.822779,4.288727,0.994962,0.988435,0.986207,0.995044,0.999079,0.998332,0.835901,0.982796,0.992063,0.995586,99.263357,
1074,45.269192,2.207457,2.822779,0.988038,0.984265,0.972310,0.985336,0.995214,0.997245,0.782353,0.958410,0.978392,0.987238,95.561700,
1075,44.243112,2.207457,2.207457,0.984211,0.977194,0.965620,0.981130,0.993059,0.997108,0.749735,0.952574,0.975739,0.985864,94.486398,
1076,45.406915,2.569967,2.569967,0.989439,0.982799,0.973414,0.988665,0.996101,0.997501,0.782590,0.964744,0.982474,0.989730,96.740346,
1077,45.694068,2.897048,3.381341,0.990482,0.984845,0.978636,0.988897,0.996319,0.997503,0.790275,0.965749,0.982060,0.989086,97.324770,
1078,46.339939,1.986541,2.897048,0.992759,0.985701,0.981468,0.992678,0.997928,0.997749,0.804164,0.974497,0.987378,0.992432,97.182159,
1079,46.379849,1.393126,1.986541,0.993127,0.985279,0.981983,0.993318,0.998313,0.998138,0.803488,0.980252,0.991001,0.994905,96.868526,
1080,46.259642,1.393126,1.393126,0.991971,0.985578,0.980587,0.991802,0.997089,0.997772,0.803627,0.971322,0.985397,0.991337,96.041526,
1081,46.621804,2.170472,2.170472,0.992881,0.986456,0.982797,0.992500,0.997708,0.997942,0.812051,0.975635,0.988010,0.992933,97.523357,
1082,46.204786,2.759528,2.759528,0.992358,0.985651,0.981487,0.991745,0.997592,0.997753,0.801876,0.972395,0.986057,0.991709,97.974757,
1083,46.259695,3.072345,3.072345,0.993226,0.983603,0.983217,0.993918,0.998111,0.998139,0.799066,0.980233,0.991188,0.995253,99.115879,
1084,45.829574,3.548113,3.548113,0.990796,0.984351,0.979263,0.991363,0.995437,0.997552,0.795590,0.967467,0.983098,0.989774,98.338651,
1085,45.240294,3.174189,4.287775,0.988814,0.982088,0.973812,0.988520,0.995121,0.997238,0.779418,0.959689,0.978892,0.987281,97.005901,
1086,45.282017,1.560681,3.174189,0.988725,0.981037,0.973598,0.986887,0.996233,0.997469,0.778028,0.965213,0.982916,0.989968,95.315123,
1087,44.529780,1.560681,1.560681,0.984930,0.975519,0.966046,0.983251,0.993899,0.997250,0.762994,0.959439,0.979592,0.988390,94.199007,
1088,44.833772,1.836448,1.836448,0.985989,0.980678,0.965110,0.984485,0.994506,0.997071,0.769500,0.957735,0.978395,0.987460,94.651952,
1089,46.114538,4.304423,4.304423,0.994025,0.985100,0.983035,0.994698,0.998963,0.997774,0.800214,0.977973,0.990006,0.994333,100.000000,
1090,44.837887,5.417201,5.417201,0.989338,0.982788,0.973985,0.988376,0.995785,0.997142,0.768080,0.959724,0.979933,0.988270,100.000000,
1091,44.597136,5.363471,5.504294,0.988921,0.977648,0.973149,0.988696,0.996277,0.997474,0.757433,0.963630,0.982633,0.990412,100.000000,
1092,44.873898,4.700914,5.363471,0.988049,0.981863,0.973893,0.986619,0.994470,0.996993,0.768122,0.955616,0.977001,0.986298,98.585966,
1093,44.575854,3.501861,4.700914,0.987128,0.979766,0.970752,0.986333,0.994089,0.997026,0.759647,0.957197,0.978407,0.987493,97.037565,
1094,46.383606,1.890368,3.501861,0.993208,0.984195,0.982460,0.994023,0.998033,0.998030,0.800906,0.980330,0.991473,0.995331,97.595461,
1095,44.351113,1.890368,1.890368,0.982266,0.972182,0.959458,0.980856,0.992464,0.997343,0.751000,0.962677,0.981806,0.989863,94.279187,
1096,44.796012,1.878930,3.070356,0.984348,0.977393,0.964581,0.983661,0.992520,0.997182,0.762012,0.957544,0.977937,0.987021,94.296602,
1097,45.151033,1.535358,1.878930,0.986743,0.979456,0.968375,0.986380,0.994385,0.997453,0.770574,0.965531,0.983145,0.990279,94.889271,
1098,44.635946,1.259502,1.535358,0.984357,0.976049,0.964975,0.983285,0.992978,0.997173,0.757604,0.959714,0.979393,0.987861,93.635215,
1099,45.001338,1.259502,1.259502,0.986390,0.980140,0.968352,0.985135,0.994154,0.997240,0.767660,0.960898,0.980199,0.988510,94.164097,
1100,46.153782,2.168434,2.168434,0.991754,0.982804,0.979058,0.991979,0.997615,0.997936,0.795089,0.977723,0.989951,0.994243,97.474496,
1101,44.793879,4.288052,4.288052,0.988439,0.980283,0.972623,0.987895,0.995442,0.997019,0.763907,0.958208,0.978815,0.987710,98.355256,
1102,44.206329,4.592039,5.103197,0.985669,0.976422,0.967186,0.984871,0.993833,0.997074,0.747129,0.956250,0.978081,0.987490,98.065576,
1103,45.375072,3.598004,4.592039,0.990439,0.982620,0.975477,0.989966,0.996894,0.997555,0.776686,0.965611,0.983272,0.990322,98.361156,
1104,45.357047,2.811076,3.598004,0.989182,0.981976,0.972419,0.988947,0.995965,0.997390,0.775858,0.962226,0.980767,0.988563,96.815234,
1105,45.678882,2.516328,2.811076,0.990114,0.983175,0.975302,0.989427,0.996631,0.997520,0.781637,0.967207,0.983887,0.990701,96.968546,
1106,45.612145,2.516328,2.516328,0.990693,0.981578,0.976903,0.990123,0.997335,0.997873,0.777989,0.972763,0.987551,0.992962,97.462068,
1107,45.353297,2.892368,2.892368,0.989335,0.982585,0.972732,0.988532,0.996254,0.997371,0.776152,0.961821,0.980485,0.988193,96.909509,
1108,45.117116,2.401317,2.960091,0.988015,0.982023,0.971356,0.986355,0.995134,0.997192,0.771210,0.957904,0.978296,0.986849,95.770661,
1109,45.066863,1.773650,2.401317,0.988516,0.981468,0.970743,0.987407,0.996014,0.997330,0.769353,0.961746,0.981160,0.989051,95.384490,
1110,44.158167,1.476519,1.773650,0.984738,0.976608,0.967599,0.981909,0.993460,0.997001,0.745896,0.951131,0.975020,0.985779,93.615932,
1111,44.549089,1.293626,1.476519,0.985308,0.981724,0.965345,0.981825,0.994184,0.996893,0.758166,0.950058,0.973719,0.984192,93.309216,
1112,43.787595,1.293626,1.293626,0.983854,0.978554,0.962064,0.980499,0.993646,0.996732,0.739202,0.944364,0.970609,0.982145,92.686079,
1113,49.981581,10.859902,34.656136,0.994775,0.992285,0.986769,0.994085,0.997838,0.999227,0.895861,0.986694,0.993484,0.996425,100.000000,
1114,47.710032,10.132994,10.859902,0.991059,0.990854,0.980763,0.990875,0.993911,0.998278,0.862427,0.971588,0.983894,0.989995,100.000000,
1115,48.300841,8.636697,10.132994,0.992001,0.990263,0.981312,0.991958,0.995303,0.998787,0.866480,0.979434,0.989459,0.993853,100.000000,
1116,47.155368,8.636697,8.636697,0.990273,0.990026,0.977455,0.989631,0.993839,0.998082,0.846371,0.968472,0.982610,0.989428,100.000000,
1117,47.619336,8.896847,8.896847,0.991948,0.988785,0.979135,0.991233,0.996254,0.998483,0.850657,0.976528,0.988156,0.993133,100.000000,
1118,46.871331,9.867462,9.867462,0.990081,0.989267,0.976807,0.989104,0.994057,0.997949,0.839230,0.966295,0.981199,0.988256,100.000000,
1119,47.059877,10.886083,10.886083,0.992153,0.987660,0.977838,0.991831,0.996778,0.998240,0.837105,0.974334,0.987069,0.992450,100.000000,
1120,47.154137,8.786298,16.644739,0.992747,0.987164,0.978983,0.992374,0.997464,0.998309,0.836296,0.976553,0.988497,0.993289,100.000000,
1121,46.774282,7.138819,8.786298,0.991112,0.987696,0.978087,0.990121,0.995693,0.997909,0.830815,0.970133,0.984324,0.990712,100.000000,
1122,47.101598,7.138819,7.138819,0.992613,0.987880,0.979484,0.992277,0.997192,0.998286,0.834265,0.976585,0.988743,0.993570,100.000000,
1123,46.709087,7.149693,7.149693,0.991499,0.988271,0.978800,0.990540,0.995997,0.997878,0.830130,0.968351,0.983214,0.989974,100.000000,
1124,46.979365,6.587479,7.305445,0.992179,0.987542,0.978971,0.991743,0.996696,0.998237,0.831211,0.975301,0.988114,0.993379,100.000000,
1125,46.676085,6.098821,6.587479,0.991185,0.988111,0.977343,0.989924,0.996066,0.997843,0.828805,0.968296,0.983430,0.990332,100.000000,
1126,46.940232,5.022430,6.098821,0.992043,0.987336,0.979051,0.991512,0.996739,0.998250,0.829858,0.975921,0.988625,0.993748,100.000000,
1127,46.614502,5.022430,5.022430,0.991123,0.987661,0.976909,0.989554,0.996390,0.997928,0.827135,0.968894,0.983857,0.990649,100.000000,
1128,46.870884,5.101409,5.101409,0.992907,0.987502,0.979228,0.992009,0.998012,0.998251,0.827650,0.976216,0.988851,0.993882,100.000000,
1129,46.522175,5.520755,5.520755,0.991295,0.988421,0.977145,0.989403,0.996547,0.997863,0.825438,0.967733,0.983093,0.990054,100.000000,
1130,46.756577,5.692504,6.352126,0.993075,0.987998,0.979238,0.992793,0.997813,0.998189,0.826477,0.975329,0.988378,0.993607,100.000000,
1131,46.438797,5.692504,5.692504,0.991728,0.988178,0.977435,0.990595,0.996690,0.997860,0.824816,0.967370,0.982824,0.989647,100.000000,
1132,46.328450,6.406587,6.406587,0.992787,0.985452,0.979910,0.992481,0.997765,0.998162,0.815213,0.975441,0.988553,0.993582,100.000000,
1133,46.241393,6.780092,6.954806,0.991325,0.986923,0.976850,0.990995,0.996247,0.997892,0.818806,0.967654,0.983301,0.990222,100.000000,
1134,46.364654,6.449577,6.780092,0.991902,0.986051,0.977548,0.991441,0.997004,0.998198,0.817943,0.975742,0.988843,0.993876,100.000000,
1135,46.167121,5.783075,6.449577,0.991300,0.986327,0.976186,0.990761,0.996487,0.997930,0.815911,0.968580,0.983999,0.990837,100.000000,
1136,46.126114,5.476763,5.783075,0.991763,0.984418,0.976718,0.992060,0.997167,0.998280,0.810089,0.976000,0.989223,0.994234,100.000000,
1137,45.789682,5.476763,5.476763,0.989549,0.985720,0.973977,0.988296,0.995042,0.997821,0.809157,0.964209,0.981236,0.988819,100.000000,
1138,46.074717,5.496377,6.234232,0.990623,0.986342,0.975815,0.988798,0.996390,0.997879,0.815542,0.967539,0.983536,0.990294,100.000000,
1139,45.664752,4.042760,5.496377,0.988651,0.985620,0.971379,0.987461,0.994561,0.997741,0.805931,0.963467,0.981195,0.989043,98.346387,
1140,45.964165,3.082400,4.042760,0.989694,0.985133,0.974146,0.988964,0.995227,0.998135,0.809778,0.971555,0.986396,0.992450,97.883303,
1141,45.547827,3.082400,3.082400,0.988915,0.985734,0.972671,0.988640,0.993957,0.997719,0.805312,0.962608,0.980723,0.988467,97.104084,
1142,45.313109,4.613272,4.613272,0.987890,0.985349,0.970297,0.986133,0.993960,0.997452,0.798356,0.956796,0.977441,0.986813,98.525808,
1143,46.330499,6.654632,9.583611,0.991080,0.988455,0.978377,0.989654,0.995748,0.997875,0.816110,0.967308,0.983900,0.990845,100.000000,
1144,45.849648,6.654632,6.654632,0.989511,0.987531,0.975050,0.988844,0.994087,0.997292,0.809677,0.957859,0.977259,0.986261,100.000000,
1145,46.312081,7.536104,7.536104,0.991005,0.986923,0.979013,0.989603,0.995724,0.997823,0.817833,0.967520,0.983935,0.990657,100.000000,
1146,45.664966,8.564492,8.564492,0.988379,0.985412,0.972517,0.984734,0.995095,0.997225,0.809021,0.955740,0.975764,0.985319,100.000000,
1147,46.519594,8.078687,9.042720,0.990579,0.986641,0.978138,0.988348,0.996066,0.997865,0.821404,0.968892,0.984791,0.991385,100.000000,
1148,45.712649,6.208061,8.078687,0.988814,0.986455,0.972364,0.987322,0.994401,0.997151,0.806753,0.955362,0.975913,0.985504,100.000000,
1149,46.071559,6.208061,6.208061,0.989502,0.988056,0.975207,0.986829,0.994912,0.997468,0.810981,0.962442,0.980978,0.988773,100.000000,
1150,46.146867,6.995394,6.995394,0.989317,0.988720,0.973566,0.987077,0.994771,0.997295,0.818437,0.959264,0.977673,0.986209,100.000000,
1151,47.094896,5.750007,7.135839,0.992626,0.989739,0.979581,0.992162,0.997056,0.998053,0.833868,0.973853,0.987419,0.992909,100.000000,
1152,46.524375,5.345647,5.750007,0.991456,0.989215,0.978317,0.989889,0.996130,0.997691,0.828408,0.964584,0.980553,0.988157,100.000000,
1153,46.974684,4.547650,5.345647,0.993235,0.988019,0.980222,0.992384,0.998210,0.998184,0.831901,0.977134,0.989182,0.993984,100.000000,
1154,46.832933,4.547650,4.547650,0.993441,0.989587,0.981220,0.993555,0.997378,0.997896,0.835542,0.969566,0.983624,0.990097,100.000000,
1155,47.242744,4.431701,4.798258,0.993787,0.987389,0.981205,0.993784,0.998468,0.998470,0.837895,0.981179,0.991404,0.995296,100.000000,
1156,47.135649,2.529147,4.431701,0.993212,0.989383,0.981665,0.993158,0.997235,0.998246,0.840452,0.975315,0.987230,0.992364,97.990228,
1157,47.573634,2.529147,2.529147,0.994899,0.988255,0.983041,0.995066,0.999566,0.998564,0.844355,0.983728,0.992733,0.996083,98.943308,
1158,46.739745,3.120212,3.120212,0.992867,0.988075,0.978741,0.992304,0.998157,0.998076,0.830072,0.971994,0.985881,0.991928,98.570901,
1159,46.582235,3.163412,3.163412,0.993103,0.986576,0.978904,0.992863,0.998599,0.998107,0.824994,0.973775,0.987388,0.993019,98.838476,
1160,46.754409,3.313061,3.761185,0.992562,0.988075,0.977939,0.991201,0.998259,0.998007,0.830621,0.972093,0.985816,0.991738,98.736651,
1161,46.838322,2.150063,3.313061,0.993131,0.988339,0.978147,0.991026,0.999294,0.998154,0.831439,0.974301,0.987177,0.992544,97.480039,
1162,47.405171,1.357294,2.150063,0.994358,0.987808,0.981720,0.993818,0.999443,0.998533,0.839765,0.983535,0.992789,0.996164,97.284058,
1163,47.250022,0.651796,1.357294,0.993294,0.988370,0.980653,0.992030,0.998397,0.998367,0.839650,0.978645,0.989665,0.994054,95.779198,
1164,47.198523,0.651796,0.651796,0.992966,0.988094,0.980422,0.992005,0.997894,0.998336,0.837815,0.977869,0.989199,0.993803,95.663809,
1165,46.896235,1.288868,1.288868,0.991158,0.988243,0.977392,0.989296,0.996464,0.998156,0.832746,0.973150,0.986026,0.991518,95.774641,
1166,46.997201,2.608534,3.834989,0.991538,0.986571,0.978658,0.990519,0.996686,0.998416,0.830685,0.979506,0.990419,0.994624,98.067237,
1167,46.540717,2.421518,2.608534,0.989918,0.987202,0.975673,0.988116,0.995432,0.998013,0.824530,0.969348,0.983862,0.990217,96.777943,
1168,46.458539,2.421518,2.421518,0.989819,0.986464,0.974543,0.988553,0.995474,0.998042,0.822301,0.970683,0.985014,0.991142,96.886486,
1169,46.115622,3.358119,3.358119,0.989533,0.986693,0.975095,0.988308,0.994748,0.997771,0.817635,0.965154,0.981261,0.988694,97.651405,
1170,46.322166,3.918704,3.918704,0.990898,0.986239,0.977608,0.989124,0.996467,0.998048,0.818088,0.973077,0.986815,0.992442,99.249131,
1171,45.956613,4.262372,4.262372,0.989838,0.987502,0.975386,0.988632,0.994780,0.997648,0.813443,0.963390,0.980283,0.987973,98.763363,
1172,46.077471,4.287331,4.287331,0.990465,0.986628,0.976488,0.988600,0.996020,0.997956,0.812210,0.971197,0.986031,0.991914,99.534583,
1173,44.858471,4.252079,4.569573,0.985698,0.982960,0.968430,0.984406,0.991709,0.997348,0.785606,0.952406,0.974324,0.984408,97.239308,
1174,43.884551,3.532754,4.252079,0.984235,0.977651,0.965293,0.981485,0.992575,0.997148,0.758041,0.950161,0.974387,0.985156,96.056729,
1175,45.292174,2.868021,3.532754,0.988486,0.983360,0.972319,0.985939,0.995473,0.997511,0.795946,0.961589,0.979829,0.987782,96.633482,
1176,45.057375,2.868021,2.868021,0.989931,0.980760,0.974741,0.989994,0.996066,0.997774,0.785402,0.968941,0.985147,0.991414,97.502797,
1177,44.888388,3.384149,3.384149,0.986606,0.981010,0.970808,0.984448,0.993571,0.997291,0.785104,0.954022,0.975152,0.985156,96.438290,
1178,44.024251,5.431372,5.431372,0.984160,0.976584,0.964237,0.983121,0.992274,0.997137,0.759516,0.951988,0.975249,0.985818,98.506992,
1179,45.054107,6.427645,6.427645,0.987172,0.982563,0.970768,0.984881,0.993847,0.997244,0.789644,0.954099,0.974982,0.984807,100.000000,
1180,44.967766,7.733271,7.733271,0.989701,0.979645,0.972941,0.988709,0.996862,0.997595,0.782106,0.965045,0.983114,0.990293,100.000000,
1181,44.816651,8.628522,8.628522,0.986498,0.981778,0.969633,0.986632,0.992078,0.997025,0.783530,0.949171,0.972038,0.982894,100.000000,
1182,44.143934,8.919974,9.058649,0.986456,0.977187,0.967131,0.986020,0.993655,0.996952,0.761654,0.948698,0.973204,0.984212,100.000000,
1183,45.156254,8.293877,8.919974,0.988460,0.983883,0.972291,0.987155,0.994512,0.997128,0.791393,0.953207,0.974196,0.984289,100.000000,
1184,45.400470,6.678847,8.293877,0.990323,0.982474,0.974351,0.990306,0.996287,0.997736,0.790567,0.967224,0.984239,0.991016,100.000000,
1185,44.763972,5.599733,6.678847,0.985879,0.983407,0.968693,0.983622,0.992451,0.997070,0.781344,0.949985,0.972702,0.983557,98.807801,
1186,44.227878,5.599733,5.599733,0.984936,0.977843,0.968299,0.981741,0.992716,0.997226,0.764916,0.952283,0.975426,0.985656,98.883218,
1187,44.888036,5.685852,6.021275,0.987096,0.981311,0.971114,0.985602,0.993571,0.997201,0.786303,0.952233,0.973877,0.984209,99.296153,
1188,44.842053,5.685852,5.685852,0.989438,0.979849,0.972339,0.988850,0.996443,0.997702,0.779170,0.964159,0.982854,0.990301,100.000000,
1189,44.439592,6.226217,6.226217,0.986333,0.980772,0.969361,0.983206,0.993786,0.997055,0.777291,0.948131,0.972041,0.983244,99.610070,
1190,44.318140,7.210635,10.149809,0.985775,0.979732,0.967756,0.983729,0.992923,0.996993,0.773755,0.944791,0.969882,0.981652,100.000000,
1191,44.708684,7.210635,7.210635,0.988288,0.980612,0.969701,0.988109,0.994953,0.997466,0.777765,0.956387,0.978071,0.987421,100.000000,
1192,44.015072,7.495376,8.255642,0.985548,0.981097,0.965342,0.983598,0.992887,0.996852,0.765645,0.940060,0.966941,0.979781,100.000000,
1193,43.530820,5.830905,7.495376,0.983909,0.977276,0.961003,0.981243,0.992715,0.996791,0.752053,0.939606,0.967481,0.980437,98.123940,
1194,45.146129,5.830905,5.830905,0.991453,0.982069,0.974138,0.991044,0.998053,0.997794,0.789521,0.966493,0.984235,0.991085,100.000000,
1195,43.975700,5.840660,5.840660,0.985195,0.977107,0.963836,0.982829,0.993587,0.997201,0.762875,0.948091,0.972850,0.984014,98.973990,
1196,44.895789,7.466063,7.466063,0.987304,0.982471,0.970559,0.985787,0.993317,0.997356,0.790416,0.951193,0.973304,0.983883,100.000000,
1197,44.977346,8.337776,8.337776,0.990008,0.980744,0.972409,0.989405,0.996592,0.997754,0.784623,0.962831,0.982142,0.989925,100.000000,
1198,45.196762,9.429473,9.662101,0.991240,0.984097,0.976511,0.990334,0.996847,0.997442,0.794850,0.955440,0.976581,0.986256,100.000000,
1199,45.154429,9.110416,9.429473,0.992068,0.982777,0.975929,0.992095,0.998092,0.997734,0.786599,0.962659,0.982209,0.990118,100.000000,
1200,45.287469,7.606592,9.110416,0.990840,0.984871,0.975728,0.990363,0.996197,0.997429,0.794987,0.954861,0.975835,0.985426,100.000000,
1201,44.966385,7.606592,7.606592,0.990860,0.982895,0.974436,0.990573,0.996799,0.997657,0.779377,0.960590,0.981215,0.989415,100.000000,
1202,45.021763,7.948667,7.948667,0.990745,0.985249,0.975082,0.990047,0.996266,0.997230,0.787212,0.951396,0.974323,0.984685,100.000000,
1203,44.363518,9.677782,9.677782,0.986395,0.983375,0.965589,0.984945,0.993156,0.996832,0.770755,0.940216,0.967826,0.980982,100.000000,
1204,44.247054,10.074119,10.074119,0.989260,0.983963,0.968125,0.988022,0.996177,0.997022,0.765458,0.944745,0.971758,0.983832,100.000000,
1205,51.894737,6.327182,43.898357,0.997513,0.993654,0.991365,0.998840,0.999273,0.999514,0.919839,0.993067,0.996840,0.998178,100.000000,
1206,49.401921,1.568647,6.327182,0.996559,0.993112,0.988835,0.997264,0.998951,0.998659,0.888811,0.984181,0.991554,0.994786,97.894484,
1207,50.025411,1.568647,1.568647,0.996625,0.993409,0.989356,0.997348,0.998855,0.998760,0.898621,0.987399,0.993499,0.996125,98.122769,
1208,49.371487,4.924429,4.924429,0.995992,0.993140,0.987483,0.996494,0.998603,0.998602,0.886203,0.983883,0.991622,0.995001,100.000000,
1209,50.490771,5.589881,5.589881,0.996838,0.993381,0.989836,0.997730,0.998957,0.999155,0.901019,0.989646,0.995210,0.997383,100.000000,
1210,49.026619,3.904181,5.626467,0.996143,0.993159,0.987195,0.996605,0.998880,0.998357,0.880888,0.982130,0.990442,0.994039,100.000000,
1211,49.256794,3.904181,3.904181,0.995876,0.993509,0.987754,0.996534,0.998201,0.998426,0.885924,0.984535,0.992171,0.995445,100.000000,
1212,48.038818,3.932529,3.932529,0.993449,0.992043,0.980118,0.992875,0.997488,0.998180,0.860792,0.976924,0.987589,0.992389,99.904766,
1213,49.078580,9.617955,9.617955,0.996332,0.991687,0.984331,0.997514,0.999791,0.998803,0.875009,0.986236,0.993661,0.996467,100.000000,
1214,46.274788,7.573053,15.398089,0.990240,0.988708,0.968904,0.986817,0.997850,0.997446,0.816183,0.963891,0.981482,0.989187,100.000000,
1215,47.143939,2.190470,7.573053,0.990178,0.989505,0.974324,0.989537,0.995055,0.997970,0.831989,0.971534,0.985304,0.991232,96.688646,
1216,47.205641,2.190470,2.190470,0.989909,0.988281,0.973565,0.988980,0.995275,0.998292,0.833123,0.974672,0.987439,0.992770,96.861910,
1217,46.831682,3.550377,3.550377,0.989367,0.989245,0.972190,0.988247,0.994628,0.997876,0.825568,0.967885,0.982995,0.989690,98.034334,
1218,46.476172,4.482544,4.482544,0.987639,0.988103,0.969267,0.984895,0.993849,0.997721,0.815087,0.964012,0.980564,0.988271,98.601886,
1219,47.253060,5.482601,5.683306,0.992697,0.989134,0.977776,0.993331,0.997149,0.998126,0.829146,0.979355,0.990278,0.994590,100.000000,
1220,46.097676,2.284244,5.482601,0.986462,0.984790,0.968419,0.984175,0.992929,0.997834,0.802321,0.966961,0.982939,0.990120,95.783497,
1221,46.657616,2.284244,2.284244,0.987302,0.987648,0.968176,0.986176,0.992984,0.997803,0.819046,0.967110,0.982502,0.989545,95.903986,
1222,47.113962,3.699117,3.699117,0.992771,0.988437,0.977555,0.992839,0.997788,0.998040,0.824666,0.977458,0.989234,0.993636,99.605005,
1223,47.171536,8.243350,8.243350,0.993905,0.989170,0.979356,0.994264,0.998493,0.997934,0.830555,0.974034,0.986527,0.991925,100.000000,
1224,47.406338,7.572697,8.527963,0.994114,0.987712,0.981597,0.995170,0.998274,0.998339,0.829304,0.981750,0.991798,0.995531,100.000000,
1225,47.072368,4.054774,7.572697,0.993412,0.988347,0.979661,0.993317,0.998125,0.997873,0.827230,0.973410,0.986217,0.991687,99.893792,
1226,47.022276,2.930595,4.054774,0.990556,0.988502,0.973138,0.989833,0.996004,0.997923,0.828460,0.973566,0.986493,0.992038,97.862368,
1227,46.860581,2.930595,2.930595,0.991884,0.989383,0.974806,0.991631,0.996894,0.997798,0.824616,0.969607,0.983921,0.990322,97.881936,
1228,47.508822,7.478967,7.478967,0.994351,0.988896,0.980172,0.995359,0.998721,0.998237,0.833508,0.980182,0.990663,0.994695,100.000000,
