Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
83,46.279421,5.070758,5.070758,0.997172,0.986457,0.978553,0.963367,0.984538,0.995255,0.786917,0.958831,0.979483,0.987725,98.947704,
84,45.911248,1.890688,7.776815,0.997109,0.986099,0.975467,0.969389,0.986284,0.992878,0.775429,0.955258,0.977309,0.986423,94.605258,
85,45.977200,1.890688,1.890688,0.997055,0.984665,0.976796,0.964354,0.983234,0.993007,0.780958,0.954052,0.976664,0.986123,94.235787,
86,46.140743,6.327651,6.327651,0.997089,0.989056,0.977910,0.967792,0.990879,0.996055,0.785764,0.957078,0.978785,0.987928,100.000000,
87,45.796696,6.650786,6.650786,0.996874,0.986004,0.977874,0.961910,0.985001,0.995051,0.776560,0.953486,0.976919,0.986843,100.000000,
88,46.531354,7.931174,9.087707,0.997038,0.985625,0.977932,0.966333,0.984254,0.993436,0.793980,0.958853,0.979750,0.988256,100.000000,
89,46.307717,4.991512,7.931174,0.997085,0.986891,0.979592,0.965421,0.986822,0.994612,0.791752,0.957964,0.979562,0.988330,98.995894,
90,46.533201,4.991512,4.991512,0.997074,0.983433,0.978384,0.964503,0.981892,0.990774,0.796121,0.958117,0.979449,0.988258,98.233741,
91,46.422474,8.038402,8.757463,0.997038,0.983226,0.978771,0.961120,0.981597,0.991218,0.794540,0.957062,0.978344,0.987117,100.000000,
92,46.075444,7.617883,8.038402,0.996997,0.984484,0.976218,0.963910,0.981866,0.993085,0.782368,0.954236,0.977072,0.986616,100.000000,
93,45.397912,5.592131,7.617883,0.996725,0.981873,0.974139,0.959635,0.981366,0.990294,0.768186,0.946237,0.972403,0.983695,97.897444,
94,45.931948,5.592131,5.592131,0.997010,0.982937,0.974860,0.958652,0.979813,0.993196,0.779202,0.953837,0.977457,0.986996,98.651557,
95,46.732495,9.070086,9.972812,0.996992,0.983827,0.980317,0.961600,0.979262,0.993064,0.797240,0.958507,0.979656,0.988290,100.000000,
96,45.936800,8.054770,9.070086,0.996771,0.980534,0.976542,0.955940,0.975951,0.990416,0.780759,0.948457,0.973168,0.983825,100.000000,
97,45.253650,8.054770,8.054770,0.996541,0.980914,0.976032,0.958395,0.978294,0.989663,0.764401,0.941055,0.968690,0.980917,100.000000,
98,48.449453,4.601142,36.509453,0.998606,0.996502,0.996028,0.991823,0.997513,0.997356,0.842368,0.975727,0.987999,0.993012,100.000000,
99,45.623253,4.601142,4.601142,0.997487,0.987756,0.986120,0.973132,0.986733,0.992888,0.790274,0.952866,0.974187,0.984063,98.098489,
100,44.802543,10.735648,11.559172,0.997075,0.989624,0.981665,0.974750,0.988831,0.996346,0.762976,0.948536,0.973786,0.984832,100.000000,
101,44.708786,5.309915,10.735648,0.996967,0.988545,0.980654,0.974215,0.988673,0.994282,0.752705,0.948242,0.973705,0.984585,99.129867,
102,44.343845,5.309915,5.309915,0.996842,0.989081,0.981467,0.973805,0.988777,0.995329,0.745663,0.944072,0.970807,0.982962,98.971025,
103,44.820245,4.912407,13.828978,0.996988,0.991393,0.983886,0.980768,0.992386,0.995504,0.762174,0.950781,0.975802,0.986286,99.503417,
