Frame,integer_motion2,integer_motion,psnr,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
692,5.429770,5.553185,45.077712,0.992390,0.946649,0.977910,0.946033,0.922501,0.936707,0.716131,0.906604,0.945036,0.961559,87.016285,
693,5.060328,5.429770,45.859868,0.993525,0.945576,0.979550,0.941455,0.922631,0.931918,0.740081,0.915644,0.950413,0.965848,86.922197,
694,5.060328,5.060328,44.896623,0.991649,0.947994,0.982518,0.951838,0.925259,0.928782,0.716231,0.897143,0.936989,0.954871,85.986788,
695,4.511347,5.311820,46.303084,0.994361,0.963098,0.983839,0.961021,0.950384,0.956284,0.754410,0.925870,0.956968,0.970769,90.722534,
696,4.511347,4.511347,42.690598,0.986974,0.929723,0.969164,0.925290,0.892890,0.925641,0.663662,0.859827,0.911227,0.935318,78.863522,
697,4.938858,4.938858,42.311268,0.986829,0.935585,0.969449,0.924737,0.907046,0.938728,0.637255,0.851493,0.905005,0.929627,79.953532,
698,4.858500,4.987560,42.554940,0.988660,0.932812,0.973636,0.922077,0.910436,0.918010,0.653547,0.866965,0.918109,0.942456,80.759083,
699,4.584731,4.858500,45.498449,0.994446,0.959015,0.984817,0.956505,0.943737,0.948778,0.731284,0.926311,0.959137,0.973041,90.197102,
700,4.348588,4.584731,44.382596,0.991330,0.945010,0.975485,0.940236,0.924616,0.936457,0.700153,0.897178,0.939660,0.958806,84.898961,
701,4.348588,4.348588,44.545921,0.991111,0.939031,0.975910,0.935864,0.910572,0.929363,0.697556,0.892457,0.936408,0.955591,83.228943,
702,4.353008,4.353008,45.877084,0.994367,0.965752,0.985924,0.964477,0.955909,0.956758,0.728888,0.923047,0.957243,0.972378,91.226752,
703,4.812643,4.812643,46.681022,0.995658,0.971804,0.988629,0.972773,0.960512,0.966080,0.762061,0.938474,0.966940,0.979009,94.103869,
704,5.046394,5.255009,45.665292,0.994704,0.963881,0.985580,0.959857,0.949071,0.959915,0.727762,0.926669,0.960252,0.975180,92.032802,
705,4.785451,5.046394,43.810823,0.990489,0.946265,0.976148,0.944000,0.926268,0.937672,0.682719,0.885280,0.930698,0.951120,84.720005,
706,4.785451,4.785451,44.135396,0.991255,0.949125,0.975245,0.943452,0.929116,0.946053,0.690468,0.890490,0.933983,0.954018,85.697035,
707,4.982717,4.982717,43.267462,0.991480,0.957189,0.974692,0.944370,0.946176,0.962512,0.679241,0.892364,0.935417,0.955739,87.862986,
708,4.688047,4.995341,45.053870,0.992591,0.950530,0.980197,0.961971,0.929164,0.926728,0.724306,0.907269,0.945362,0.961829,86.987439,
709,4.121299,4.688047,45.842788,0.992759,0.942969,0.981533,0.942226,0.909345,0.928613,0.753928,0.913562,0.947979,0.963244,84.899267,
710,4.074651,4.121299,45.778517,0.992360,0.943125,0.982234,0.941778,0.909787,0.928987,0.759711,0.914753,0.947339,0.962568,84.797927,
711,4.074651,4.074651,45.624068,0.992484,0.947542,0.977960,0.946626,0.934136,0.927779,0.753863,0.911837,0.946663,0.961975,85.666711,
712,4.182829,4.182829,44.942808,0.992316,0.959150,0.976516,0.958544,0.952105,0.950790,0.733835,0.907384,0.943283,0.959413,87.947348,
713,5.584013,5.584013,42.056768,0.991186,0.953044,0.965828,0.940844,0.947914,0.957029,0.665565,0.884502,0.929798,0.950170,87.019023,
714,5.955346,5.955346,43.098131,0.992503,0.957376,0.976314,0.949212,0.943099,0.958931,0.689703,0.899338,0.941371,0.960693,89.715356,
715,5.549785,6.222528,42.160711,0.991504,0.953328,0.973993,0.942254,0.938239,0.957340,0.665151,0.886656,0.932278,0.954251,87.460812,
716,4.651522,5.549785,44.537836,0.991649,0.950361,0.978386,0.953455,0.935385,0.931271,0.721159,0.901762,0.940301,0.959298,86.487518,
717,4.540017,4.651522,45.068243,0.993142,0.963606,0.983920,0.956466,0.950196,0.960847,0.735177,0.915470,0.949441,0.964929,90.058249,
718,4.540017,4.540017,45.604687,0.993273,0.965201,0.986355,0.960572,0.947748,0.964561,0.758031,0.917438,0.950621,0.965314,90.494425,
719,4.763435,5.434006,48.466684,0.996348,0.975731,0.993958,0.974356,0.962108,0.968572,0.817920,0.953993,0.974317,0.982710,95.602570,
720,4.702415,4.763435,46.565954,0.994168,0.961155,0.985939,0.969726,0.942833,0.939795,0.786081,0.932078,0.959325,0.970416,90.643423,
721,4.543604,4.702415,46.404904,0.993614,0.961752,0.987812,0.962411,0.946043,0.946626,0.776189,0.929263,0.958695,0.971923,90.653935,
722,4.543604,4.543604,48.425253,0.996598,0.974480,0.991687,0.974356,0.963301,0.968065,0.822706,0.955830,0.975776,0.984193,95.245581,
723,5.940480,5.940480,44.494435,0.995039,0.965917,0.980409,0.961555,0.954243,0.967864,0.737316,0.926587,0.958815,0.973276,93.353496,
724,4.132071,6.040991,47.858259,0.995910,0.960052,0.990317,0.963962,0.935874,0.940187,0.807305,0.947240,0.970456,0.981194,91.079120,
725,4.067781,4.132071,48.823346,0.996440,0.972938,0.989267,0.968944,0.975460,0.955931,0.827717,0.952024,0.973013,0.981859,93.990014,
726,4.067781,4.067781,48.485631,0.995926,0.969479,0.994576,0.978861,0.956926,0.939540,0.829442,0.951532,0.972466,0.981766,93.205776,
727,4.409449,4.409449,48.645261,0.995978,0.969324,0.990980,0.973945,0.956525,0.950172,0.830482,0.953725,0.973309,0.981432,93.624498,
728,4.827931,4.936392,45.636382,0.993782,0.959414,0.983118,0.956803,0.943735,0.951883,0.763675,0.923488,0.953860,0.967047,89.889598,
729,4.351582,4.827931,46.713889,0.993537,0.948181,0.987188,0.958967,0.917895,0.917001,0.789005,0.926966,0.956701,0.969531,87.208015,
730,4.253367,4.351582,46.052328,0.993303,0.945851,0.980488,0.952535,0.924849,0.915507,0.768837,0.918961,0.950633,0.965326,85.971150,
731,3.987048,4.253367,46.511935,0.993110,0.951718,0.983725,0.957063,0.927713,0.929800,0.770859,0.919981,0.950990,0.965344,86.922251,
732,3.987048,3.987048,46.137108,0.993370,0.951561,0.986908,0.963776,0.920166,0.922937,0.774004,0.922669,0.953959,0.968217,87.246524,
733,4.130646,4.130646,46.740505,0.993661,0.952678,0.986616,0.951417,0.936634,0.927015,0.780132,0.926117,0.955238,0.968103,87.722254,
734,4.414997,4.414997,45.957588,0.993469,0.962349,0.982697,0.958658,0.950011,0.956470,0.758209,0.919949,0.952095,0.966759,89.904672,
735,4.660422,4.660422,45.692398,0.993412,0.965235,0.982107,0.967009,0.960249,0.951117,0.756364,0.918679,0.951750,0.966280,90.777098,
736,6.221971,38.248146,48.026694,0.996975,0.988302,0.986240,0.974933,0.989004,0.992448,0.842626,0.966709,0.982685,0.989342,100.000000,
737,6.112020,6.221971,45.719028,0.995593,0.976700,0.979958,0.955166,0.971475,0.985059,0.796987,0.940784,0.965456,0.977238,96.601134,
738,5.373391,6.112020,45.472929,0.995621,0.974062,0.975969,0.952456,0.970915,0.982205,0.794404,0.940889,0.966519,0.979237,95.319007,
739,5.373391,5.373391,45.006699,0.995378,0.978958,0.974375,0.952613,0.972873,0.990694,0.781020,0.935261,0.963263,0.977129,96.047340,
740,7.220502,7.220502,43.675772,0.993678,0.966227,0.970477,0.937699,0.956799,0.978646,0.728482,0.917814,0.952819,0.969390,94.357967,
741,9.709166,9.709166,45.516463,0.994925,0.971016,0.979206,0.953756,0.954654,0.981737,0.768406,0.933410,0.962805,0.976146,99.347603,
742,9.781371,22.552307,45.288197,0.995576,0.970845,0.976036,0.951185,0.957536,0.982885,0.766384,0.934477,0.964459,0.977920,99.602877,
743,9.781371,9.781371,45.132490,0.995591,0.972691,0.975561,0.947513,0.966404,0.982961,0.763098,0.935387,0.964634,0.978005,100.000000,
744,11.319525,11.525928,45.428531,0.995469,0.970271,0.975208,0.941496,0.960760,0.983798,0.772611,0.937355,0.966678,0.979885,100.000000,
745,9.690839,11.319525,45.452142,0.995404,0.975491,0.974828,0.951307,0.967436,0.987581,0.769095,0.940168,0.967983,0.980232,100.000000,
746,7.050865,9.690839,45.426461,0.995512,0.973150,0.974742,0.955925,0.963211,0.984019,0.770018,0.938108,0.966363,0.978598,97.072656,
747,6.899139,7.050865,44.260515,0.995249,0.971021,0.973395,0.946725,0.965920,0.981491,0.754600,0.929761,0.960968,0.975998,95.945624,
748,6.899139,6.899139,45.518244,0.995510,0.975596,0.974460,0.948952,0.966215,0.989119,0.776937,0.943113,0.970081,0.981886,97.870591,
749,8.513659,10.023802,46.996735,0.996671,0.979369,0.980957,0.958566,0.969803,0.990023,0.810465,0.961357,0.981100,0.988981,100.000000,
750,3.678658,8.513659,47.401216,0.997116,0.984497,0.983428,0.967155,0.980159,0.992057,0.822592,0.967924,0.984173,0.990966,97.288084,
751,3.678658,3.678658,47.552819,0.997276,0.985509,0.982068,0.963598,0.982767,0.994205,0.827163,0.970258,0.985651,0.991837,97.656914,
752,8.573110,10.377641,47.464755,0.997594,0.983485,0.979449,0.959696,0.980706,0.993479,0.818524,0.970883,0.986088,0.991933,100.000000,
753,4.445448,8.573110,47.424810,0.997682,0.988811,0.982624,0.974683,0.988158,0.994713,0.821357,0.972004,0.986356,0.992115,99.414291,
754,4.317521,4.445448,46.912959,0.997426,0.985926,0.981074,0.969146,0.987119,0.991451,0.814171,0.968152,0.983967,0.990658,98.376592,
755,4.317521,4.317521,46.783221,0.997313,0.988446,0.980982,0.964839,0.988837,0.996915,0.810348,0.966986,0.983915,0.990765,98.925801,
756,5.116594,6.879577,46.259527,0.996987,0.981743,0.977181,0.961423,0.978616,0.990829,0.800773,0.961541,0.980676,0.988954,98.148172,
757,5.116594,5.116594,46.117245,0.997113,0.983255,0.977740,0.961263,0.982599,0.991523,0.805290,0.958163,0.979009,0.987617,98.288532,
758,7.588662,7.588662,47.448732,0.997206,0.979725,0.984651,0.961419,0.973516,0.987444,0.819558,0.961641,0.980477,0.988410,100.000000,
759,12.696980,12.696980,48.289315,0.997106,0.982994,0.987879,0.970481,0.975386,0.989179,0.838006,0.964622,0.981691,0.989027,100.000000,
760,13.601007,14.974039,48.625008,0.997241,0.983762,0.988086,0.971109,0.976259,0.990570,0.841356,0.967595,0.984073,0.990745,100.000000,
761,13.601007,13.601007,48.665768,0.996985,0.982462,0.988171,0.978744,0.973392,0.985934,0.849770,0.964276,0.981399,0.988557,100.000000,
762,18.957666,33.356594,50.329617,0.998580,0.988581,0.990765,0.978287,0.984941,0.993059,0.885853,0.972500,0.984819,0.990646,100.000000,
763,18.957666,18.957666,48.512495,0.997835,0.982793,0.987081,0.963390,0.976928,0.990461,0.851817,0.960868,0.979077,0.987103,100.000000,
764,18.838160,19.147984,47.991899,0.997786,0.983469,0.987253,0.965104,0.979034,0.989592,0.842505,0.958411,0.977909,0.986327,100.000000,
765,18.838160,18.838160,47.161259,0.997594,0.982496,0.986174,0.962359,0.978140,0.989220,0.826923,0.953369,0.975260,0.985209,100.000000,
766,17.114225,23.148521,47.847586,0.997775,0.981289,0.986790,0.960822,0.976838,0.987680,0.837404,0.958115,0.977669,0.986457,100.000000,
767,11.906589,17.114225,47.126945,0.997521,0.979751,0.984285,0.964204,0.972041,0.986543,0.819436,0.950870,0.972992,0.983203,100.000000,
768,11.751420,11.906589,45.433777,0.997094,0.980236,0.982517,0.958379,0.975098,0.988605,0.782772,0.939726,0.967086,0.980343,100.000000,
769,11.751420,11.751420,46.346133,0.997230,0.980176,0.981576,0.960347,0.970641,0.989967,0.808870,0.946447,0.971407,0.982842,100.000000,
770,22.573195,40.748962,48.615696,0.998542,0.989223,0.988547,0.979619,0.986392,0.993461,0.866620,0.968068,0.983146,0.989972,100.000000,
771,22.573195,22.573195,45.791906,0.996888,0.984511,0.982524,0.974908,0.981516,0.989327,0.805706,0.937651,0.965900,0.978907,100.000000,
772,38.303101,38.303101,49.701329,0.998305,0.986472,0.995306,0.969986,0.981424,0.991048,0.871564,0.970626,0.984504,0.990569,100.000000,
773,37.675671,41.842171,49.630047,0.997939,0.985648,0.994860,0.989348,0.973383,0.987510,0.868570,0.967660,0.982737,0.989324,100.000000,
774,27.781551,37.675671,49.055093,0.997806,0.983756,0.990600,0.975311,0.969729,0.991096,0.861545,0.964485,0.980714,0.988079,100.000000,
775,18.373871,27.781551,45.237454,0.995714,0.979253,0.980235,0.977629,0.956950,0.990360,0.776208,0.923858,0.957119,0.972463,100.000000,
776,17.813974,18.373871,41.641362,0.991999,0.970287,0.971468,0.954892,0.949767,0.983971,0.686280,0.864808,0.915299,0.943139,100.000000,
777,17.813974,17.813974,42.728219,0.992043,0.975437,0.985765,0.960332,0.949977,0.989166,0.711219,0.874917,0.923061,0.948499,100.000000,
778,11.599028,20.888454,42.418950,0.991625,0.973371,0.984979,0.947380,0.955366,0.986115,0.700201,0.865642,0.915633,0.942334,97.056270,
779,11.599028,11.599028,42.596393,0.992420,0.966624,0.983074,0.932465,0.947529,0.981146,0.703775,0.875632,0.923013,0.948390,96.390126,
780,19.014263,19.014263,43.630691,0.992559,0.971525,0.989742,0.943750,0.953173,0.983485,0.734439,0.887435,0.930352,0.953106,100.000000,
781,23.914158,23.914158,43.895013,0.992980,0.975631,0.987238,0.952772,0.963188,0.985148,0.726217,0.895820,0.938245,0.959812,100.000000,
782,27.781384,27.781384,43.525617,0.992550,0.975709,0.992313,0.960313,0.965900,0.980078,0.716776,0.887844,0.931706,0.955238,100.000000,
783,2.275699,69.398499,43.635064,0.989564,0.960171,0.973283,0.937690,0.947693,0.975282,0.552228,0.865412,0.945582,0.975050,87.266744,
784,2.275699,2.275699,42.594071,0.985349,0.953562,0.964659,0.940389,0.934316,0.968655,0.520723,0.841137,0.931028,0.966658,84.669923,
785,2.342415,2.342415,41.473175,0.980351,0.950510,0.968658,0.927379,0.938103,0.963287,0.470661,0.790958,0.905890,0.954800,82.375778,
786,2.389654,2.413406,41.001502,0.978473,0.944844,0.965096,0.919704,0.924106,0.965406,0.439543,0.775640,0.901715,0.957178,81.392116,
787,2.389654,2.389654,40.999590,0.979032,0.940948,0.960566,0.914415,0.925623,0.958046,0.439060,0.778835,0.902726,0.955668,80.496393,
788,2.464441,2.464441,40.819590,0.976978,0.946194,0.966000,0.921127,0.915922,0.972240,0.433825,0.765316,0.894596,0.953007,81.214690,
789,2.556466,2.693413,40.734595,0.977485,0.945805,0.961700,0.910061,0.928658,0.973377,0.426623,0.765456,0.893376,0.950071,80.990422,
790,2.556466,2.556466,40.451639,0.976516,0.935129,0.955544,0.909227,0.918828,0.952593,0.417724,0.758422,0.887942,0.946473,78.348346,
791,2.650907,2.682200,40.748134,0.978290,0.939945,0.962023,0.912861,0.920756,0.958967,0.430312,0.770940,0.895706,0.951740,80.066688,
792,2.650907,2.650907,40.714716,0.978962,0.939284,0.959413,0.911469,0.915564,0.963727,0.430507,0.774231,0.896595,0.951214,79.912015,
793,2.588334,2.688402,40.915396,0.980020,0.943724,0.962075,0.910613,0.927984,0.966596,0.440233,0.787501,0.907219,0.957494,81.591470,
794,2.588334,2.588334,40.821554,0.980599,0.938711,0.957394,0.907191,0.924531,0.958831,0.435371,0.790151,0.907570,0.957714,80.582919,
795,2.637972,2.725783,41.112581,0.981360,0.945183,0.963615,0.910593,0.923917,0.974088,0.449059,0.797593,0.911669,0.958811,82.180877,
796,2.637972,2.637972,41.860034,0.985772,0.949401,0.961628,0.919010,0.934392,0.975027,0.486259,0.836138,0.931960,0.968523,84.481567,
797,2.677120,2.693725,43.178347,0.990497,0.960410,0.968661,0.936673,0.947829,0.982067,0.554273,0.882568,0.951890,0.977710,88.283507,
798,2.677120,2.677120,43.044105,0.990782,0.956493,0.965673,0.932720,0.945757,0.976058,0.552764,0.886242,0.953181,0.978015,87.531344,
799,2.736190,2.845115,43.454980,0.991208,0.960347,0.972357,0.943938,0.945922,0.976500,0.573022,0.893868,0.956402,0.980156,88.709450,
800,2.736190,2.736190,43.375335,0.991675,0.960447,0.967983,0.942139,0.952993,0.975441,0.571375,0.897591,0.957502,0.980506,88.812592,
801,2.763915,2.775993,43.649654,0.991692,0.964234,0.973061,0.948741,0.956757,0.976198,0.588525,0.907937,0.963066,0.983206,90.103303,
802,2.720629,2.763915,43.447396,0.991847,0.962406,0.970618,0.938527,0.955212,0.981082,0.574232,0.902192,0.959097,0.981481,89.361317,
803,2.720629,2.720629,43.154651,0.991385,0.959085,0.966608,0.941048,0.947622,0.976155,0.560869,0.897710,0.956672,0.979555,88.407340,
804,2.746854,2.746854,43.146843,0.990323,0.962581,0.972270,0.940860,0.952993,0.978802,0.565596,0.890663,0.953512,0.978341,88.941148,
805,2.778845,2.808063,42.333942,0.988596,0.955070,0.966005,0.931651,0.943517,0.974135,0.523404,0.867995,0.943698,0.973942,86.671243,
806,2.778845,2.778845,42.018047,0.988133,0.951120,0.957531,0.926245,0.942095,0.972384,0.511296,0.864326,0.940699,0.972915,85.649106,
807,2.740566,2.961279,42.496360,0.988671,0.953883,0.967910,0.932952,0.936136,0.973686,0.535252,0.869793,0.944011,0.973003,86.291437,
808,2.740566,2.740566,41.681561,0.986303,0.944048,0.960731,0.917915,0.936715,0.957369,0.495687,0.842693,0.929229,0.967306,83.238474,
809,2.776450,2.800767,41.515634,0.985132,0.945534,0.963061,0.919606,0.932189,0.963273,0.488790,0.838212,0.927874,0.966266,83.477608,
810,2.776450,2.776450,41.307343,0.985563,0.941802,0.953423,0.915325,0.927659,0.963956,0.476146,0.840447,0.929536,0.966658,82.816384,
811,2.796756,2.857859,41.726634,0.985999,0.948760,0.963444,0.925506,0.928054,0.972031,0.492736,0.845055,0.930966,0.966528,84.315043,
812,2.796756,2.796756,41.374068,0.985615,0.943148,0.955470,0.913918,0.931069,0.965578,0.476944,0.839011,0.926200,0.963286,82.725621,
813,2.863675,3.213172,41.375993,0.985529,0.942552,0.956998,0.912485,0.925480,0.968000,0.477426,0.836781,0.924902,0.962105,82.535051,
814,2.803554,2.863675,41.532397,0.985141,0.944235,0.963368,0.912890,0.931819,0.962887,0.482208,0.833005,0.921419,0.959449,82.466324,
815,2.803554,2.803554,41.713831,0.986767,0.942304,0.959442,0.914638,0.930407,0.959627,0.490969,0.845984,0.929240,0.964021,82.697525,
816,2.808275,2.835427,42.435201,0.988981,0.949941,0.965603,0.925998,0.939935,0.964829,0.530483,0.876835,0.946726,0.973401,85.689361,
817,2.808275,2.808275,41.574553,0.986846,0.942331,0.953547,0.915228,0.931711,0.962405,0.490205,0.854764,0.933488,0.966588,83.077724,
818,2.737333,2.842563,42.251642,0.988263,0.949434,0.964448,0.923848,0.938368,0.966621,0.519795,0.869117,0.941053,0.971210,85.107008,
819,2.737333,2.737333,41.533818,0.986869,0.943537,0.956420,0.915622,0.929823,0.967140,0.487272,0.852296,0.930421,0.963675,82.905084,
820,2.918126,2.918126,42.753926,0.989279,0.957512,0.970321,0.931030,0.943535,0.977942,0.537567,0.884286,0.948020,0.973604,87.495434,
821,3.024878,3.028337,42.466386,0.989383,0.952556,0.962557,0.922970,0.943373,0.973177,0.521312,0.879298,0.943148,0.969569,86.069638,
822,2.868459,3.024878,42.269197,0.987962,0.952249,0.964378,0.920349,0.939979,0.975636,0.515380,0.868678,0.938780,0.968134,85.533136,
823,2.868459,2.868459,41.739809,0.987230,0.949264,0.956999,0.919748,0.944175,0.969333,0.493357,0.860006,0.932631,0.963891,84.359824,
824,2.893824,2.893824,42.228591,0.987993,0.954071,0.968927,0.925907,0.944625,0.971950,0.512703,0.867883,0.938346,0.967367,85.877360,
825,2.897668,2.897668,41.183570,0.984686,0.940111,0.958269,0.909679,0.928798,0.958581,0.469938,0.833752,0.916831,0.954521,81.171269,
826,2.721719,3.213593,41.124621,0.984904,0.939457,0.957918,0.909813,0.930810,0.954924,0.462520,0.830420,0.916777,0.954274,80.832742,
827,2.721719,2.721719,40.717163,0.983998,0.937403,0.949610,0.905910,0.922735,0.964090,0.449811,0.828493,0.914984,0.951911,80.185105,
828,2.930507,3.034932,40.772909,0.982300,0.939547,0.960463,0.909136,0.922767,0.959639,0.453428,0.812144,0.905575,0.946036,80.074161,
829,2.903232,2.930507,40.573293,0.983319,0.936670,0.952178,0.898859,0.920891,0.964885,0.442483,0.818212,0.908608,0.945369,79.525534,
830,2.827896,2.903232,40.716072,0.982861,0.936441,0.957141,0.901997,0.927366,0.953806,0.451467,0.816251,0.907567,0.947120,79.464069,
831,2.827896,2.827896,40.579053,0.983600,0.935877,0.948559,0.902702,0.923403,0.960252,0.445634,0.822773,0.911592,0.949872,79.718106,
832,2.948562,2.948562,40.423877,0.981638,0.935409,0.954581,0.896420,0.920113,0.959637,0.440081,0.802899,0.901335,0.942750,78.872515,
833,3.065099,3.069863,39.820470,0.979630,0.928194,0.945332,0.890244,0.912738,0.953858,0.416105,0.784274,0.888287,0.933866,76.457470,
834,3.016970,3.065099,40.323537,0.981532,0.933472,0.952297,0.893135,0.918354,0.958195,0.437581,0.802202,0.901717,0.944172,78.678655,
835,3.016970,3.016970,40.077651,0.981883,0.929125,0.944919,0.887511,0.919000,0.954477,0.427695,0.805902,0.904356,0.946409,78.064977,
836,3.075115,3.075115,40.268171,0.980044,0.935319,0.954714,0.891705,0.916097,0.963456,0.433116,0.792310,0.895961,0.939049,78.557840,
837,3.062261,3.670629,40.815156,0.983401,0.938818,0.956128,0.896613,0.919483,0.968673,0.455714,0.820624,0.912833,0.950684,80.692666,
838,3.062261,3.062261,40.340720,0.983321,0.936051,0.945960,0.897790,0.921372,0.963191,0.442808,0.818782,0.910281,0.947876,79.834023,
839,3.208856,3.233641,40.904612,0.983561,0.950430,0.959922,0.906307,0.928070,0.984698,0.461205,0.825787,0.915413,0.951053,83.410725,
840,3.163556,3.208856,40.970356,0.985684,0.945689,0.955706,0.910253,0.936497,0.967527,0.469458,0.840797,0.922679,0.955490,82.956002,
841,3.079662,3.163556,40.887981,0.984633,0.943874,0.958844,0.907814,0.925985,0.967654,0.468326,0.833367,0.918872,0.953170,82.155738,
842,3.079662,3.079662,40.170069,0.983537,0.935875,0.944972,0.899445,0.922224,0.960835,0.436756,0.822426,0.913093,0.948715,80.001789,
843,3.223427,3.384895,40.238761,0.980992,0.937090,0.954829,0.902849,0.920126,0.958434,0.435206,0.801620,0.899440,0.942031,79.424294,
844,3.223427,3.223427,40.127615,0.982703,0.937155,0.947238,0.899980,0.921503,0.963166,0.431241,0.812984,0.906290,0.945918,79.985023,
845,3.132491,3.301444,41.376280,0.986527,0.950813,0.961483,0.913219,0.938337,0.974412,0.486644,0.851128,0.930667,0.960741,84.689036,
846,3.132491,3.132491,40.512351,0.984747,0.941713,0.949464,0.901248,0.924134,0.969925,0.450718,0.831968,0.918995,0.953948,81.871607,
847,3.163144,3.163144,40.758308,0.983876,0.946700,0.959825,0.910590,0.928697,0.971976,0.459670,0.825343,0.915350,0.951255,82.590258,
848,3.177966,3.177966,40.544711,0.984813,0.945602,0.951172,0.906396,0.929172,0.973222,0.452905,0.831096,0.918686,0.953000,82.651853,
849,3.166956,3.225306,40.455657,0.982461,0.943500,0.957967,0.904042,0.930678,0.965352,0.450330,0.810681,0.905347,0.944097,81.027423,
850,3.131973,3.166956,39.854653,0.980492,0.942260,0.950451,0.900875,0.923794,0.971512,0.422598,0.800707,0.900075,0.940770,80.365280,
851,3.001286,3.131973,40.576762,0.982715,0.946943,0.959868,0.909594,0.934217,0.967159,0.450949,0.816319,0.909769,0.947857,82.008443,
852,3.001286,3.001286,39.833151,0.980373,0.938455,0.949777,0.899965,0.923607,0.961286,0.418638,0.793574,0.895750,0.939290,79.174711,
853,2.997243,3.139363,40.412488,0.981468,0.949345,0.961124,0.916185,0.944881,0.963737,0.439853,0.805035,0.903119,0.944409,82.032968,
854,2.997243,2.997243,40.098459,0.981719,0.949342,0.952424,0.913746,0.938957,0.972528,0.425828,0.803422,0.901560,0.942035,81.830771,
855,3.008210,3.008210,41.203924,0.985967,0.958922,0.964314,0.922142,0.951469,0.978585,0.476705,0.842765,0.925466,0.957732,85.840210,
856,2.999892,3.110932,40.480866,0.983994,0.952017,0.954136,0.922668,0.941562,0.972720,0.446215,0.822982,0.912115,0.948995,83.253196,
857,2.999892,2.999892,40.617902,0.982261,0.959267,0.964586,0.925355,0.954429,0.976161,0.450255,0.809866,0.903244,0.941860,83.892799,
858,2.965375,3.036012,40.216641,0.981800,0.955159,0.956685,0.921305,0.949679,0.975145,0.429963,0.803663,0.900501,0.940928,82.875252,
859,2.965375,2.965375,40.548632,0.981209,0.958448,0.963864,0.927122,0.945820,0.981790,0.445915,0.804692,0.901318,0.942131,83.646745,
860,2.853129,3.794376,40.721829,0.982959,0.955411,0.961553,0.922370,0.952767,0.971904,0.445188,0.813536,0.908969,0.947107,83.546643,
861,2.853129,2.853129,40.681961,0.983721,0.958184,0.957952,0.929231,0.952880,0.976586,0.447730,0.824658,0.915469,0.950477,84.623987,
862,2.838432,2.974896,41.264362,0.984903,0.965165,0.968675,0.938307,0.956812,0.982639,0.472911,0.834913,0.921690,0.955467,86.648680,
863,2.822343,2.838432,40.561502,0.983341,0.958703,0.958195,0.928372,0.951481,0.979198,0.439599,0.816133,0.909584,0.946662,84.202936,
864,2.822343,2.822343,41.325271,0.984817,0.967369,0.969129,0.941007,0.961444,0.984560,0.469051,0.830063,0.919479,0.954864,86.972686,
865,2.775240,2.992844,40.982655,0.984073,0.963376,0.964076,0.942205,0.956741,0.979651,0.450951,0.822064,0.914004,0.950423,85.561336,
866,2.775240,2.775240,41.345000,0.984666,0.966407,0.968699,0.943943,0.966176,0.977730,0.466893,0.830595,0.919618,0.955314,86.758545,
867,2.757733,2.821376,40.436524,0.981859,0.959117,0.959902,0.933568,0.959138,0.972651,0.424868,0.805195,0.905037,0.945239,83.985040,
868,2.713512,2.757733,41.182165,0.983062,0.966651,0.968966,0.945769,0.962790,0.979836,0.453427,0.816265,0.911543,0.948937,85.970023,
869,2.693340,2.713512,41.143137,0.984705,0.965794,0.965156,0.940673,0.961305,0.983185,0.448915,0.828203,0.920413,0.955552,86.627748,
870,2.647865,2.693340,41.799231,0.986230,0.971249,0.970713,0.945830,0.964768,0.989852,0.481542,0.845211,0.929513,0.959691,88.337422,
871,2.647865,2.647865,41.542171,0.987187,0.968069,0.964051,0.945637,0.962881,0.985883,0.474164,0.854095,0.934692,0.962560,88.111797,
872,2.633815,2.740602,41.890531,0.986502,0.970477,0.971729,0.949401,0.965274,0.984972,0.489106,0.846576,0.929124,0.958667,88.045474,
873,2.633815,2.633815,41.587730,0.986445,0.965905,0.966412,0.941435,0.962044,0.981618,0.470432,0.843531,0.928028,0.959078,87.102906,
874,2.616242,2.751665,42.282706,0.988354,0.970400,0.970717,0.949196,0.963970,0.986218,0.506881,0.866758,0.941511,0.966438,89.093077,
875,2.616242,2.616242,42.012693,0.988811,0.965583,0.963114,0.944859,0.958701,0.982907,0.496854,0.871382,0.943581,0.968408,88.328233,
876,2.772819,2.854323,42.715594,0.990370,0.972344,0.969917,0.950586,0.966337,0.989674,0.530341,0.885747,0.950514,0.972837,90.549396,
877,2.663685,2.772819,42.336164,0.990044,0.968507,0.964069,0.946830,0.963080,0.986337,0.513128,0.881570,0.946902,0.970298,89.271465,
878,2.663685,2.663685,42.138122,0.988053,0.965638,0.966210,0.944640,0.960725,0.980179,0.506541,0.860758,0.934453,0.962496,87.533446,
879,4.572008,66.607780,51.705965,0.998795,0.992666,0.991747,0.984567,0.989930,0.997358,0.914120,0.981165,0.989884,0.993576,100.000000,
880,4.572008,4.572008,50.710556,0.998424,0.990422,0.990110,0.980451,0.988702,0.995004,0.903041,0.979386,0.989110,0.993036,100.000000,
881,5.098542,5.098542,49.206164,0.997862,0.987184,0.984370,0.973143,0.984485,0.994809,0.879840,0.972035,0.985013,0.990659,99.771214,
