Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
143,46.765251,6.494300,6.494300,0.996832,0.986423,0.978941,0.968254,0.982958,0.994831,0.812295,0.961075,0.980279,0.988226,100.000000,
144,46.764157,7.613257,8.203200,0.996583,0.987356,0.982682,0.974059,0.984471,0.993670,0.813891,0.957110,0.977589,0.986277,100.000000,
145,46.523980,7.613257,7.613257,0.996466,0.983113,0.976356,0.963916,0.978524,0.992039,0.802977,0.953656,0.975845,0.985365,100.000000,
146,46.887422,12.801713,12.801713,0.996638,0.986576,0.982998,0.975304,0.981592,0.992984,0.805442,0.954753,0.976617,0.986003,100.000000,
147,46.193618,9.709337,16.007671,0.996554,0.986321,0.981297,0.970466,0.979592,0.995237,0.786188,0.949952,0.974092,0.984655,100.000000,
148,45.269014,9.709337,9.709337,0.995947,0.985538,0.974264,0.963713,0.986332,0.992811,0.768498,0.939852,0.967163,0.980182,100.000000,
149,46.502986,12.594042,12.594042,0.996550,0.989549,0.979754,0.978566,0.986305,0.996500,0.790628,0.952421,0.975516,0.985558,100.000000,
150,47.079447,13.322880,16.617998,0.996689,0.988175,0.980561,0.974303,0.988623,0.993818,0.806943,0.956023,0.977192,0.986270,100.000000,
151,47.219428,10.013959,13.322880,0.996642,0.985281,0.980908,0.964746,0.982630,0.993420,0.812622,0.957115,0.977749,0.986425,100.000000,
152,47.590399,10.013959,10.013959,0.996739,0.987358,0.983576,0.973134,0.986071,0.993061,0.827946,0.958532,0.978089,0.986676,100.000000,
153,47.837841,2.877832,10.316308,0.997141,0.989973,0.984613,0.978870,0.987939,0.996012,0.837240,0.967124,0.983346,0.990078,97.345379,
154,47.759381,2.877832,2.877832,0.997023,0.991771,0.984801,0.979111,0.991158,0.997812,0.835068,0.965794,0.982200,0.989310,97.619310,
155,47.578921,7.263321,7.263321,0.996739,0.989304,0.981762,0.974175,0.988496,0.996161,0.824056,0.963730,0.981061,0.988150,100.000000,
156,47.637094,8.703089,8.949799,0.996926,0.989111,0.985014,0.975531,0.984481,0.996441,0.824805,0.963250,0.980410,0.987385,100.000000,
157,47.185822,8.703089,8.703089,0.996841,0.986278,0.979975,0.974775,0.985052,0.992015,0.812863,0.960625,0.979093,0.986822,100.000000,
158,47.143742,8.748050,8.748050,0.996841,0.987740,0.981795,0.976776,0.986163,0.993105,0.815603,0.959510,0.978120,0.986087,100.000000,
159,46.562597,8.890134,8.890134,0.996638,0.987182,0.979952,0.973718,0.986688,0.992987,0.800275,0.955889,0.976994,0.986323,100.000000,
160,46.886370,12.011338,12.011338,0.996750,0.989630,0.983576,0.976333,0.987176,0.996234,0.803926,0.957398,0.977823,0.986589,100.000000,
161,46.147352,12.930285,14.192577,0.996648,0.986958,0.980772,0.969746,0.983204,0.994993,0.786934,0.952078,0.975612,0.985336,100.000000,
162,46.112888,8.700209,12.930285,0.996956,0.987316,0.980420,0.966999,0.985768,0.995033,0.788580,0.956030,0.977835,0.987109,100.000000,
163,46.569499,8.700209,8.700209,0.996975,0.987985,0.982789,0.971181,0.985660,0.994586,0.797533,0.960146,0.980271,0.988791,100.000000,
164,46.572364,5.876747,9.049299,0.996997,0.986197,0.983693,0.970496,0.984185,0.991656,0.801077,0.957524,0.978119,0.987444,99.815032,
165,45.842683,5.876747,5.876747,0.996731,0.988193,0.981248,0.969710,0.986663,0.995400,0.783975,0.950711,0.973762,0.984258,99.761560,
166,45.978428,9.105796,9.105796,0.996807,0.988823,0.983045,0.967319,0.988158,0.996012,0.782339,0.955513,0.977671,0.987154,100.000000,
167,45.811971,6.541111,10.731541,0.996788,0.984947,0.975723,0.967107,0.980808,0.993614,0.777981,0.953194,0.976105,0.986146,100.000000,
168,46.125491,6.541111,6.541111,0.996765,0.987021,0.979339,0.970629,0.985002,0.994055,0.787520,0.955868,0.977507,0.986897,100.000000,
169,46.152524,7.827611,7.827611,0.996634,0.988331,0.978185,0.968499,0.986617,0.996283,0.788302,0.957029,0.977794,0.986725,100.000000,
170,46.005614,8.196656,9.209763,0.996944,0.984730,0.973493,0.962583,0.982659,0.993490,0.783697,0.956313,0.977298,0.986353,100.000000,
171,46.128078,7.174245,8.196656,0.996880,0.987075,0.978061,0.963501,0.985475,0.995562,0.788347,0.955581,0.976936,0.986344,100.000000,
172,46.249012,7.174245,7.174245,0.996867,0.989021,0.975985,0.969662,0.988131,0.996757,0.790068,0.957967,0.978535,0.987176,100.000000,
173,46.009203,7.318531,8.981410,0.996932,0.987010,0.975206,0.969955,0.987068,0.993753,0.785983,0.956832,0.978204,0.987168,100.000000,
174,46.332548,7.318531,7.318531,0.996853,0.989779,0.978715,0.971743,0.989336,0.997144,0.797169,0.956938,0.978113,0.987153,100.000000,
175,46.229460,9.141627,9.692336,0.996711,0.988628,0.977692,0.966703,0.987165,0.997285,0.795254,0.956185,0.978036,0.986988,100.000000,
176,46.404483,9.141627,9.141627,0.996641,0.988484,0.981765,0.973807,0.988445,0.994026,0.800930,0.953158,0.975220,0.985163,100.000000,
177,46.654924,11.727240,11.727240,0.996777,0.987430,0.980100,0.971442,0.985456,0.994473,0.797480,0.955156,0.976654,0.985973,100.000000,
178,45.746485,7.843763,13.229066,0.996726,0.985712,0.975190,0.967498,0.985533,0.992825,0.770087,0.951568,0.974956,0.984917,100.000000,
179,45.455474,7.792847,7.843763,0.996624,0.984777,0.974597,0.961667,0.983850,0.993160,0.771212,0.947451,0.972244,0.983388,100.000000,
180,45.796866,7.792847,7.792847,0.996629,0.986069,0.975853,0.961518,0.984462,0.995333,0.776448,0.952038,0.975593,0.985800,100.000000,
