Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
62,44.440826,0.024456,0.024456,0.997201,0.993220,0.983794,0.988975,0.993446,0.997865,0.761871,0.976418,0.989427,0.993730,94.914840,
63,43.641783,3.185457,4.955431,0.996633,0.992074,0.981900,0.987053,0.992633,0.997190,0.744716,0.968930,0.985142,0.990774,98.320581,
64,43.772615,3.185457,3.185457,0.996828,0.991322,0.980313,0.986572,0.991879,0.996606,0.748833,0.969584,0.985419,0.990846,98.177670,
65,44.099044,0.045949,5.706726,0.996958,0.992536,0.983283,0.987718,0.993545,0.997037,0.755601,0.973332,0.988073,0.992992,94.666958,
66,44.027106,0.045949,0.045949,0.996883,0.992387,0.983115,0.987404,0.993500,0.996899,0.753610,0.972670,0.987758,0.992700,94.596069,
67,43.075572,4.382049,6.254339,0.996099,0.990678,0.980165,0.985974,0.990620,0.996344,0.733077,0.962343,0.981664,0.988628,99.165259,
68,42.785344,4.382049,4.382049,0.995818,0.990267,0.980962,0.984464,0.991607,0.995034,0.726819,0.959110,0.980282,0.988085,98.956185,
69,43.756003,0.020329,7.509686,0.996720,0.991766,0.981878,0.985915,0.992707,0.997007,0.751428,0.969321,0.986081,0.991698,94.260734,
70,43.798002,0.020329,0.020329,0.996772,0.991783,0.981976,0.986114,0.992592,0.997009,0.753236,0.969651,0.986224,0.991742,94.274056,
71,42.775988,4.959744,7.838965,0.996023,0.990632,0.981152,0.984907,0.991325,0.995641,0.729364,0.961541,0.982209,0.989533,99.962283,
72,42.769536,4.959744,4.959744,0.996140,0.990160,0.978924,0.984754,0.990462,0.995867,0.730543,0.959285,0.980312,0.987838,99.631145,
73,43.110411,0.031451,8.166526,0.996276,0.990352,0.980869,0.984384,0.991504,0.995307,0.736257,0.964099,0.983518,0.990467,93.749065,
74,43.173913,0.031451,0.031451,0.996358,0.990480,0.981025,0.984593,0.991682,0.995349,0.738493,0.964660,0.983793,0.990651,93.803986,
75,43.328507,5.217878,8.470058,0.996352,0.989911,0.979336,0.984142,0.990855,0.995343,0.742790,0.966383,0.984432,0.990409,100.000000,
76,43.365881,5.217878,5.217878,0.996247,0.990022,0.980610,0.984511,0.991339,0.994668,0.742964,0.965135,0.983671,0.990031,100.000000,
77,43.497608,0.007158,7.558989,0.996557,0.990534,0.980843,0.984671,0.991309,0.995700,0.743295,0.969944,0.986727,0.991939,94.033542,
78,43.531037,0.007158,0.007158,0.996585,0.990621,0.980886,0.984856,0.991420,0.995734,0.744126,0.970207,0.986884,0.992055,94.069007,
79,43.218101,6.053554,6.876455,0.996162,0.989312,0.978999,0.982489,0.990465,0.994929,0.736242,0.964218,0.983021,0.989277,100.000000,
80,37.654205,6.053554,6.053554,0.985076,0.973814,0.954938,0.958042,0.973690,0.987186,0.529998,0.887411,0.948914,0.968248,94.278646,
81,39.546497,0.022074,7.587180,0.991322,0.982546,0.965286,0.970722,0.983751,0.992127,0.592149,0.927967,0.969215,0.981836,90.824616,
82,39.718914,0.022074,0.022074,0.991756,0.983215,0.965774,0.971504,0.984430,0.992787,0.599375,0.930619,0.970259,0.982475,91.057432,
83,39.956464,4.468207,7.481082,0.992202,0.982127,0.962517,0.970364,0.983527,0.992633,0.615675,0.931776,0.970062,0.981912,96.260221,
84,40.604040,4.468207,4.468207,0.993069,0.983814,0.967836,0.972932,0.984601,0.993091,0.637548,0.941417,0.973672,0.984348,97.000702,
85,41.561640,0.006878,6.743712,0.994339,0.987596,0.971724,0.978782,0.988829,0.995652,0.663842,0.954556,0.981243,0.989193,92.966390,
86,41.650967,0.006878,0.006878,0.994469,0.987814,0.972164,0.979339,0.988929,0.995730,0.667135,0.955471,0.981651,0.989372,93.044313,
87,41.190488,3.406647,6.203096,0.993754,0.986879,0.971570,0.976795,0.988902,0.994703,0.654533,0.952234,0.978989,0.987818,96.908784,
88,41.648221,3.406647,3.406647,0.994169,0.987295,0.973260,0.979328,0.989163,0.993958,0.666433,0.956186,0.981101,0.989170,97.210476,
89,41.799980,0.050113,7.101757,0.994543,0.987696,0.974180,0.978911,0.990187,0.994187,0.672984,0.957539,0.982380,0.989775,93.138824,
90,41.650304,0.050113,0.050113,0.994507,0.987527,0.973499,0.978707,0.989841,0.994330,0.668486,0.956524,0.981892,0.989496,93.060775,
91,41.273990,5.207675,7.380994,0.993183,0.985638,0.973386,0.975668,0.986553,0.993441,0.655689,0.947852,0.975452,0.985048,98.444233,
92,40.000117,5.207675,5.207675,0.991523,0.981625,0.966582,0.970285,0.981441,0.991581,0.620269,0.928526,0.964970,0.978689,96.548451,
93,40.783697,0.013567,8.712869,0.992637,0.983808,0.969855,0.973338,0.984057,0.993021,0.638639,0.939418,0.970563,0.981976,91.104575,
94,40.788277,0.013567,0.013567,0.992652,0.983803,0.969815,0.973305,0.984015,0.993069,0.639101,0.939367,0.970506,0.981985,91.100994,
95,39.436993,4.453311,8.701581,0.990116,0.978790,0.962458,0.966126,0.978639,0.990064,0.591892,0.918878,0.959162,0.974914,94.469977,
96,39.469835,4.453311,4.453311,0.989728,0.979616,0.961955,0.967488,0.980914,0.989796,0.588150,0.921401,0.960400,0.975023,94.718214,
97,40.644144,0.020800,7.133801,0.991594,0.983905,0.970420,0.971778,0.985327,0.992713,0.621348,0.939968,0.971748,0.983292,91.320801,
98,40.764984,0.020800,0.020800,0.991831,0.984530,0.970999,0.973014,0.986004,0.993014,0.626373,0.941912,0.972619,0.983720,91.524487,
99,40.609077,4.013757,6.679782,0.991186,0.985458,0.969770,0.976453,0.986249,0.993972,0.619554,0.940972,0.971796,0.982565,96.586427,
100,40.996849,4.013757,4.013757,0.991587,0.987305,0.973418,0.977570,0.988673,0.995217,0.632884,0.943148,0.972968,0.983253,97.095252,
101,41.805414,0.005807,6.001865,0.993438,0.989322,0.973190,0.981260,0.991228,0.996678,0.659770,0.956581,0.980208,0.987772,93.191525,
102,41.955764,0.005807,0.005807,0.993625,0.989725,0.974158,0.982209,0.991658,0.996623,0.665346,0.958052,0.980923,0.988173,93.339770,
103,41.756355,3.101367,6.027453,0.993503,0.988924,0.975615,0.981809,0.990648,0.994966,0.664485,0.954994,0.979206,0.987557,96.968420,
104,42.163858,3.101367,3.101367,0.993838,0.989752,0.976732,0.982864,0.991495,0.995509,0.674153,0.958099,0.980773,0.988461,97.297586,
105,42.896796,0.036281,6.449538,0.995081,0.991526,0.978172,0.985524,0.993972,0.996515,0.699148,0.968359,0.986231,0.991920,94.300838,
106,42.847159,0.036281,0.036281,0.995100,0.991773,0.978149,0.985958,0.994166,0.996793,0.697869,0.968378,0.986233,0.991907,94.354839,
107,43.022333,3.647507,6.040311,0.994897,0.990947,0.979445,0.985125,0.992774,0.995706,0.706563,0.965720,0.984080,0.990487,98.573087,
108,42.369072,3.647507,3.647507,0.994533,0.990351,0.976703,0.984009,0.991963,0.996082,0.689615,0.961092,0.981927,0.989109,98.220087,
109,42.856747,0.012229,4.745936,0.995032,0.990669,0.978224,0.984428,0.992690,0.995742,0.697402,0.965971,0.984624,0.990477,93.889574,
110,42.851576,0.012229,0.012229,0.995032,0.990636,0.978170,0.984469,0.992623,0.995706,0.697392,0.965795,0.984556,0.990363,93.869760,
111,41.905354,3.036899,4.890013,0.993713,0.988319,0.973791,0.980438,0.990352,0.994872,0.669024,0.955487,0.978763,0.987061,96.697165,
112,41.478220,3.036899,3.036899,0.992565,0.986578,0.970611,0.977212,0.988103,0.994566,0.649630,0.951935,0.977886,0.986170,96.205827,
113,42.275805,0.017336,4.676512,0.993919,0.988970,0.977039,0.980164,0.990709,0.995427,0.674295,0.958323,0.981055,0.988605,93.220859,
114,42.269918,0.017336,0.017336,0.993908,0.988949,0.977028,0.980166,0.990674,0.995403,0.674207,0.958195,0.980971,0.988510,93.204866,
115,41.207711,2.946291,4.782957,0.991866,0.987067,0.972133,0.977344,0.988410,0.995383,0.636019,0.946617,0.974698,0.983998,95.876181,
116,41.642266,2.946291,2.946291,0.992410,0.987654,0.975358,0.978699,0.990347,0.993752,0.655983,0.950268,0.976982,0.985631,96.234885,
117,42.193458,0.028962,4.050236,0.993727,0.988490,0.974843,0.980205,0.990018,0.995457,0.673122,0.956108,0.979373,0.987409,92.956453,
118,42.280157,0.028962,0.028962,0.993902,0.988599,0.974945,0.980543,0.990240,0.995365,0.677096,0.956764,0.979614,0.987638,93.005893,
119,41.674386,3.339502,4.977678,0.993565,0.987798,0.974523,0.979098,0.988483,0.995358,0.666869,0.949192,0.975526,0.984700,96.608548,
120,41.427779,3.339502,3.339502,0.993447,0.986029,0.969018,0.976444,0.987035,0.994867,0.664201,0.944144,0.971997,0.982048,95.842192,
121,42.054240,0.030867,5.893514,0.994340,0.988233,0.974573,0.979956,0.990588,0.994536,0.678986,0.953386,0.979138,0.987410,92.876009,
122,42.185541,0.030867,0.030867,0.994611,0.988582,0.975017,0.980301,0.991122,0.994723,0.685646,0.954644,0.979539,0.987571,92.977947,
123,42.068956,3.877090,6.060502,0.994532,0.988370,0.975700,0.980474,0.990338,0.994671,0.686120,0.953045,0.977627,0.985670,97.578934,
124,42.160564,3.877090,3.877090,0.994599,0.988685,0.977092,0.981304,0.989767,0.995021,0.692179,0.953358,0.977882,0.986170,97.699482,
125,42.922358,0.009685,6.156541,0.995719,0.989358,0.977209,0.982578,0.991003,0.995231,0.718457,0.962265,0.982729,0.989198,93.379436,
126,42.972013,0.009685,0.009685,0.995808,0.989447,0.977341,0.982773,0.991226,0.995150,0.720701,0.962559,0.982782,0.989165,93.397034,
127,42.531089,3.963222,6.511580,0.995114,0.988683,0.977885,0.981924,0.990092,0.994243,0.710055,0.955865,0.978991,0.986859,97.919441,
