Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
103,39.934052,3.101367,6.027453,0.990666,0.981916,0.963481,0.969017,0.984397,0.991685,0.588398,0.930697,0.967171,0.980072,94.301355,
104,40.207959,3.101367,3.101367,0.991117,0.983200,0.965704,0.971809,0.984135,0.993010,0.595045,0.935055,0.969533,0.981908,94.833601,
105,40.868968,0.036281,6.449538,0.992632,0.985938,0.968858,0.975309,0.987485,0.994954,0.617787,0.949251,0.977705,0.987016,92.369278,
106,40.794268,0.036281,0.036281,0.992593,0.985732,0.968395,0.975009,0.987066,0.995031,0.615278,0.948769,0.977511,0.986966,92.314889,
107,40.143365,3.647507,6.040311,0.990619,0.981296,0.964544,0.969106,0.983111,0.990641,0.597872,0.932469,0.967789,0.980405,94.881467,
108,39.791803,3.647507,3.647507,0.990148,0.980662,0.962592,0.966504,0.983199,0.990689,0.584618,0.925190,0.963990,0.978050,94.383768,
109,40.771350,0.012229,4.745936,0.992120,0.983960,0.966937,0.971898,0.985216,0.993767,0.611296,0.943121,0.974385,0.984614,91.567873,
110,41.076217,0.012229,0.012229,0.992614,0.985073,0.968815,0.974282,0.986236,0.994115,0.622697,0.947396,0.976481,0.985818,91.988842,
111,41.215638,3.036899,4.890013,0.992691,0.986207,0.969582,0.975348,0.988916,0.994316,0.625985,0.950259,0.977475,0.986688,96.157464,
112,40.795949,3.036899,3.036899,0.992030,0.983537,0.964984,0.972482,0.983981,0.993908,0.614183,0.947279,0.976755,0.985762,95.471551,
113,40.842409,0.017336,4.676512,0.992003,0.984081,0.969348,0.970846,0.986510,0.992992,0.612451,0.943412,0.974930,0.985223,91.671759,
114,40.841155,0.017336,0.017336,0.991998,0.984094,0.969301,0.970857,0.986527,0.993021,0.612518,0.943248,0.974820,0.985113,91.660407,
115,39.449905,2.946291,4.782957,0.989395,0.979075,0.959281,0.965202,0.979939,0.991327,0.565437,0.926211,0.965194,0.978204,93.278183,
116,39.827775,2.946291,2.946291,0.989775,0.980017,0.964527,0.965486,0.981772,0.990672,0.579062,0.926593,0.965792,0.978768,93.537939,
117,40.361468,0.028962,4.050236,0.991396,0.981460,0.963790,0.968553,0.981550,0.993010,0.596646,0.936627,0.970835,0.982233,90.715581,
118,40.599928,0.028962,0.028962,0.991944,0.982312,0.964822,0.969751,0.982483,0.993575,0.606274,0.939346,0.971993,0.982950,90.995983,
119,40.383135,3.339502,4.977678,0.992045,0.982516,0.964989,0.968330,0.983624,0.993653,0.605619,0.934614,0.969747,0.981999,94.983102,
