Frame,integer_motion2,integer_motion,psnr,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
1253,0.013550,2.828435,39.157531,0.995186,0.979251,0.963526,0.965776,0.980850,0.990388,0.618714,0.939036,0.974099,0.985437,90.585166,
1254,0.013550,0.013550,39.584886,0.995579,0.981170,0.965316,0.968816,0.983027,0.991511,0.631516,0.945015,0.977030,0.987101,91.254584,
1255,2.720095,4.740802,39.499418,0.994865,0.980537,0.966142,0.968756,0.980931,0.991323,0.625527,0.939323,0.973900,0.985399,94.243757,
1256,2.720095,2.720095,39.879835,0.995165,0.980238,0.967021,0.969687,0.981096,0.989937,0.636950,0.943583,0.975743,0.986319,94.336864,
1257,0.022140,4.238967,39.533473,0.994891,0.979024,0.964853,0.966710,0.979521,0.990152,0.623781,0.940316,0.974048,0.985543,90.548420,
1258,0.022140,0.022140,39.701685,0.995061,0.979664,0.965595,0.967387,0.980046,0.990835,0.628974,0.943078,0.975610,0.986441,90.825105,
1259,1.719470,3.612926,38.631436,0.994059,0.974681,0.953254,0.959259,0.977153,0.988235,0.593373,0.929625,0.968400,0.981660,91.213316,
1260,1.719470,1.719470,39.038567,0.994269,0.977056,0.959207,0.961390,0.978803,0.989927,0.607271,0.932312,0.969594,0.982458,91.827954,
1261,0.019553,2.647607,39.314951,0.994575,0.979087,0.959977,0.964573,0.980213,0.992177,0.612703,0.939152,0.973641,0.985275,90.535513,
1262,0.019553,0.019553,39.460272,0.994686,0.979823,0.960880,0.965660,0.981169,0.992485,0.616739,0.941603,0.975018,0.986041,90.814642,
1263,2.114866,3.928952,39.247731,0.994446,0.979751,0.961283,0.966566,0.981967,0.990948,0.608152,0.940791,0.974704,0.985766,93.409696,
1264,2.114866,2.114866,38.469344,0.993741,0.973914,0.949629,0.957253,0.977226,0.988287,0.581204,0.932779,0.971423,0.983522,91.840328,
1265,0.017641,2.352801,39.032084,0.994163,0.976983,0.957932,0.961736,0.978989,0.989988,0.601593,0.935306,0.971496,0.983921,89.889845,
1266,0.017641,0.017641,39.028394,0.994165,0.976932,0.957941,0.961718,0.978931,0.989903,0.601336,0.935300,0.971519,0.983953,89.882819,
1267,2.181722,2.763892,38.470775,0.993183,0.974498,0.955194,0.957722,0.976371,0.988780,0.583958,0.924294,0.965981,0.980694,91.563416,
1268,2.181722,2.181722,38.877366,0.993736,0.976240,0.957170,0.961956,0.977753,0.989259,0.595287,0.931837,0.970216,0.983168,92.322768,
1269,0.042305,2.743420,39.207566,0.994467,0.978170,0.958481,0.964113,0.979956,0.991157,0.603627,0.938975,0.973290,0.985028,90.348047,
1270,0.042305,0.042305,39.498314,0.994980,0.979973,0.960334,0.966465,0.981566,0.992795,0.615937,0.943338,0.975353,0.986199,90.909518,
1271,1.700681,3.244678,39.250843,0.994375,0.977757,0.961513,0.963301,0.980618,0.988627,0.609113,0.935750,0.971739,0.983880,92.168964,
1272,1.700681,1.700681,38.916334,0.994226,0.975997,0.958295,0.962144,0.978684,0.987223,0.597080,0.932237,0.970224,0.983009,91.661223,
1273,0.060492,2.255892,39.317503,0.994733,0.977967,0.960855,0.963979,0.979631,0.989751,0.611285,0.938501,0.973540,0.985015,90.322492,
1274,0.060492,0.060492,39.555783,0.994990,0.979487,0.962305,0.966144,0.981225,0.990872,0.619195,0.941903,0.975211,0.985959,90.792997,
1275,1.576550,2.567341,38.887944,0.994452,0.977365,0.958554,0.963606,0.978627,0.989795,0.600022,0.934646,0.971922,0.984193,91.971798,
1276,1.576550,1.576550,39.266782,0.994586,0.978980,0.961086,0.965086,0.981093,0.990425,0.611991,0.936711,0.973146,0.984811,92.412235,
1277,0.035620,2.482830,39.340406,0.994738,0.979188,0.961299,0.966464,0.980092,0.991181,0.613574,0.938952,0.974232,0.985490,90.618458,
1278,0.035620,0.035620,39.696817,0.995162,0.981015,0.963665,0.968996,0.982584,0.991865,0.626006,0.943856,0.976443,0.986821,91.206859,
1279,2.795921,2.795921,39.585215,0.995129,0.981609,0.963204,0.970750,0.983757,0.991608,0.622360,0.944537,0.976501,0.986579,94.796011,
1280,2.688273,2.865544,35.442816,0.988170,0.962515,0.941126,0.942324,0.966406,0.977097,0.474849,0.865304,0.937051,0.961978,87.029394,
1281,0.025300,2.688273,36.171672,0.989967,0.967416,0.945357,0.948460,0.969767,0.982549,0.497791,0.883298,0.948255,0.970039,85.922891,
1282,0.025300,0.025300,36.468707,0.990846,0.968252,0.946969,0.950474,0.970573,0.982530,0.511287,0.889939,0.951141,0.971734,86.323375,
1283,2.027269,2.977991,36.627671,0.991224,0.969697,0.947182,0.953795,0.971226,0.984129,0.516968,0.895608,0.954172,0.973853,89.356430,
1284,2.027269,2.027269,37.084281,0.991841,0.972309,0.951054,0.957957,0.973735,0.985446,0.535285,0.902575,0.957283,0.975560,90.158279,
1285,0.022340,3.140766,37.486194,0.992759,0.974282,0.953493,0.959568,0.975259,0.988136,0.551008,0.912834,0.963018,0.979277,88.637753,
1286,0.022340,0.022340,37.610203,0.992934,0.974872,0.954439,0.960619,0.975978,0.988252,0.555398,0.915146,0.964236,0.980006,88.868251,
1287,2.050966,3.173646,37.719668,0.992742,0.974832,0.956231,0.959629,0.975806,0.988186,0.557760,0.914177,0.963139,0.979227,91.252283,
1288,2.050966,2.050966,37.870661,0.993172,0.975695,0.955546,0.961911,0.977677,0.988226,0.561270,0.917839,0.965014,0.980128,91.591900,
1289,0.041987,3.733945,38.635145,0.994104,0.978982,0.959593,0.965061,0.980504,0.991417,0.588627,0.930160,0.971449,0.984119,90.375079,
1290,0.041987,0.041987,38.628824,0.994069,0.978936,0.959358,0.964938,0.980380,0.991543,0.588527,0.929807,0.971206,0.983946,90.340290,
1291,2.214114,3.877525,37.492201,0.992833,0.972129,0.948872,0.955737,0.974572,0.986343,0.552328,0.913801,0.962294,0.978081,90.751358,
1292,2.214114,2.214114,37.712483,0.992904,0.973289,0.952060,0.955913,0.974180,0.988522,0.563477,0.913672,0.961664,0.977944,90.945279,
1293,0.030547,2.967482,37.772839,0.992926,0.973314,0.952145,0.955494,0.974831,0.988297,0.565047,0.915456,0.962681,0.978588,88.345678,
1294,0.030547,0.030547,37.761136,0.992889,0.973193,0.952058,0.955365,0.974652,0.988219,0.565319,0.915073,0.962375,0.978352,88.286791,
1295,2.228791,3.206572,37.449571,0.992000,0.971686,0.952366,0.954753,0.973571,0.985769,0.554433,0.903990,0.955865,0.973869,90.045748,
1296,2.228791,2.228791,37.726136,0.992549,0.973077,0.951819,0.954868,0.975784,0.987801,0.558545,0.913236,0.961389,0.977408,90.869963,
1297,0.037098,3.383589,38.249240,0.992909,0.976094,0.956554,0.959348,0.979464,0.989045,0.576650,0.921002,0.966241,0.980601,89.247906,
1298,0.037098,0.037098,38.488328,0.993262,0.977876,0.958170,0.961985,0.981648,0.990040,0.584105,0.925298,0.968270,0.981674,89.797036,
1299,2.100395,3.343829,38.372350,0.993654,0.977628,0.955741,0.962673,0.981076,0.990456,0.580682,0.927592,0.969162,0.982202,92.407141,
1300,2.100395,2.100395,38.740012,0.993859,0.978608,0.960573,0.964107,0.980800,0.990870,0.593697,0.929360,0.969666,0.982523,92.653236,
1301,0.020267,2.859994,38.973046,0.994653,0.979445,0.957768,0.965944,0.982150,0.991737,0.601833,0.936535,0.973131,0.984631,90.552314,
1302,0.020267,0.020267,39.211101,0.994989,0.980786,0.959156,0.968031,0.983952,0.992234,0.610591,0.940134,0.974817,0.985538,90.980487,
1303,1.586305,2.826766,39.435808,0.995170,0.981410,0.961950,0.969237,0.984218,0.991814,0.621577,0.941872,0.975172,0.985999,93.135052,
1304,1.586305,1.586305,39.291296,0.995266,0.980279,0.960546,0.967595,0.983489,0.990774,0.617696,0.940376,0.974185,0.985369,92.797776,
1305,0.070353,2.741547,39.937944,0.995756,0.982425,0.964598,0.971266,0.984139,0.992709,0.640670,0.948651,0.978421,0.987985,91.726037,
1306,0.070353,0.070353,40.157964,0.995992,0.983413,0.965896,0.972759,0.985695,0.992834,0.648780,0.951028,0.979408,0.988466,92.016194,
1307,1.880986,3.017776,39.719194,0.995805,0.980979,0.962440,0.969088,0.983922,0.991191,0.636792,0.945442,0.976327,0.986648,93.507964,
1308,1.880986,1.880986,40.415612,0.996161,0.984606,0.968027,0.975110,0.987310,0.992928,0.657042,0.953611,0.980381,0.988995,94.666394,
1309,0.032975,3.018629,40.608056,0.996552,0.984622,0.967034,0.975309,0.987264,0.993341,0.665516,0.957760,0.982472,0.990475,92.523111,
1310,0.032975,0.032975,40.561623,0.996510,0.984449,0.966764,0.975056,0.987221,0.993133,0.664321,0.957311,0.982279,0.990359,92.468152,
1311,1.642767,2.909351,39.518483,0.995630,0.980874,0.963109,0.968274,0.983070,0.991791,0.633097,0.943729,0.975520,0.986237,93.116396,
1312,1.642767,1.642767,39.826351,0.996073,0.982245,0.962378,0.970536,0.985113,0.992769,0.642223,0.949432,0.978161,0.987456,93.634060,
1313,0.046178,2.868745,40.401417,0.996222,0.984398,0.967152,0.972303,0.986991,0.994496,0.656888,0.954669,0.981240,0.989695,92.376580,
1314,0.046178,0.046178,40.350308,0.996156,0.984002,0.966942,0.971990,0.986310,0.994235,0.655864,0.953723,0.980807,0.989461,92.251684,
1315,1.673280,2.522400,39.504122,0.995575,0.980815,0.961567,0.967452,0.983570,0.992067,0.632863,0.944179,0.975300,0.985828,93.101552,
1316,1.673280,1.673280,39.549098,0.995485,0.981101,0.963943,0.968418,0.983516,0.991573,0.636639,0.943000,0.974595,0.985490,93.097704,
1317,0.026587,2.059686,39.800136,0.995798,0.981574,0.963263,0.969118,0.984277,0.992036,0.642141,0.948194,0.977720,0.987514,91.414262,
1318,0.026587,0.026587,39.785467,0.995785,0.981465,0.963268,0.969007,0.984014,0.992028,0.642170,0.948107,0.977735,0.987478,91.388374,
1319,1.096521,1.796235,39.268392,0.995191,0.979595,0.963521,0.966442,0.981571,0.990398,0.626958,0.939809,0.973449,0.984883,91.949767,
1320,1.096521,1.096521,39.089892,0.995064,0.978810,0.959853,0.965658,0.981105,0.990221,0.618021,0.938820,0.973210,0.984746,91.768693,
1321,0.038178,2.209937,39.338344,0.995086,0.979165,0.962415,0.966724,0.982205,0.988925,0.625375,0.939938,0.973819,0.985278,90.564301,
1322,0.038178,0.038178,39.873697,0.995647,0.982042,0.964944,0.970319,0.985400,0.991223,0.641728,0.948343,0.978045,0.987958,91.580807,
1323,1.973414,2.377752,39.760535,0.995820,0.982029,0.962559,0.970730,0.984335,0.992695,0.638032,0.950901,0.979437,0.988472,94.149496,
1324,1.973414,1.973414,39.810795,0.995440,0.982316,0.966803,0.970638,0.983619,0.992733,0.642815,0.944393,0.975957,0.986548,93.879692,
1325,0.027685,2.938312,39.874531,0.995680,0.981583,0.962729,0.971250,0.982976,0.992252,0.642552,0.949479,0.978361,0.987850,91.475933,
1326,0.027685,0.027685,40.036679,0.995833,0.982443,0.964162,0.972618,0.983741,0.992720,0.647484,0.951663,0.979441,0.988558,91.764714,
1327,1.665996,2.442804,40.343502,0.996073,0.984045,0.966537,0.973795,0.985714,0.993973,0.656271,0.954077,0.980754,0.989398,94.324020,
1328,1.665996,1.665996,40.327205,0.996273,0.983345,0.964502,0.972777,0.984721,0.994205,0.655328,0.955599,0.981033,0.989354,94.187417,
1329,0.023713,2.388296,40.498930,0.996120,0.983852,0.966195,0.973682,0.985681,0.993648,0.660982,0.955172,0.981105,0.989269,92.185765,
1330,0.023713,0.023713,40.693397,0.996310,0.984769,0.967208,0.975173,0.986685,0.994131,0.666374,0.958182,0.982641,0.990218,92.530258,
1331,2.115143,2.640153,40.750124,0.996132,0.984725,0.967942,0.974333,0.986551,0.994372,0.668479,0.957598,0.982075,0.989742,95.127511,
1332,2.115143,2.115143,40.572359,0.996047,0.983635,0.966031,0.973160,0.985803,0.993290,0.661199,0.955778,0.981445,0.989507,94.843569,
1333,0.008533,2.974213,39.945418,0.995937,0.982064,0.961897,0.969342,0.984907,0.993359,0.644692,0.951963,0.979665,0.988678,91.683029,
1334,0.008533,0.008533,39.957869,0.995943,0.982054,0.961973,0.969441,0.984982,0.993184,0.644993,0.952030,0.979648,0.988687,91.680642,
1335,1.401287,3.328960,39.374582,0.994319,0.980472,0.963709,0.969381,0.982298,0.990578,0.622207,0.937911,0.972947,0.984485,92.470039,
1336,1.401287,1.401287,39.436712,0.994570,0.980687,0.963176,0.968725,0.982902,0.991158,0.622676,0.939598,0.973611,0.984738,92.569768,
1337,0.075527,2.601588,40.083829,0.995361,0.983186,0.965565,0.972605,0.985217,0.992987,0.641954,0.950146,0.979000,0.988357,91.954520,
1338,0.075527,0.075527,40.119730,0.995447,0.983555,0.965735,0.973320,0.985694,0.993128,0.641325,0.951336,0.979638,0.988812,92.103224,
1339,2.046888,3.683743,39.263146,0.994344,0.979443,0.960793,0.966713,0.982041,0.990219,0.615248,0.936072,0.971802,0.984036,92.972583,
1340,2.046888,2.046888,39.683030,0.994854,0.981090,0.963937,0.969150,0.983685,0.990865,0.627377,0.941087,0.974378,0.985748,93.578885,
1341,0.066116,3.391444,39.470615,0.994875,0.980042,0.961173,0.965386,0.982764,0.992050,0.618878,0.939936,0.974701,0.985866,90.884950,
1342,0.066116,0.066116,39.606011,0.995026,0.980408,0.961756,0.966379,0.982867,0.992217,0.624856,0.941918,0.975610,0.986494,91.048930,
1343,2.441170,3.800875,39.191650,0.994475,0.979538,0.959975,0.964581,0.981750,0.992184,0.611684,0.934426,0.972100,0.984497,93.531162,
1344,2.441170,2.441170,39.405523,0.994794,0.979897,0.958703,0.966550,0.981535,0.992630,0.618141,0.939421,0.974524,0.985455,93.798777,
1345,0.029158,3.877522,39.538853,0.994735,0.980625,0.963439,0.966375,0.981873,0.992786,0.622730,0.938482,0.973900,0.985412,90.881408,
1346,0.029158,0.029158,39.738144,0.995003,0.981186,0.963999,0.967124,0.982764,0.992969,0.629238,0.941577,0.975496,0.986387,91.147557,
1347,2.570257,4.240900,39.529881,0.995112,0.980344,0.959446,0.966109,0.982206,0.993060,0.626767,0.942830,0.975613,0.986212,94.165792,
1348,2.570257,2.570257,39.261722,0.994609,0.979373,0.960470,0.964587,0.981014,0.991934,0.619093,0.933871,0.970745,0.983340,93.495101,
1349,0.008874,3.590921,39.098538,0.994825,0.977849,0.955817,0.963379,0.979422,0.991398,0.618415,0.937333,0.972812,0.984706,90.159507,
1350,0.008874,0.008874,39.379597,0.995086,0.980102,0.958224,0.966600,0.981236,0.993433,0.625928,0.940647,0.974419,0.985700,90.789352,
1351,2.570307,3.857880,39.528267,0.994743,0.979775,0.963217,0.966839,0.981542,0.990774,0.629151,0.936343,0.971803,0.983759,93.659237,
1352,2.570307,2.570307,39.186675,0.994318,0.977528,0.961395,0.963814,0.979251,0.988788,0.620016,0.931024,0.968481,0.981849,92.871048,
1353,0.010385,4.172501,38.884087,0.994134,0.974529,0.957143,0.959500,0.975821,0.987461,0.608179,0.928783,0.967536,0.981023,88.924004,
1354,0.010385,0.010385,39.051089,0.994261,0.975726,0.958293,0.961107,0.976866,0.988572,0.612073,0.931553,0.969143,0.982042,89.330580,
1355,2.982989,5.194488,39.095183,0.993628,0.977004,0.960912,0.961206,0.978498,0.990014,0.610475,0.928646,0.968277,0.982158,93.284347,
1356,2.982989,2.982989,38.296703,0.991680,0.971917,0.954645,0.954392,0.973553,0.985982,0.582530,0.915617,0.959615,0.975883,91.314018,
1357,0.061880,5.921554,38.756090,0.992880,0.975453,0.956911,0.959851,0.976892,0.989036,0.588005,0.924891,0.963868,0.978896,88.889837,
1358,0.061880,0.061880,38.727918,0.992752,0.975475,0.956935,0.959900,0.976743,0.989190,0.584741,0.924838,0.964039,0.979126,88.926641,
1359,3.175954,5.258742,37.835091,0.990365,0.970376,0.950821,0.953358,0.971328,0.985248,0.551236,0.908796,0.954915,0.973439,90.846444,
1360,3.175954,3.175954,36.309423,0.987555,0.965796,0.941156,0.945610,0.967620,0.983241,0.464675,0.884939,0.942528,0.966150,88.879242,
1361,0.012936,4.971942,37.570439,0.991048,0.972343,0.948931,0.954790,0.974411,0.987941,0.510446,0.912219,0.958087,0.975809,87.822874,
1362,0.012936,0.012936,37.579239,0.991091,0.972297,0.948932,0.954697,0.974443,0.987841,0.511331,0.912302,0.958125,0.975825,87.813852,
1363,4.976339,5.509389,37.571962,0.990526,0.970495,0.950073,0.950038,0.972257,0.986692,0.512015,0.906556,0.954410,0.973467,93.012854,
1364,4.976339,4.976339,37.899479,0.991659,0.972409,0.950030,0.954080,0.974622,0.988087,0.529134,0.918689,0.961347,0.977739,94.068113,
1365,0.006481,6.589548,38.750020,0.993251,0.976967,0.957036,0.961827,0.979707,0.989744,0.567747,0.930432,0.967638,0.981838,89.594302,
1366,0.006481,0.006481,38.761892,0.993300,0.977014,0.957042,0.961900,0.979710,0.989826,0.568148,0.930705,0.967788,0.981922,89.617191,
1367,2.965759,5.209564,38.575263,0.992743,0.974761,0.958387,0.960461,0.976699,0.986470,0.564498,0.922813,0.963167,0.978792,92.324910,
1368,2.965759,2.965759,38.038283,0.992335,0.972525,0.951640,0.956114,0.974501,0.986701,0.541923,0.920784,0.961199,0.977337,91.667843,
1369,0.045398,3.008964,38.606248,0.993406,0.975272,0.955006,0.959065,0.977866,0.988321,0.564519,0.932139,0.967744,0.981711,89.285061,
1370,0.045398,0.045398,39.030113,0.993894,0.977522,0.957838,0.962694,0.980371,0.989422,0.578070,0.939019,0.971448,0.983889,90.090818,
1371,1.646013,3.670584,38.334806,0.993218,0.974872,0.951191,0.960489,0.979135,0.986818,0.552409,0.932759,0.967576,0.981452,91.181687,
1372,1.646013,1.646013,38.432023,0.992966,0.975377,0.957794,0.959873,0.979124,0.986243,0.561818,0.924913,0.963140,0.978824,90.856489,
1373,0.022024,4.207895,38.357830,0.992736,0.974477,0.956586,0.956961,0.977974,0.987002,0.558191,0.922871,0.962327,0.978562,88.595632,
1374,0.022024,0.022024,38.724342,0.993164,0.976757,0.958311,0.960301,0.980287,0.988827,0.568898,0.929877,0.966241,0.980949,89.434203,
1375,3.288213,4.269361,38.878612,0.993101,0.975547,0.955122,0.959553,0.978375,0.988631,0.577496,0.931683,0.967545,0.981639,93.307015,
1376,3.288213,3.288213,38.496160,0.992463,0.975005,0.953364,0.959324,0.976354,0.989478,0.560062,0.928047,0.965312,0.980219,92.989621,
1377,0.026401,3.970769,39.030312,0.993315,0.978849,0.960529,0.962620,0.981590,0.991199,0.584265,0.933882,0.968976,0.982409,90.101192,
1378,0.026401,0.026401,39.427687,0.993830,0.980789,0.962371,0.966131,0.983448,0.992368,0.596682,0.940690,0.972736,0.984585,90.848813,
1379,1.893667,3.953079,39.051983,0.993712,0.979631,0.958795,0.968435,0.981508,0.990717,0.586185,0.937953,0.971435,0.983746,92.824787,
1380,1.893667,1.893667,39.166512,0.993813,0.977324,0.959672,0.963893,0.980123,0.987861,0.596570,0.934537,0.969768,0.982777,92.154720,
1381,0.010700,2.014357,39.261982,0.994114,0.978070,0.958995,0.963162,0.980459,0.990381,0.598335,0.938657,0.971797,0.983723,90.126719,
1382,0.010700,0.010700,39.263565,0.994116,0.978062,0.958986,0.963109,0.980455,0.990396,0.598629,0.938618,0.971767,0.983723,90.123142,
1383,1.684373,2.728113,38.458812,0.992509,0.975651,0.955860,0.959882,0.977107,0.989582,0.570829,0.923442,0.963726,0.979010,90.985122,
1384,1.684373,1.684373,38.946484,0.993870,0.976099,0.957158,0.960492,0.978845,0.988589,0.594930,0.929389,0.966509,0.980463,91.295259,
1385,0.033548,2.889577,39.689337,0.994896,0.979839,0.961498,0.964888,0.983080,0.991345,0.617754,0.943281,0.974176,0.985175,90.733147,
1386,0.033548,0.033548,39.690208,0.994890,0.979852,0.961621,0.964853,0.983080,0.991363,0.618148,0.942984,0.974023,0.985056,90.718363,
1387,2.019119,2.783810,39.073315,0.994307,0.977899,0.958033,0.962994,0.979354,0.991401,0.597667,0.934767,0.969831,0.982760,92.434914,
1388,2.019119,2.019119,39.501356,0.994496,0.979139,0.960850,0.964774,0.980487,0.991790,0.611959,0.938397,0.971931,0.983958,92.881975,
1389,0.023773,3.093960,39.815168,0.995091,0.980815,0.961901,0.967010,0.982907,0.992665,0.621636,0.946240,0.976083,0.986662,91.134791,
1390,0.023773,0.023773,39.794188,0.995072,0.980726,0.961819,0.966854,0.982828,0.992602,0.621362,0.945976,0.975958,0.986552,91.101017,
1391,2.038904,3.812443,38.546008,0.993050,0.973431,0.954009,0.955032,0.975620,0.987878,0.578894,0.926144,0.965755,0.980383,91.134769,
1392,2.038904,2.038904,38.415665,0.993154,0.972564,0.949791,0.953809,0.974926,0.988039,0.572508,0.925741,0.965411,0.980156,90.923742,
1393,0.028815,2.851429,38.976208,0.993662,0.975243,0.956066,0.957946,0.977087,0.989277,0.590814,0.932394,0.969221,0.982679,89.346222,
1394,0.028815,0.028815,39.572749,0.994311,0.978888,0.960476,0.964353,0.981174,0.990783,0.609061,0.941973,0.974084,0.985556,90.560395,
1395,2.464266,2.995532,39.853412,0.994501,0.980275,0.961685,0.966905,0.981427,0.992362,0.614969,0.947048,0.976571,0.986829,94.134452,
1396,2.464266,2.464266,39.955439,0.994407,0.980706,0.964853,0.966538,0.982183,0.992149,0.621371,0.945791,0.976380,0.986908,94.215762,
1397,0.017272,3.030551,39.679718,0.994369,0.980767,0.962297,0.969888,0.980694,0.992479,0.613985,0.943889,0.975298,0.986203,91.051330,
1398,0.017272,0.017272,39.985495,0.994824,0.982113,0.963925,0.971550,0.982221,0.993417,0.624590,0.948404,0.977533,0.987534,91.540625,
1399,1.967485,2.931325,39.930675,0.994695,0.982525,0.967444,0.971744,0.983379,0.992395,0.623397,0.945642,0.976521,0.986905,93.994035,
1400,1.967485,1.967485,39.475683,0.994530,0.978429,0.957442,0.965473,0.979873,0.990902,0.609333,0.942956,0.975053,0.985925,92.974004,
1401,0.044764,2.468150,39.657106,0.994540,0.978471,0.960593,0.964803,0.979844,0.990458,0.615086,0.942079,0.974455,0.985269,90.474258,
1402,0.044764,0.044764,40.006627,0.994969,0.980286,0.962687,0.967812,0.981492,0.991663,0.627029,0.946715,0.976700,0.986829,91.080391,
1403,1.859671,3.115166,39.617172,0.994820,0.978436,0.958587,0.965806,0.979561,0.990823,0.616070,0.943306,0.974673,0.985413,92.776872,
1404,1.859671,1.859671,39.834827,0.994793,0.978756,0.962094,0.965951,0.980777,0.989408,0.624055,0.942005,0.973599,0.984542,92.716549,
1405,0.032920,2.957559,40.064772,0.995297,0.980946,0.964645,0.970171,0.981918,0.991271,0.632988,0.947322,0.976837,0.986878,91.209471,
1406,0.032920,0.032920,40.039564,0.995262,0.980815,0.964515,0.970011,0.981664,0.991258,0.632664,0.946959,0.976701,0.986792,91.167842,
1407,1.961403,2.604749,39.332568,0.994660,0.978302,0.961452,0.966676,0.979527,0.988850,0.615381,0.936216,0.970901,0.983335,92.525051,
1408,1.961403,1.961403,39.760177,0.995221,0.979217,0.961537,0.967597,0.979906,0.990622,0.625544,0.944912,0.975553,0.986050,93.156085,
1409,0.042812,3.671045,40.689622,0.995789,0.982748,0.967210,0.971813,0.985223,0.991700,0.652315,0.954201,0.980283,0.988883,91.914328,
1410,0.042812,0.042812,40.658092,0.995716,0.982688,0.967180,0.971698,0.985234,0.991605,0.651182,0.953601,0.979970,0.988677,91.870899,
1411,2.729490,4.445953,39.270228,0.994392,0.976621,0.959812,0.964871,0.978673,0.986827,0.612041,0.934263,0.970207,0.982934,93.048988,
1412,2.729490,2.729490,39.836387,0.995074,0.980052,0.963965,0.968906,0.981454,0.990286,0.631184,0.941719,0.974094,0.985313,94.154486,
1413,0.018548,3.829202,39.946122,0.995678,0.980680,0.962893,0.969561,0.982840,0.990808,0.639583,0.947343,0.976712,0.986987,91.126491,
1414,0.018548,0.018548,39.975196,0.995700,0.980783,0.963111,0.969858,0.982891,0.990811,0.640785,0.947690,0.976912,0.987123,91.167579,
1415,1.934359,3.777448,39.638954,0.995098,0.980716,0.963250,0.968978,0.982186,0.991632,0.628828,0.941664,0.974326,0.985365,93.324572,
1416,1.934359,1.934359,39.393494,0.995053,0.979912,0.961021,0.967039,0.982244,0.991192,0.621278,0.939877,0.973219,0.984698,93.052213,
1417,0.067971,2.632606,40.026573,0.995470,0.981906,0.964505,0.970125,0.983644,0.992744,0.639354,0.948348,0.977944,0.987702,91.568530,
1418,0.067971,0.067971,40.244095,0.995742,0.982795,0.965408,0.971221,0.984949,0.993166,0.647189,0.950730,0.978974,0.988191,91.840148,
1419,1.425016,2.512284,40.067197,0.995858,0.980886,0.962048,0.969828,0.983075,0.991602,0.643850,0.949177,0.977956,0.987413,93.050232,
1420,1.425016,1.425016,40.166130,0.995767,0.981013,0.964726,0.969427,0.983743,0.990625,0.647665,0.948306,0.977860,0.987394,93.065138,
1421,0.034541,2.552834,40.222382,0.995868,0.981784,0.964331,0.970771,0.983839,0.991965,0.648459,0.951247,0.979671,0.988746,91.653780,
1422,0.034541,0.034541,40.680114,0.996358,0.983594,0.966677,0.973692,0.985928,0.992725,0.664034,0.957464,0.982647,0.990643,92.325278,
1423,1.436944,2.592666,39.947670,0.995826,0.981311,0.963589,0.969607,0.984114,0.991418,0.643962,0.948108,0.977741,0.987598,93.159132,
1424,1.436944,1.436944,39.507921,0.995602,0.979097,0.959040,0.967127,0.982345,0.989699,0.631388,0.945105,0.975962,0.986381,92.510784,
1425,0.018503,2.071554,39.947589,0.995601,0.980875,0.964319,0.969761,0.983199,0.990528,0.643090,0.946477,0.977106,0.987355,91.207106,
1426,0.018503,0.018503,40.282279,0.995917,0.982156,0.965739,0.971760,0.984432,0.991394,0.652182,0.951567,0.979613,0.988682,91.701205,
1427,1.656255,2.719987,40.048122,0.995704,0.980798,0.962831,0.969980,0.982681,0.991045,0.646205,0.950052,0.978816,0.988135,93.418946,
1428,1.656255,1.656255,39.756835,0.995544,0.979750,0.962709,0.968414,0.981020,0.990441,0.638879,0.946054,0.976689,0.987036,93.006279,
1429,0.011558,2.144610,39.927362,0.995806,0.980779,0.960978,0.968782,0.982231,0.992552,0.640387,0.950968,0.979339,0.988470,91.382610,
1430,0.011558,0.011558,39.930574,0.995809,0.980818,0.960948,0.968763,0.982318,0.992604,0.640619,0.950851,0.979269,0.988481,91.387866,
1431,1.110707,2.124094,39.205579,0.994622,0.977631,0.961609,0.963848,0.978741,0.989223,0.623216,0.934131,0.970769,0.983626,91.317020,
1432,1.110707,1.110707,39.522278,0.994978,0.978330,0.960940,0.963958,0.979724,0.990394,0.629569,0.940113,0.974438,0.986005,91.824993,
1433,0.034312,1.999531,39.421019,0.995148,0.978592,0.960351,0.964421,0.980241,0.990364,0.625309,0.941781,0.975163,0.986354,90.585728,
1434,0.034312,0.034312,39.415603,0.995158,0.978507,0.960351,0.964358,0.980073,0.990310,0.625905,0.941574,0.975039,0.986337,90.559141,
1435,1.084740,1.810501,38.471629,0.994326,0.972335,0.952224,0.954645,0.973092,0.987404,0.600242,0.927719,0.967644,0.981783,89.880965,
1436,1.084740,1.084740,38.802859,0.994508,0.975416,0.955506,0.959062,0.977343,0.988809,0.604756,0.933792,0.970878,0.983509,90.828819,
1437,0.017563,2.332801,39.793967,0.995296,0.979884,0.962590,0.966572,0.980946,0.991575,0.634043,0.944600,0.976420,0.987020,90.944249,
1438,0.017563,0.017563,39.792943,0.995306,0.979835,0.962579,0.966529,0.980934,0.991481,0.633703,0.944584,0.976405,0.987030,90.934377,
1439,3.530622,3.530622,38.798231,0.993297,0.976933,0.960019,0.963200,0.976249,0.990131,0.592455,0.932943,0.969289,0.982718,94.051218,
