Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
60,21.114214,8.684402,8.684402,0.728303,0.482195,0.915815,0.551657,0.384697,0.415892,0.287387,0.338545,0.353212,0.364092,0.000000,
61,47.683512,0.000000,17.112461,0.997849,0.989409,0.988879,0.972955,0.988771,0.994759,0.808570,0.968100,0.984790,0.991599,93.613659,
62,17.879252,0.000000,0.000000,0.623229,0.691549,0.974278,0.810478,0.667766,0.574446,0.302970,0.335008,0.328450,0.306801,5.301895,
63,19.405609,14.436705,16.403652,0.656296,0.655374,0.952185,0.826375,0.675827,0.512988,0.303863,0.334798,0.333030,0.319189,12.197892,
64,44.423328,10.976078,14.436705,0.996456,0.980657,0.975161,0.962699,0.974876,0.989749,0.745975,0.939452,0.968145,0.981097,100.000000,
65,45.262168,0.000000,10.976078,0.996276,0.987328,0.984279,0.963927,0.985049,0.995124,0.765029,0.942187,0.970189,0.982671,91.743783,
66,17.701590,0.000000,0.000000,0.624760,0.637689,0.952460,0.777153,0.657470,0.511654,0.289109,0.312450,0.306565,0.287995,0.000000,
67,20.764955,13.990835,16.006727,0.737559,0.714811,0.957339,0.817482,0.726318,0.615212,0.347858,0.388062,0.392388,0.388955,18.746896,
68,46.546657,0.000000,13.990835,0.996329,0.985313,0.987293,0.970336,0.980688,0.991746,0.780552,0.944668,0.971338,0.983220,91.398023,
69,18.144764,0.000000,0.000000,0.627253,0.602438,0.952327,0.730155,0.590859,0.457007,0.326353,0.354920,0.346118,0.319863,0.000000,
70,13.572691,15.678442,15.678442,0.511234,0.502459,0.859869,0.765761,0.450235,0.367109,0.266214,0.286269,0.279118,0.259685,0.000000,
71,46.976122,6.194690,32.224354,0.997256,0.989796,0.986789,0.980143,0.987868,0.994026,0.807619,0.964215,0.981228,0.988359,100.000000,
72,45.550602,0.000000,6.194690,0.996851,0.989257,0.977790,0.973621,0.989049,0.995996,0.765153,0.957773,0.978862,0.987594,92.986822,
73,22.461530,0.000000,0.000000,0.844027,0.638705,0.916209,0.714448,0.561318,0.605513,0.401162,0.483320,0.505356,0.527032,0.000000,
74,21.740815,6.517228,6.517228,0.819014,0.587859,0.911650,0.681800,0.495329,0.549505,0.392778,0.472664,0.489517,0.503405,0.000000,
75,44.996239,0.000000,14.380939,0.996361,0.986000,0.973018,0.965465,0.984075,0.994736,0.742288,0.949573,0.975617,0.986140,92.013864,
76,22.297814,0.000000,0.000000,0.827508,0.647900,0.945681,0.773836,0.635187,0.559928,0.386594,0.463983,0.483861,0.506948,0.000000,
77,21.160160,6.938627,6.938627,0.793948,0.511453,0.886548,0.612974,0.443585,0.445355,0.360378,0.430878,0.445495,0.456932,0.000000,
78,45.410964,0.000000,15.280179,0.996433,0.986524,0.976625,0.970267,0.987010,0.992814,0.753980,0.954245,0.977602,0.987110,92.297446,
79,20.405029,0.000000,0.000000,0.775526,0.692111,0.936381,0.769673,0.708880,0.606366,0.373574,0.431083,0.434197,0.427709,2.908720,
80,21.725137,7.508988,9.924995,0.819836,0.610943,0.931735,0.750082,0.566461,0.535121,0.384134,0.450917,0.465642,0.478264,0.000000,
81,22.194883,7.508988,7.508988,0.821531,0.588677,0.917289,0.678940,0.482566,0.557443,0.393729,0.465685,0.480581,0.492764,0.000000,
82,45.708637,0.000000,12.200594,0.996568,0.987368,0.975618,0.965848,0.988521,0.994801,0.766636,0.956666,0.978758,0.987626,92.570420,
83,24.542877,0.000000,0.000000,0.890844,0.690032,0.947073,0.777245,0.639194,0.640984,0.454766,0.544443,0.573555,0.602815,4.947668,
84,31.417547,4.644933,4.761575,0.975860,0.864770,0.936096,0.813048,0.827058,0.886715,0.570614,0.728238,0.774212,0.811576,52.629584,
85,45.730841,0.000000,4.644933,0.996838,0.989074,0.975969,0.970506,0.989487,0.996996,0.767986,0.957712,0.979684,0.988340,93.040510,
86,23.652895,0.000000,0.000000,0.874586,0.589692,0.924650,0.701203,0.518138,0.524563,0.419488,0.502197,0.529986,0.560521,0.000000,
87,22.043724,5.150871,5.150871,0.824694,0.495614,0.896231,0.597240,0.421714,0.423434,0.394280,0.461461,0.478433,0.491874,0.000000,
88,45.335672,1.919342,11.835731,0.996746,0.986615,0.973594,0.967601,0.987632,0.994042,0.750450,0.953970,0.976954,0.985949,94.702791,
89,45.427077,0.000000,1.919342,0.996587,0.986031,0.975091,0.964447,0.988034,0.993270,0.756553,0.950771,0.974729,0.984513,91.843684,
90,22.687541,0.000000,0.000000,0.840175,0.515061,0.903098,0.628315,0.419472,0.457764,0.392582,0.463502,0.484216,0.504711,0.000000,
91,22.684394,6.344052,6.344052,0.834613,0.579458,0.937037,0.723318,0.507235,0.503455,0.406852,0.471765,0.485210,0.495274,0.000000,
92,45.914594,0.000000,11.519852,0.996606,0.985309,0.974730,0.963848,0.984957,0.993905,0.770068,0.957588,0.979703,0.988299,92.220696,
93,21.749971,0.000000,0.000000,0.813643,0.575642,0.945902,0.770030,0.546120,0.445404,0.410117,0.460892,0.463827,0.458052,0.000000,
94,23.841475,7.941719,7.941719,0.877051,0.529183,0.921129,0.669577,0.486492,0.424096,0.452528,0.524264,0.543399,0.562450,0.000000,
95,45.926899,8.051340,10.638651,0.996580,0.984294,0.976984,0.960644,0.982553,0.993469,0.772968,0.954618,0.976911,0.985956,100.000000,
96,45.637306,0.000000,8.051340,0.996572,0.983944,0.974244,0.960896,0.983472,0.992375,0.761963,0.952021,0.975953,0.985530,91.526564,
97,21.577366,0.000000,0.000000,0.807350,0.526511,0.940261,0.732939,0.519563,0.381255,0.400188,0.455083,0.462967,0.465807,0.000000,
98,23.692557,7.631553,7.631553,0.863779,0.551089,0.918085,0.652207,0.481741,0.480508,0.438761,0.515866,0.535522,0.552047,0.000000,
99,46.066730,0.000000,11.882112,0.996518,0.981994,0.976512,0.960212,0.975747,0.992542,0.772139,0.955181,0.978406,0.987649,91.384081,
100,20.797704,0.000000,0.000000,0.803862,0.684662,0.938383,0.797976,0.700627,0.575802,0.426335,0.480493,0.481305,0.471232,1.013602,
101,22.060259,9.081613,9.081613,0.821475,0.564580,0.935405,0.723089,0.540555,0.443917,0.439884,0.503849,0.512925,0.512387,0.000000,
102,47.837917,0.000000,35.080341,0.998486,0.996322,0.992734,0.991148,0.996305,0.998641,0.823718,0.975533,0.988307,0.993387,95.439352,
103,24.768733,0.000000,0.000000,0.889926,0.819585,0.944195,0.803099,0.770203,0.823184,0.437224,0.553700,0.589366,0.615987,26.921455,
104,18.613788,4.622111,4.622111,0.711239,0.670323,0.913702,0.700216,0.599661,0.647757,0.310644,0.359286,0.366868,0.363402,5.626097,
105,19.260097,11.581890,11.581890,0.720283,0.642176,0.912884,0.647880,0.585991,0.609700,0.322432,0.372806,0.380722,0.379397,7.315478,
106,44.174798,0.000000,13.022901,0.996522,0.990042,0.982928,0.976884,0.989231,0.995856,0.731529,0.943689,0.971024,0.983048,92.432003,
107,17.614541,0.000000,0.000000,0.671188,0.642259,0.896169,0.676023,0.599292,0.600319,0.297312,0.337846,0.340390,0.333702,0.000000,
108,24.169610,12.590030,13.842987,0.885605,0.810244,0.937388,0.794601,0.735753,0.828487,0.433313,0.540013,0.575291,0.604579,37.244605,
109,44.403331,0.000000,12.590030,0.996026,0.989045,0.980303,0.973582,0.987625,0.996101,0.736510,0.939868,0.969167,0.981853,92.023356,
