Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
153,18.077752,12.804419,12.804419,0.703004,0.650738,0.954976,0.811764,0.647067,0.532097,0.386386,0.431334,0.425750,0.403425,7.510021,
154,44.661419,0.000000,20.103699,0.995692,0.983320,0.971586,0.961630,0.983055,0.991244,0.740266,0.935887,0.966100,0.979881,90.481660,
155,19.473786,0.000000,0.000000,0.737849,0.557627,0.921552,0.716688,0.469324,0.489756,0.339172,0.388059,0.389815,0.381727,0.000000,
156,17.689511,12.609591,12.609591,0.692611,0.577624,0.939204,0.758239,0.556098,0.450842,0.345041,0.376965,0.366134,0.341476,0.000000,
157,46.525218,0.000000,22.870890,0.996404,0.984519,0.981091,0.962836,0.980581,0.993427,0.786313,0.955950,0.977725,0.986982,91.840049,
158,20.599968,0.000000,0.000000,0.776590,0.568878,0.947031,0.738505,0.464939,0.473756,0.409914,0.448218,0.442930,0.425627,0.000000,
159,22.311219,10.023871,10.023871,0.824149,0.659224,0.950670,0.796578,0.586750,0.583247,0.440804,0.486277,0.486436,0.477186,6.167193,
160,46.751781,2.901611,10.331197,0.996691,0.987927,0.981991,0.977118,0.985813,0.994091,0.802981,0.963109,0.982265,0.989923,96.841180,
161,46.994034,0.000000,2.901611,0.996603,0.990778,0.986137,0.979642,0.988064,0.996975,0.809906,0.962322,0.981152,0.988640,93.489852,
162,22.606246,0.000000,0.000000,0.829691,0.582936,0.940542,0.707540,0.463118,0.518581,0.465083,0.508889,0.510809,0.503658,0.000000,
163,21.648103,7.271936,7.271936,0.804635,0.623288,0.943192,0.768437,0.568598,0.521199,0.446816,0.493122,0.491581,0.477376,0.000000,
164,46.710311,0.000000,14.211373,0.996584,0.988252,0.982524,0.978211,0.987101,0.993374,0.792740,0.958613,0.978664,0.986955,92.693697,
165,21.574863,0.000000,0.000000,0.799038,0.688803,0.940458,0.776950,0.585141,0.653719,0.425368,0.474210,0.474493,0.461847,1.527288,
166,21.436370,8.754574,8.754574,0.795557,0.645017,0.942126,0.765958,0.636588,0.542007,0.425048,0.472111,0.473337,0.461765,3.028599,
167,46.251574,14.197528,16.943111,0.996440,0.989458,0.985400,0.975369,0.984151,0.997287,0.777662,0.954822,0.977091,0.986248,100.000000,
168,45.624371,0.000000,14.197528,0.996456,0.986876,0.979646,0.975924,0.982959,0.993590,0.761249,0.949689,0.974968,0.985582,92.114158,
169,19.309730,0.000000,0.000000,0.723461,0.657736,0.954077,0.756180,0.603488,0.585058,0.367744,0.418938,0.417850,0.405445,0.000000,
170,21.213525,12.942602,12.942602,0.779036,0.592173,0.941188,0.709807,0.539321,0.508324,0.374543,0.430568,0.438490,0.442437,0.894691,
171,46.011278,0.000000,13.939148,0.996699,0.985820,0.982660,0.969054,0.984450,0.991375,0.779722,0.954078,0.976781,0.986975,92.077419,
172,23.452924,0.000000,0.000000,0.858060,0.633404,0.946356,0.736105,0.557389,0.575802,0.418549,0.500856,0.525224,0.555116,0.000000,
173,20.907175,5.903700,5.903700,0.782450,0.635304,0.939894,0.724222,0.624163,0.551657,0.384992,0.445244,0.453933,0.452858,0.061154,
174,45.287270,0.000000,15.702998,0.996614,0.985740,0.977342,0.973245,0.981734,0.992823,0.755098,0.951050,0.975890,0.986452,91.987846,
175,22.812706,0.000000,0.000000,0.848164,0.737685,0.953199,0.860045,0.756660,0.650017,0.438536,0.523698,0.543414,0.560852,11.060996,
176,21.627726,6.561697,6.561697,0.803117,0.573507,0.913998,0.646692,0.467143,0.543161,0.388520,0.453553,0.467038,0.478635,0.000000,
