Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
147,47.819679,9.081613,9.981422,0.998589,0.987312,0.980845,0.967053,0.983218,0.996632,0.820007,0.978065,0.990851,0.995311,100.000000,
148,46.893588,8.063605,9.081613,0.998433,0.984304,0.975669,0.960326,0.981336,0.994333,0.800543,0.971130,0.987006,0.993105,100.000000,
149,47.139081,8.063605,8.063605,0.998666,0.987512,0.979809,0.969078,0.986222,0.995113,0.806666,0.974521,0.988713,0.994184,100.000000,
150,52.084165,4.622111,36.508896,0.999713,0.997341,0.994209,0.992399,0.997469,0.999404,0.915137,0.991944,0.996260,0.997935,100.000000,
151,47.207464,4.622111,4.622111,0.999093,0.989896,0.984631,0.976564,0.989843,0.994916,0.837871,0.974801,0.987429,0.992781,100.000000,
152,48.445805,10.744124,11.581890,0.999297,0.993936,0.988604,0.985506,0.993903,0.997697,0.857485,0.979463,0.990024,0.994451,100.000000,
153,47.341203,5.335466,10.744124,0.999060,0.992189,0.986627,0.981630,0.991562,0.996770,0.831739,0.976296,0.989146,0.994377,100.000000,
154,49.552266,5.335466,5.335466,0.999467,0.994442,0.990890,0.987293,0.993724,0.997689,0.876973,0.983898,0.991859,0.995363,100.000000,
155,47.980419,4.935423,13.842987,0.999142,0.995037,0.985869,0.985091,0.995060,0.999879,0.846891,0.979501,0.990688,0.995142,100.000000,
156,47.357566,4.935423,4.935423,0.999144,0.991745,0.984086,0.981539,0.991003,0.996673,0.832874,0.977926,0.989588,0.994362,100.000000,
157,46.122471,10.453358,13.759336,0.998585,0.991333,0.982272,0.976241,0.989923,0.998354,0.793341,0.969268,0.985852,0.992367,100.000000,
158,47.118360,10.453358,10.453358,0.998920,0.993684,0.984933,0.981871,0.994261,0.998554,0.814316,0.980463,0.991514,0.995644,100.000000,
159,44.938234,6.000883,12.000563,0.998581,0.988386,0.977025,0.973219,0.987525,0.995701,0.776352,0.965772,0.983568,0.990876,100.000000,
160,45.752704,6.000883,6.000883,0.998794,0.990902,0.980190,0.977531,0.990307,0.997295,0.785399,0.973728,0.988276,0.993774,100.000000,
161,45.215337,8.459772,12.516188,0.998542,0.990347,0.979478,0.976841,0.989772,0.997197,0.779705,0.967269,0.984979,0.991977,100.000000,
162,46.460920,8.459772,8.459772,0.999014,0.992690,0.980466,0.980165,0.993409,0.998165,0.807051,0.979386,0.990607,0.994940,100.000000,
163,45.923387,4.459276,8.706475,0.998826,0.991218,0.980413,0.976698,0.991948,0.997244,0.798817,0.972959,0.987839,0.993683,100.000000,
164,45.720482,4.459276,4.459276,0.998953,0.991030,0.978546,0.978285,0.992175,0.996804,0.792187,0.976178,0.989267,0.994375,100.000000,
165,45.980484,6.360816,6.360816,0.998809,0.991042,0.981893,0.978438,0.991491,0.996707,0.800199,0.972518,0.987398,0.993235,100.000000,
166,46.849432,12.105465,12.105465,0.998839,0.993550,0.983235,0.980238,0.993142,0.999584,0.802495,0.979549,0.991246,0.995485,100.000000,
167,45.249435,10.795515,18.578272,0.998425,0.989077,0.973691,0.973529,0.988975,0.996444,0.769920,0.966653,0.984635,0.991684,100.000000,
168,45.163895,10.795515,10.795515,0.998649,0.989565,0.975023,0.973285,0.990381,0.996747,0.786732,0.969057,0.985794,0.992514,100.000000,
169,45.548207,8.855404,12.934478,0.998546,0.991182,0.977543,0.975551,0.991255,0.998056,0.785380,0.971154,0.987456,0.993457,100.000000,
170,45.520727,8.855404,8.855404,0.998817,0.990472,0.977515,0.975680,0.991029,0.997177,0.786776,0.973440,0.987885,0.993543,100.000000,
171,45.883746,12.360351,13.547835,0.998666,0.991012,0.979068,0.976470,0.990719,0.997819,0.792615,0.971433,0.987479,0.993660,100.000000,
172,45.519187,12.360351,12.360351,0.998572,0.989158,0.977118,0.972547,0.988981,0.996086,0.787101,0.969095,0.986180,0.992678,100.000000,
