Frame,integer_motion2,integer_motion,psnr,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
721,0.000000,0.000000,28.310926,0.846058,0.670306,0.927299,0.759689,0.600105,0.414584,0.383672,0.495252,0.531927,0.541378,1.274285,
722,5.574235,5.574235,29.408995,0.854992,0.665035,0.938671,0.761471,0.567336,0.402295,0.416857,0.524110,0.556274,0.558907,5.113954,
723,0.000000,5.960688,44.730427,0.991697,0.947714,0.979015,0.949567,0.925279,0.933293,0.699313,0.900636,0.939814,0.957777,79.978685,
724,0.000000,0.000000,30.147829,0.862906,0.691231,0.946070,0.775072,0.604597,0.439124,0.450049,0.549836,0.575331,0.574009,3.894024,
725,4.829177,4.829177,30.474559,0.868510,0.693254,0.933848,0.744869,0.565436,0.531747,0.468390,0.567654,0.594162,0.593093,9.089433,
726,0.000000,4.979958,43.135650,0.989173,0.936065,0.970593,0.927637,0.902845,0.937006,0.657673,0.876101,0.925131,0.947090,76.139897,
727,0.000000,0.000000,28.926596,0.846241,0.674963,0.939993,0.802413,0.565930,0.409227,0.441134,0.549046,0.580124,0.580894,1.827250,
728,4.954288,4.954288,28.608590,0.840126,0.569935,0.893201,0.650092,0.444251,0.344921,0.403182,0.513145,0.545885,0.551199,0.000000,
729,5.006290,5.006290,28.608389,0.845309,0.698661,0.947717,0.808364,0.597398,0.439738,0.410491,0.520596,0.553894,0.561766,9.932128,
730,0.000000,5.244631,43.905039,0.990989,0.948668,0.972820,0.947073,0.930840,0.941571,0.672878,0.892517,0.937763,0.957964,80.145161,
731,0.000000,0.000000,30.111925,0.861532,0.667418,0.928506,0.752381,0.568422,0.423054,0.430068,0.538627,0.572250,0.577282,0.846615,
732,4.367155,4.367155,29.928555,0.856103,0.668776,0.934564,0.755209,0.564430,0.416572,0.445817,0.560298,0.596112,0.602342,5.553593,
733,0.000000,5.671523,45.684126,0.995012,0.966269,0.986569,0.966164,0.956554,0.956864,0.720186,0.928476,0.961136,0.975095,86.221138,
734,0.000000,0.000000,28.147585,0.832429,0.620340,0.913273,0.718963,0.491407,0.394470,0.381036,0.490783,0.526445,0.534927,0.000000,
735,5.265121,5.265121,28.465914,0.846973,0.610920,0.904263,0.719297,0.528362,0.343117,0.375746,0.490045,0.526423,0.536571,0.000000,
736,4.999245,6.102640,44.085073,0.991635,0.954193,0.976758,0.948324,0.938483,0.951098,0.676254,0.894444,0.937507,0.957273,87.448570,
737,0.000000,4.999245,42.660528,0.990687,0.954874,0.972158,0.942102,0.942228,0.961666,0.648380,0.884025,0.930389,0.952239,80.752648,
738,0.000000,0.000000,28.092092,0.850800,0.527216,0.892235,0.628665,0.398151,0.306729,0.390319,0.497398,0.528059,0.533631,0.000000,
739,5.012045,5.012045,29.627115,0.878903,0.691263,0.933801,0.753925,0.590714,0.457481,0.454622,0.561584,0.593211,0.594846,9.233062,
740,0.000000,6.137547,45.685888,0.992777,0.942542,0.979952,0.938145,0.915402,0.927988,0.743302,0.918137,0.951642,0.966748,80.037751,
741,0.000000,0.000000,31.357356,0.888452,0.721081,0.957740,0.830677,0.635823,0.447959,0.526888,0.621971,0.647300,0.648307,10.679131,
742,4.093799,4.093799,30.435751,0.872647,0.703795,0.951541,0.798735,0.586908,0.460101,0.517652,0.611665,0.638078,0.639588,11.526653,
743,5.970037,6.620297,43.136471,0.993044,0.962429,0.975622,0.955950,0.955595,0.963523,0.678588,0.904849,0.944244,0.962064,91.056029,
744,0.000000,5.970037,43.865094,0.993583,0.961375,0.982213,0.957252,0.946193,0.959111,0.693564,0.912448,0.949877,0.966730,84.037473,
745,0.000000,0.000000,25.234063,0.829407,0.662390,0.912244,0.729582,0.604830,0.451929,0.398953,0.494228,0.517899,0.515069,0.000000,
746,6.232892,6.232892,26.700404,0.853119,0.562370,0.894135,0.646973,0.493374,0.299746,0.396362,0.495797,0.524455,0.529970,0.000000,
747,0.000000,6.520584,45.159228,0.993698,0.964186,0.985614,0.964017,0.951582,0.953894,0.723428,0.920369,0.955040,0.970728,85.148119,
748,0.000000,0.000000,29.183251,0.863086,0.690032,0.949659,0.759264,0.584618,0.465436,0.468437,0.570206,0.596776,0.598097,4.268004,
749,4.548738,4.548738,29.894863,0.880696,0.555290,0.901121,0.699811,0.474771,0.268005,0.501857,0.590109,0.613719,0.613310,0.000000,
750,0.000000,5.444872,45.877120,0.993489,0.957400,0.984942,0.961426,0.938688,0.939625,0.743508,0.922499,0.954762,0.968363,83.478472,
751,0.000000,0.000000,29.862150,0.882613,0.686411,0.936762,0.756039,0.579203,0.441256,0.523660,0.622916,0.646765,0.646126,4.925392,
752,4.715185,4.776848,29.790825,0.878783,0.741401,0.954418,0.807549,0.665007,0.499681,0.524373,0.614410,0.636474,0.633654,18.046921,
753,4.715185,4.715185,29.940607,0.871008,0.703133,0.942106,0.769977,0.621066,0.460667,0.522787,0.619034,0.643137,0.643756,12.136460,
754,0.000000,6.721733,45.668783,0.995709,0.975103,0.989582,0.971073,0.968264,0.973057,0.755266,0.938307,0.966047,0.978669,88.604430,
755,0.000000,0.000000,25.259194,0.847848,0.495101,0.878124,0.603231,0.373911,0.253296,0.414808,0.500465,0.519989,0.516533,0.000000,
756,4.755941,6.049248,30.553959,0.890817,0.743380,0.951809,0.845082,0.659501,0.472163,0.531283,0.620573,0.641639,0.637937,18.573803,
757,0.000000,4.755941,45.883247,0.992587,0.954678,0.987663,0.963231,0.940633,0.916976,0.767989,0.919278,0.950311,0.964134,82.345681,
758,0.000000,0.000000,30.942088,0.896906,0.723679,0.939639,0.784483,0.643316,0.461812,0.585213,0.668209,0.684542,0.674942,11.928604,
759,4.421595,4.421595,29.167969,0.872147,0.724138,0.949471,0.837898,0.612305,0.446120,0.565280,0.652680,0.667749,0.658110,15.682460,
760,4.369601,5.043041,46.486982,0.993595,0.947733,0.984420,0.957508,0.919813,0.918370,0.768371,0.925848,0.956716,0.970565,87.205073,
761,0.000000,4.369601,45.998686,0.993530,0.948790,0.982127,0.957664,0.920626,0.924368,0.753793,0.920935,0.953366,0.968130,81.545369,
762,0.000000,0.000000,30.396489,0.892538,0.735587,0.952232,0.807558,0.653538,0.474949,0.538481,0.623283,0.641217,0.633406,12.193848,
763,4.270945,4.270945,30.785712,0.894413,0.707874,0.938254,0.791416,0.590404,0.460825,0.539239,0.640169,0.665090,0.664287,13.370645,
764,0.000000,4.726953,46.554445,0.993827,0.952162,0.986125,0.951300,0.929052,0.932786,0.762410,0.928116,0.957291,0.970485,82.623574,
765,0.000000,0.000000,29.909041,0.883683,0.733865,0.943364,0.832229,0.585772,0.519717,0.545720,0.645585,0.670110,0.670522,13.759340,
766,4.421432,4.421432,28.779174,0.872144,0.622227,0.906224,0.679912,0.494960,0.411521,0.498387,0.595883,0.620160,0.615923,0.000000,
767,6.245748,37.817932,48.199372,0.997032,0.991861,0.990649,0.984012,0.990295,0.995511,0.838949,0.969471,0.984002,0.989710,100.000000,
768,0.000000,6.245748,45.767868,0.995541,0.979245,0.983510,0.960267,0.975008,0.986054,0.785292,0.943765,0.968043,0.979584,89.649445,
769,0.000000,0.000000,23.432618,0.847794,0.642052,0.953910,0.722611,0.584633,0.572345,0.461175,0.525498,0.532596,0.531024,0.000000,
770,6.130471,6.130471,24.667017,0.886167,0.649974,0.940204,0.689047,0.555355,0.619977,0.486136,0.561740,0.574856,0.581296,3.007332,
771,0.000000,9.712535,43.492627,0.994014,0.972153,0.970907,0.943046,0.965601,0.984497,0.680408,0.925505,0.959527,0.974771,87.434935,
772,0.000000,0.000000,21.501005,0.800371,0.620860,0.945097,0.695218,0.524984,0.571572,0.393798,0.499946,0.499520,0.483062,0.000000,
773,9.727353,9.727353,17.838955,0.709214,0.572463,0.959634,0.709701,0.539929,0.428476,0.370168,0.445932,0.435456,0.404321,0.000000,
774,0.000000,22.540968,45.103539,0.995628,0.974517,0.977036,0.953082,0.966884,0.984775,0.735019,0.940264,0.968089,0.979796,88.681166,
775,0.000000,0.000000,20.688230,0.794152,0.641859,0.948961,0.720247,0.595430,0.544180,0.392492,0.469755,0.468298,0.451477,0.000000,
776,9.792476,9.792476,20.231278,0.753848,0.623951,0.956040,0.719691,0.592643,0.521166,0.367458,0.440551,0.435641,0.414397,1.296648,
777,11.534267,11.534267,20.154528,0.752496,0.597284,0.950773,0.737960,0.530508,0.475406,0.381175,0.449593,0.441710,0.416181,0.000000,
778,0.000000,14.475565,44.639368,0.994871,0.971592,0.974114,0.949687,0.964153,0.982236,0.724279,0.933943,0.963850,0.976616,87.610876,
779,0.000000,0.000000,22.141090,0.822628,0.615606,0.965457,0.783197,0.628841,0.435179,0.425966,0.509581,0.511919,0.501233,0.000000,
780,7.084723,7.084723,22.880664,0.839138,0.490700,0.906036,0.581792,0.427600,0.393251,0.417612,0.501870,0.509418,0.506711,0.000000,
781,0.000000,13.452730,46.705059,0.996806,0.983995,0.983613,0.964279,0.978855,0.992648,0.777002,0.968097,0.985092,0.991758,92.485304,
782,0.000000,0.000000,21.786502,0.805912,0.625368,0.966491,0.788686,0.613586,0.471759,0.426412,0.500215,0.495276,0.475250,0.000000,
783,8.525639,8.525639,27.506130,0.927622,0.698754,0.953599,0.702669,0.629900,0.667431,0.543690,0.666339,0.687954,0.703565,18.155276,
784,8.588174,11.977495,46.683260,0.997159,0.983735,0.981863,0.958680,0.978609,0.994773,0.781771,0.968806,0.985328,0.991532,100.000000,
785,0.000000,8.588174,46.840874,0.997299,0.989368,0.986027,0.975937,0.988512,0.994472,0.792982,0.970412,0.985869,0.991942,93.698361,
786,0.000000,0.000000,25.310121,0.899486,0.684203,0.946705,0.732981,0.635059,0.633811,0.477453,0.579414,0.598783,0.613182,3.732850,
787,4.472915,4.472915,24.793855,0.894964,0.616833,0.928442,0.638553,0.563110,0.566277,0.497217,0.607401,0.629659,0.647932,0.000000,
788,0.000000,8.766359,45.980386,0.996865,0.983755,0.977833,0.964650,0.982697,0.991586,0.773391,0.963909,0.982470,0.990208,92.179853,
789,0.000000,0.000000,24.997807,0.891326,0.707769,0.945311,0.688116,0.641763,0.692991,0.473228,0.569187,0.585901,0.596279,6.831354,
790,5.144065,5.144065,22.276820,0.836019,0.474413,0.932079,0.601173,0.396149,0.365492,0.463106,0.542343,0.550582,0.548968,0.000000,
791,12.917323,12.917323,47.528986,0.996919,0.983088,0.986309,0.960786,0.980093,0.990593,0.802987,0.964750,0.982747,0.989864,100.000000,
792,0.000000,14.981359,47.647148,0.996917,0.982988,0.986344,0.959738,0.979114,0.992266,0.798367,0.966776,0.984384,0.991251,92.175975,
793,0.000000,0.000000,18.674146,0.780126,0.852517,0.971514,0.907139,0.842815,0.781786,0.448740,0.512066,0.503385,0.476405,26.519947,
794,13.610529,13.610529,14.145632,0.566738,0.700265,1.036954,0.793123,0.873065,0.442421,0.388890,0.439416,0.422018,0.382806,14.375142,
795,0.000000,33.273338,48.246342,0.998014,0.983738,0.987147,0.961309,0.977686,0.992827,0.836065,0.963756,0.981102,0.988740,91.963449,
796,0.000000,0.000000,16.898354,0.644455,0.673679,0.956173,0.798660,0.681696,0.523325,0.361466,0.386903,0.377064,0.350287,0.757913,
797,19.152876,19.152876,17.074514,0.605805,0.662442,0.963109,0.803241,0.676483,0.521244,0.320679,0.343061,0.332565,0.305478,16.513495,
798,0.000000,21.558311,45.935468,0.997140,0.977886,0.987215,0.951744,0.971144,0.985544,0.782698,0.946915,0.972276,0.983425,89.856035,
799,0.000000,0.000000,16.848205,0.598044,0.603158,0.968828,0.744159,0.626036,0.437920,0.271461,0.296398,0.290296,0.271226,0.000000,
800,17.129017,19.152781,17.466816,0.628485,0.695651,0.958999,0.835295,0.698442,0.557521,0.300101,0.325661,0.318376,0.296605,19.722264,
801,13.141119,17.129017,19.565373,0.694326,0.694058,0.957529,0.833226,0.735903,0.553119,0.324526,0.359053,0.357871,0.344943,15.419064,
802,0.000000,13.141119,45.273480,0.996742,0.977826,0.976750,0.956944,0.971158,0.987208,0.769264,0.937471,0.966755,0.980390,89.343502,
803,0.000000,0.000000,12.023842,0.459274,0.571701,0.958924,0.757701,0.629841,0.377017,0.279926,0.297807,0.288007,0.264397,0.000000,
804,39.893578,40.749119,15.435868,0.616082,0.680481,0.966025,0.792115,0.660757,0.577819,0.326646,0.354078,0.349076,0.331688,36.279625,
805,0.000000,39.893578,48.459440,0.998029,0.982208,0.992098,0.957989,0.977093,0.989021,0.834155,0.965164,0.982385,0.989695,91.770774,
806,0.000000,0.000000,12.040299,0.515741,0.876405,0.933022,1.021114,0.734155,0.887736,0.297036,0.319773,0.306179,0.279251,31.033381,
807,41.843414,41.843414,12.735614,0.542183,0.920124,0.973915,0.968998,0.896928,0.896351,0.326242,0.360224,0.346124,0.316643,68.091273,
808,18.403376,43.464314,44.229831,0.995040,0.975924,0.975312,0.959373,0.966220,0.985451,0.735716,0.910993,0.949333,0.967527,100.000000,
809,0.000000,18.403376,40.385200,0.989499,0.959960,0.962359,0.938026,0.942684,0.973312,0.639108,0.834061,0.892233,0.926510,78.367100,
810,0.000000,0.000000,17.204900,0.593709,0.693428,0.932088,0.815327,0.649561,0.633376,0.264990,0.300032,0.298239,0.282267,7.332096,
811,17.848839,17.848839,16.382078,0.582373,0.717333,0.953731,0.839291,0.696898,0.640253,0.289241,0.320979,0.313392,0.289239,23.288482,
812,0.000000,23.486073,41.690618,0.990980,0.961781,0.971169,0.936878,0.950187,0.971967,0.666605,0.858716,0.910800,0.939934,80.440198,
813,0.000000,0.000000,17.351952,0.594309,0.706920,0.953324,0.820817,0.687073,0.617573,0.279579,0.311546,0.305584,0.286894,8.367956,
814,19.036562,19.036562,15.929269,0.581073,0.822934,0.966623,0.904034,0.814325,0.758390,0.301423,0.335706,0.328421,0.307365,38.744422,
815,35.147251,35.147251,42.802187,0.991644,0.968604,0.984139,0.955327,0.960492,0.971863,0.680648,0.878056,0.926008,0.952357,100.000000,
816,0.000000,69.414497,42.954550,0.988388,0.957855,0.968427,0.931892,0.942268,0.979543,0.513215,0.851772,0.940279,0.973504,83.759609,
817,0.000000,0.000000,33.869053,0.883027,0.813165,0.930784,0.758502,0.724073,0.836445,0.216834,0.509946,0.724694,0.855057,44.304584,
818,2.344343,2.344343,34.162847,0.885929,0.805514,0.931063,0.797989,0.751518,0.765676,0.234889,0.528016,0.733848,0.856863,45.051010,
819,0.000000,2.673811,40.698768,0.978021,0.944318,0.962818,0.914204,0.923186,0.970235,0.415830,0.772295,0.901129,0.957151,78.575099,
820,0.000000,0.000000,33.577587,0.872403,0.783764,0.928537,0.750211,0.675305,0.792191,0.201281,0.480010,0.700468,0.843030,38.518138,
821,2.431580,2.431580,33.537616,0.873058,0.792995,0.922733,0.744589,0.690411,0.816979,0.201975,0.476218,0.692280,0.828747,41.412890,
822,0.000000,2.675524,40.387228,0.977290,0.940830,0.958419,0.910981,0.917631,0.966364,0.405017,0.765544,0.895323,0.951251,77.251102,
823,0.000000,0.000000,33.701041,0.871090,0.818444,0.933368,0.774305,0.728059,0.837388,0.197728,0.460475,0.671890,0.816654,42.813129,
824,2.586786,2.586786,33.558346,0.867064,0.800818,0.932163,0.757996,0.712403,0.809000,0.196186,0.457620,0.671232,0.817980,42.263653,
825,2.597589,2.597589,33.489412,0.862165,0.802921,0.932439,0.785648,0.716990,0.792900,0.190089,0.446172,0.658533,0.807218,42.042208,
826,0.000000,2.883330,40.214363,0.977272,0.939216,0.957021,0.910418,0.918031,0.964075,0.399391,0.762057,0.891257,0.948786,76.613631,
827,0.000000,0.000000,33.304209,0.858487,0.812052,0.929883,0.765062,0.700796,0.851170,0.188023,0.436793,0.643516,0.795684,40.501021,
828,2.714009,2.714009,33.435459,0.864313,0.815763,0.934756,0.764161,0.716162,0.847113,0.194288,0.451481,0.659982,0.810498,44.475114,
829,0.000000,2.822919,41.944556,0.986713,0.954012,0.965255,0.922308,0.938917,0.981052,0.483193,0.846438,0.937242,0.971193,82.736362,
830,0.000000,0.000000,33.186330,0.853627,0.820874,0.938566,0.779022,0.738093,0.833815,0.191499,0.443430,0.651616,0.802497,42.407427,
831,2.663914,2.663914,33.039304,0.850854,0.791302,0.929037,0.766864,0.672731,0.809114,0.187537,0.435510,0.640049,0.789564,38.976819,
832,2.863328,2.912807,42.776450,0.991080,0.958362,0.963208,0.936369,0.952689,0.975617,0.535084,0.892759,0.957769,0.981367,88.648472,
833,0.000000,2.863328,43.087130,0.991227,0.961197,0.970334,0.942593,0.949781,0.978588,0.554408,0.897153,0.959961,0.982680,85.926734,
834,0.000000,0.000000,33.110274,0.849911,0.793526,0.935344,0.786342,0.704830,0.769612,0.192201,0.437619,0.639582,0.789288,36.824120,
835,2.754895,2.754895,32.823201,0.843555,0.780728,0.926333,0.770786,0.680334,0.767332,0.181324,0.420532,0.621301,0.769007,36.190475,
836,0.000000,3.032066,42.452126,0.989846,0.956911,0.964651,0.934009,0.950009,0.974941,0.521594,0.886921,0.954229,0.979679,84.610766,
837,0.000000,0.000000,33.071478,0.853385,0.794232,0.933077,0.777716,0.684321,0.800103,0.187351,0.442056,0.639309,0.785022,36.644651,
838,2.742029,2.742029,33.063884,0.850754,0.789130,0.923404,0.762138,0.689573,0.793009,0.184300,0.437846,0.633935,0.778785,37.931385,
839,2.805237,3.038968,42.149261,0.988838,0.955161,0.964922,0.932717,0.945515,0.972782,0.509506,0.874684,0.948531,0.977884,87.262392,
840,0.000000,2.805237,41.954898,0.989316,0.952100,0.957360,0.926575,0.947812,0.970669,0.501240,0.876719,0.947871,0.976017,83.090566,
841,0.000000,0.000000,32.701280,0.843027,0.734991,0.922242,0.752017,0.618258,0.685962,0.180031,0.419336,0.610036,0.753812,25.322719,
842,2.992887,2.992887,33.211819,0.855649,0.764185,0.934483,0.775238,0.684908,0.696983,0.190634,0.432917,0.621161,0.761181,32.813474,
843,0.000000,3.065072,41.565983,0.986308,0.949087,0.963393,0.922105,0.939732,0.966620,0.485023,0.851572,0.936213,0.970326,81.582142,
844,0.000000,0.000000,33.142252,0.856119,0.756985,0.931694,0.756173,0.662376,0.708092,0.192351,0.435069,0.620149,0.755879,28.612164,
845,2.804850,2.804850,32.915654,0.851418,0.759843,0.921920,0.758245,0.674548,0.715153,0.182547,0.424448,0.609029,0.748685,31.351805,
846,0.000000,3.216524,41.194466,0.986117,0.944855,0.954295,0.916269,0.931835,0.969938,0.461390,0.846239,0.931691,0.966395,80.285132,
847,0.000000,0.000000,32.856811,0.848994,0.750022,0.926379,0.757852,0.640722,0.709112,0.182181,0.420815,0.597758,0.731849,26.375433,
848,2.890806,2.892776,32.712428,0.849874,0.709325,0.930443,0.751647,0.588955,0.619794,0.185985,0.421976,0.602393,0.741644,22.845724,
849,2.890806,2.890806,32.820009,0.847167,0.743667,0.923992,0.766579,0.637828,0.683635,0.184589,0.419387,0.593142,0.726948,27.541071,
850,0.000000,3.252894,41.349787,0.987345,0.942077,0.954072,0.911527,0.935949,0.960366,0.470375,0.854653,0.935328,0.967454,79.896245,
851,0.000000,0.000000,32.743408,0.846319,0.726462,0.926501,0.765973,0.623003,0.639424,0.182313,0.417788,0.589233,0.720607,22.034149,
852,2.863031,2.863031,33.272855,0.861935,0.771418,0.933541,0.762340,0.712126,0.705680,0.191518,0.435104,0.608311,0.742274,32.627073,
853,0.000000,3.218724,41.442034,0.986260,0.945994,0.960762,0.915945,0.930900,0.970302,0.474837,0.850743,0.932890,0.967252,80.590636,
854,0.000000,0.000000,33.317462,0.865951,0.806197,0.936678,0.802094,0.753898,0.756170,0.182121,0.426289,0.599362,0.738858,35.898194,
855,2.772130,2.772130,32.782542,0.854554,0.763259,0.916886,0.738649,0.642530,0.772837,0.170230,0.397675,0.561775,0.700002,29.583263,
856,3.052344,3.682668,41.120166,0.986254,0.944544,0.950827,0.910735,0.938193,0.968281,0.445536,0.850446,0.928108,0.961160,83.292912,
857,0.000000,3.052344,41.694451,0.986896,0.947144,0.961129,0.912819,0.934526,0.971290,0.475330,0.858515,0.934814,0.966138,80.817223,
858,0.000000,0.000000,33.161808,0.863561,0.777798,0.931376,0.754117,0.696940,0.752465,0.176971,0.411110,0.566393,0.698356,29.101344,
859,2.901073,2.901073,33.195525,0.861369,0.824276,0.930210,0.801022,0.776308,0.805711,0.170207,0.406207,0.561906,0.694902,39.327834,
860,0.000000,3.523159,41.167313,0.986461,0.944621,0.956364,0.913892,0.935490,0.966180,0.458741,0.850819,0.927379,0.960699,79.623703,
861,0.000000,0.000000,32.723267,0.858055,0.785302,0.915923,0.753055,0.694526,0.794019,0.172444,0.407281,0.563259,0.697127,30.372498,
862,3.236240,3.236240,33.145653,0.870972,0.797243,0.925458,0.759262,0.711715,0.806948,0.179819,0.428476,0.589802,0.720438,36.132370,
863,2.972632,3.523983,41.321570,0.985867,0.946326,0.962580,0.919212,0.932545,0.965039,0.473779,0.849399,0.928772,0.960314,83.472554,
864,0.000000,2.972632,40.829683,0.985900,0.942413,0.952625,0.909948,0.930422,0.967610,0.451030,0.844473,0.924458,0.956357,78.742369,
865,0.000000,0.000000,32.471290,0.859758,0.714752,0.913039,0.716818,0.630733,0.647824,0.173230,0.409456,0.564422,0.688825,18.761085,
866,2.944186,2.944186,32.639688,0.864421,0.698834,0.924523,0.735403,0.592844,0.606667,0.186210,0.423067,0.574186,0.692242,18.484209,
867,0.000000,3.443530,40.595331,0.983549,0.941972,0.955385,0.903147,0.931013,0.966422,0.442393,0.821646,0.912448,0.949412,77.706779,
868,0.000000,0.000000,31.973060,0.861088,0.656144,0.920328,0.726478,0.573428,0.509394,0.178046,0.407553,0.559350,0.675220,9.425494,
869,3.114950,3.114950,31.567444,0.853703,0.640429,0.908982,0.707042,0.534651,0.511133,0.173597,0.396165,0.543645,0.653651,9.017262,
870,0.000000,3.653002,40.103640,0.983578,0.933227,0.942892,0.892895,0.928860,0.957092,0.423147,0.821536,0.913756,0.952644,76.261195,
871,0.000000,0.000000,31.334797,0.857842,0.642344,0.908963,0.720990,0.549599,0.489575,0.175884,0.407553,0.555073,0.664070,6.993596,
872,3.133231,3.133231,31.399095,0.859508,0.645596,0.919102,0.721026,0.559979,0.498312,0.177528,0.405307,0.558830,0.667876,10.137600,
873,3.168332,3.168332,31.246308,0.859151,0.626307,0.907258,0.712705,0.560530,0.449946,0.172913,0.401727,0.550827,0.658013,7.141417,
874,0.000000,3.715389,39.509692,0.979518,0.929964,0.942454,0.885731,0.912979,0.960878,0.391950,0.789204,0.895290,0.940050,74.133968,
875,0.000000,0.000000,30.835560,0.858913,0.609232,0.903895,0.694652,0.547939,0.431360,0.168634,0.400872,0.553425,0.659198,2.551437,
876,3.265574,3.265574,30.993901,0.863289,0.609425,0.922327,0.723192,0.555333,0.413829,0.176528,0.409954,0.555642,0.656947,4.575924,
877,0.000000,3.885885,40.122998,0.981255,0.939191,0.953697,0.898247,0.915482,0.969955,0.420859,0.807304,0.905695,0.946532,76.758697,
878,0.000000,0.000000,30.907687,0.867083,0.644323,0.919851,0.718467,0.562577,0.508622,0.179019,0.416717,0.562967,0.661169,6.885276,
879,3.111505,3.111505,30.413907,0.860589,0.634791,0.902831,0.688763,0.566761,0.504292,0.165714,0.404972,0.555107,0.657988,8.293182,
880,3.340626,4.227934,40.078005,0.983647,0.940996,0.946156,0.903715,0.926103,0.969293,0.420420,0.823450,0.914079,0.951504,81.665601,
881,0.000000,3.340626,40.473550,0.982969,0.945221,0.957726,0.908512,0.928375,0.970609,0.436467,0.819659,0.914436,0.951406,78.640407,
882,0.000000,0.000000,30.621069,0.869343,0.639275,0.917363,0.710365,0.555788,0.508339,0.175534,0.414082,0.566393,0.669471,6.674813,
883,3.168628,3.168628,30.508630,0.867985,0.643482,0.907323,0.710347,0.569834,0.523810,0.170415,0.410675,0.560506,0.661007,9.502269,
884,0.000000,4.059876,39.849684,0.982677,0.942988,0.945055,0.898904,0.930198,0.972496,0.410892,0.812828,0.909168,0.947649,77.792220,
885,0.000000,0.000000,30.294756,0.865148,0.627682,0.903501,0.674677,0.520730,0.537849,0.165392,0.405066,0.560524,0.669576,5.434882,
886,3.264109,3.264109,30.623723,0.867940,0.654023,0.910368,0.706956,0.558433,0.560899,0.174047,0.407733,0.559689,0.661503,11.154053,
887,3.054729,3.976367,40.532360,0.983658,0.949286,0.959023,0.911245,0.936803,0.971250,0.446174,0.824187,0.915284,0.952183,83.112131,
888,0.000000,3.054729,39.846485,0.981920,0.945292,0.950317,0.903341,0.935212,0.969543,0.412272,0.805428,0.904385,0.944884,77.885591,
889,0.000000,0.000000,30.659294,0.867195,0.643117,0.901103,0.688525,0.571920,0.548670,0.164718,0.405097,0.562442,0.673059,7.752898,
890,3.186733,3.186733,31.136859,0.875366,0.689352,0.915315,0.690879,0.541529,0.681611,0.177194,0.421696,0.579525,0.691018,17.374842,
891,0.000000,3.846761,40.611944,0.984081,0.955730,0.960667,0.918618,0.945893,0.977520,0.444066,0.828095,0.918832,0.952842,81.078168,
892,0.000000,0.000000,30.808773,0.864958,0.663345,0.914423,0.692055,0.546659,0.617856,0.167732,0.404850,0.566514,0.682253,11.037227,
893,3.154608,3.154608,31.278567,0.874536,0.733393,0.900789,0.701472,0.594977,0.763551,0.169365,0.416982,0.576381,0.684525,24.055311,
894,0.000000,3.916531,40.047309,0.982582,0.953772,0.953128,0.920644,0.945330,0.976510,0.415727,0.812807,0.907692,0.945354,79.783022,
895,0.000000,0.000000,31.487068,0.873612,0.728566,0.907451,0.714948,0.667757,0.693325,0.169782,0.415737,0.574147,0.682128,20.550546,
896,2.995242,3.015669,31.728052,0.874982,0.757210,0.919628,0.730071,0.676777,0.752721,0.175072,0.419050,0.578471,0.687205,27.769391,
897,2.995242,2.995242,31.491659,0.871233,0.782132,0.906759,0.733948,0.709303,0.799532,0.164201,0.411486,0.574547,0.690358,32.240700,
898,0.000000,3.816055,39.783991,0.980269,0.956619,0.956291,0.924736,0.950481,0.977155,0.395568,0.792947,0.896975,0.938767,79.583187,
899,0.000000,0.000000,31.785078,0.869134,0.806118,0.920649,0.794482,0.719264,0.822071,0.166346,0.410846,0.573176,0.683001,33.211323,
900,3.008950,3.008950,32.285924,0.876935,0.845824,0.939722,0.803401,0.807265,0.849522,0.177788,0.427635,0.592479,0.704220,43.499018,
901,0.000000,3.548340,40.501054,0.981624,0.964302,0.965789,0.938463,0.956879,0.982524,0.422882,0.802253,0.903988,0.945810,81.865643,
902,0.000000,0.000000,32.300589,0.873662,0.858704,0.944467,0.850723,0.843288,0.832008,0.170500,0.414792,0.584506,0.699841,42.992786,
903,3.029381,3.029381,32.983629,0.884114,0.872033,0.937049,0.842600,0.855073,0.867518,0.178116,0.437773,0.602116,0.705719,48.140430,
904,2.792064,3.545586,40.286204,0.982518,0.961825,0.959795,0.933634,0.961161,0.978862,0.405757,0.810914,0.909373,0.948616,85.063289,
905,0.000000,2.792064,40.876199,0.983016,0.965980,0.968379,0.943370,0.960515,0.981340,0.432382,0.817714,0.913505,0.949934,82.844884,
906,0.000000,0.000000,33.282318,0.884529,0.879054,0.943812,0.825948,0.852562,0.895123,0.182694,0.447506,0.617431,0.725806,47.676722,
907,2.745897,2.745897,33.244894,0.888855,0.869754,0.929751,0.834450,0.822292,0.894272,0.179008,0.456745,0.627574,0.733572,49.058051,
908,0.000000,3.410633,40.785024,0.985079,0.963077,0.961690,0.940237,0.959761,0.978444,0.424239,0.831648,0.922719,0.955123,83.012163,
909,0.000000,0.000000,32.974951,0.884358,0.839147,0.918905,0.784694,0.800781,0.856286,0.178390,0.451655,0.620579,0.721456,40.425966,
910,2.779543,2.779543,33.257249,0.887227,0.852189,0.933173,0.800085,0.798104,0.879066,0.190086,0.461341,0.631010,0.734091,45.867246,
